source	destinations_disconnected_to
ACE	NOL4	MAGIX
KAPCA	NOL4	MAGIX
NTKL	NOL4	MAGIX
CALM	NOL4	MAGIX
ACHA4	NOL4	MAGIX
ANXA2	NOL4	MAGIX
AURKB	NOL4	MAGIX
GNAT3	NOL4	MAGIX
CA2D1	NOL4	MAGIX
CAH4	NOL4	MAGIX
AK1C1	NOL4	MAGIX
ROCK1	NOL4	MAGIX
CHLE	NOL4	MAGIX
J3QK85	NOL4	MAGIX
ZAP70	NOL4	MAGIX
UD14	NOL4	MAGIX
S12A2	NOL4	MAGIX
EST1A	NOL4	MAGIX
VKOR1	NOL4	MAGIX
XDH	NOL4	MAGIX
ACHB4	NOL4	MAGIX
RLP24	NOL4	MAGIX
EDN1	NOL4	MAGIX
GBRB3	NOL4	MAGIX
TKT	NOL4	MAGIX
NEU2	NOL4	MAGIX
3HAO	NOL4	MAGIX
RL10L	NOL4	MAGIX
ADA1D	NOL4	MAGIX
CANB2	NOL4	MAGIX
KAP3	NOL4	MAGIX
PANX1	NOL4	MAGIX
ST2A1	NOL4	MAGIX
UPP2	NOL4	MAGIX
AK1D1	NOL4	MAGIX
CAC1A	NOL4	MAGIX
CUBN	NOL4	MAGIX
THA	NOL4	MAGIX
TBB5	NOL4	MAGIX
CATA	NOL4	MAGIX
RL3	NOL4	MAGIX
PA2GE	NOL4	MAGIX
HRH2	NOL4	MAGIX
ATTY	NOL4	MAGIX
S29A2	NOL4	MAGIX
GBRT	NOL4	MAGIX
ACHA3	NOL4	MAGIX
CDK6	NOL4	MAGIX
5HT7R	NOL4	MAGIX
ADRB1	NOL4	MAGIX
CP11A	NOL4	MAGIX
CSK	NOL4	MAGIX
5HT3A	NOL4	MAGIX
AT12A	NOL4	MAGIX
IOD3	NOL4	MAGIX
PGFRA	NOL4	MAGIX
A1AG1	NOL4	MAGIX
TNFA	NOL4	MAGIX
NFAC2	NOL4	MAGIX
NOS2	NOL4	MAGIX
5HT2B	NOL4	MAGIX
HS90A	NOL4	MAGIX
LCK	NOL4	MAGIX
ADCYA	NOL4	MAGIX
HS90B	NOL4	MAGIX
ADA2A	NOL4	MAGIX
CACP	NOL4	MAGIX
RARA	NOL4	MAGIX
PYC	NOL4	MAGIX
CATL1	NOL4	MAGIX
ACHA9	NOL4	MAGIX
NH2L1	NOL4	MAGIX
AAKB2	NOL4	MAGIX
DCXR	NOL4	MAGIX
CXCL7	NOL4	MAGIX
KCNE1	NOL4	MAGIX
B3GT4	NOL4	MAGIX
ACES	NOL4	MAGIX
SCNNG	NOL4	MAGIX
HASP	NOL4	MAGIX
MMP3	NOL4	MAGIX
MET	NOL4	MAGIX
AA2BR	NOL4	MAGIX
PDE8A	NOL4	MAGIX
5HT2C	NOL4	MAGIX
AK1C3	NOL4	MAGIX
OSTCN	NOL4	MAGIX
NMD3B	NOL4	MAGIX
CDK5	NOL4	MAGIX
PPARA	NOL4	MAGIX
DRD2	NOL4	MAGIX
VGFR2	NOL4	MAGIX
CP1A2	NOL4	MAGIX
NGF	NOL4	MAGIX
GBRA6	NOL4	MAGIX
ACHA7	NOL4	MAGIX
CP2C9	NOL4	MAGIX
TBA1A	NOL4	MAGIX
IL2RA	NOL4	MAGIX
PPB1	NOL4	MAGIX
PD2R	NOL4	MAGIX
Q71TU5	NOL4	MAGIX
DCE1	NOL4	MAGIX
GBRG1	NOL4	MAGIX
FGFR2	NOL4	MAGIX
IMPA1	NOL4	MAGIX
ACM2	NOL4	MAGIX
IL8	NOL4	MAGIX
5HT6R	NOL4	MAGIX
KPCT	NOL4	MAGIX
AOC1	NOL4	MAGIX
PCNA	NOL4	MAGIX
KSYK	NOL4	MAGIX
CAH9	NOL4	MAGIX
RL11	NOL4	MAGIX
CACB3	NOL4	MAGIX
HMDH	NOL4	MAGIX
GBRA4	NOL4	MAGIX
KIT	NOL4	MAGIX
AOFA	NOL4	MAGIX
NEP	NOL4	MAGIX
GLYC	NOL4	MAGIX
NCOA2	NOL4	MAGIX
5HT1E	NOL4	MAGIX
TBA4A	NOL4	MAGIX
METH	NOL4	MAGIX
LDHA	NOL4	MAGIX
MK08	NOL4	MAGIX
IGHG4	NOL4	MAGIX
CP2CJ	NOL4	MAGIX
RXRA	NOL4	MAGIX
PA2GA	NOL4	MAGIX
CP131	NOL4	MAGIX
ACACB	NOL4	MAGIX
PTHY	NOL4	MAGIX
IL10	NOL4	MAGIX
CAH2	NOL4	MAGIX
OPRD	NOL4	MAGIX
AAPK1	NOL4	MAGIX
PDPK1	NOL4	MAGIX
ADRB3	NOL4	MAGIX
C11B1	NOL4	MAGIX
GBRP	NOL4	MAGIX
ROCK2	NOL4	MAGIX
RL8	NOL4	MAGIX
ADCY2	NOL4	MAGIX
PHOP2	NOL4	MAGIX
CAH12	NOL4	MAGIX
S10A4	NOL4	MAGIX
GRIK1	NOL4	MAGIX
CBG	NOL4	MAGIX
PRGR	NOL4	MAGIX
HCAR2	NOL4	MAGIX
DNMT1	NOL4	MAGIX
PGH2	NOL4	MAGIX
CAC1F	NOL4	MAGIX
ADA2C	NOL4	MAGIX
S15A1	NOL4	MAGIX
ADA1A	NOL4	MAGIX
A1AG2	NOL4	MAGIX
OX1R	NOL4	MAGIX
KCMA1	NOL4	MAGIX
NMDE3	NOL4	MAGIX
HIBCH	NOL4	MAGIX
IPKA	NOL4	MAGIX
S22AI	NOL4	MAGIX
S29A1	NOL4	MAGIX
HDAC1	NOL4	MAGIX
PNPH	NOL4	MAGIX
ADA2B	NOL4	MAGIX
TRFL	NOL4	MAGIX
ALBU	NOL4	MAGIX
FMO3	NOL4	MAGIX
PLK1	NOL4	MAGIX
SGMR1	NOL4	MAGIX
GUAA	NOL4	MAGIX
QOR	NOL4	MAGIX
GCR	NOL4	MAGIX
CATD	NOL4	MAGIX
MIF	NOL4	MAGIX
HPGDS	NOL4	MAGIX
MKNK1	NOL4	MAGIX
P2RY2	NOL4	MAGIX
S12A4	NOL4	MAGIX
EGFR	NOL4	MAGIX
NFKB1	NOL4	MAGIX
PGFRB	NOL4	MAGIX
ANT3	NOL4	MAGIX
GTR1	NOL4	MAGIX
MK10	NOL4	MAGIX
CAMLG	NOL4	MAGIX
HEMH	NOL4	MAGIX
MTRR	NOL4	MAGIX
NQO1	NOL4	MAGIX
ACH10	NOL4	MAGIX
FMO4	NOL4	MAGIX
DRD5	NOL4	MAGIX
TRY1	NOL4	MAGIX
SCNAA	NOL4	MAGIX
GBRG3	NOL4	MAGIX
PDE8B	NOL4	MAGIX
KCNA2	NOL4	MAGIX
IFNA2	NOL4	MAGIX
AA1R	NOL4	MAGIX
MAPK2	NOL4	MAGIX
PK3CD	NOL4	MAGIX
HRH4	NOL4	MAGIX
GBRB1	NOL4	MAGIX
HCN2	NOL4	MAGIX
RL26L	NOL4	MAGIX
DMTA2	NOL4	MAGIX
6PGD	NOL4	MAGIX
GRP78	NOL4	MAGIX
PSIP1	NOL4	MAGIX
AT1A4	NOL4	MAGIX
GLR	NOL4	MAGIX
OPRK	NOL4	MAGIX
ATPB	NOL4	MAGIX
STMN4	NOL4	MAGIX
CACB2	NOL4	MAGIX
NMDZ1	NOL4	MAGIX
SC6A3	NOL4	MAGIX
ST2B1	NOL4	MAGIX
TBG1	NOL4	MAGIX
ESR1	NOL4	MAGIX
CREB1	NOL4	MAGIX
5HT1B	NOL4	MAGIX
ERBB2	NOL4	MAGIX
HDAC7	NOL4	MAGIX
KCC1B	NOL4	MAGIX
TBD	NOL4	MAGIX
TOP2B	NOL4	MAGIX
3BHS1	NOL4	MAGIX
ATP4A	NOL4	MAGIX
LOX5	NOL4	MAGIX
