source	destinations_disconnected_to
ACE	PRDM9
KAPCA	PRDM9
NTKL	PRDM9
CALM	PRDM9
ACHA4	PRDM9
ANXA2	PRDM9
AURKB	PRDM9
GNAT3	PRDM9
CA2D1	PRDM9
CAH4	PRDM9
AK1C1	PRDM9
ROCK1	PRDM9
CHLE	PRDM9
J3QK85	PRDM9
ZAP70	PRDM9
UD14	PRDM9
S12A2	PRDM9
EST1A	PRDM9
VKOR1	PRDM9
XDH	PRDM9
ACHB4	PRDM9
RLP24	PRDM9
EDN1	PRDM9
GBRB3	PRDM9
TKT	PRDM9
NEU2	PRDM9
3HAO	PRDM9
RL10L	PRDM9
ADA1D	PRDM9
CANB2	PRDM9
KAP3	PRDM9
PANX1	PRDM9
ST2A1	PRDM9
UPP2	PRDM9
AK1D1	PRDM9
CAC1A	PRDM9
CUBN	PRDM9
THA	PRDM9
TBB5	PRDM9
CATA	PRDM9
RL3	PRDM9
PA2GE	PRDM9
HRH2	PRDM9
ATTY	PRDM9
S29A2	PRDM9
GBRT	PRDM9
ACHA3	PRDM9
CDK6	PRDM9
5HT7R	PRDM9
ADRB1	PRDM9
CP11A	PRDM9
CSK	PRDM9
5HT3A	PRDM9
AT12A	PRDM9
IOD3	PRDM9
PGFRA	PRDM9
A1AG1	PRDM9
TNFA	PRDM9
NFAC2	PRDM9
NOS2	PRDM9
5HT2B	PRDM9
HS90A	PRDM9
LCK	PRDM9
ADCYA	PRDM9
HS90B	PRDM9
ADA2A	PRDM9
CACP	PRDM9
RARA	PRDM9
PYC	PRDM9
CATL1	PRDM9
ACHA9	PRDM9
NH2L1	PRDM9
AAKB2	PRDM9
DCXR	PRDM9
CXCL7	PRDM9
KCNE1	PRDM9
B3GT4	PRDM9
ACES	PRDM9
SCNNG	PRDM9
HASP	PRDM9
MMP3	PRDM9
MET	PRDM9
AA2BR	PRDM9
PDE8A	PRDM9
5HT2C	PRDM9
AK1C3	PRDM9
OSTCN	PRDM9
NMD3B	PRDM9
CDK5	PRDM9
PPARA	PRDM9
DRD2	PRDM9
VGFR2	PRDM9
CP1A2	PRDM9
NGF	PRDM9
GBRA6	PRDM9
ACHA7	PRDM9
CP2C9	PRDM9
TBA1A	PRDM9
IL2RA	PRDM9
PPB1	PRDM9
PD2R	PRDM9
Q71TU5	PRDM9
DCE1	PRDM9
GBRG1	PRDM9
FGFR2	PRDM9
IMPA1	PRDM9
ACM2	PRDM9
IL8	PRDM9
5HT6R	PRDM9
KPCT	PRDM9
AOC1	PRDM9
PCNA	PRDM9
KSYK	PRDM9
CAH9	PRDM9
RL11	PRDM9
CACB3	PRDM9
HMDH	PRDM9
GBRA4	PRDM9
KIT	PRDM9
AOFA	PRDM9
NEP	PRDM9
GLYC	PRDM9
NCOA2	PRDM9
5HT1E	PRDM9
TBA4A	PRDM9
METH	PRDM9
LDHA	PRDM9
MK08	PRDM9
IGHG4	PRDM9
CP2CJ	PRDM9
RXRA	PRDM9
PA2GA	PRDM9
CP131	PRDM9
ACACB	PRDM9
PTHY	PRDM9
IL10	PRDM9
CAH2	PRDM9
OPRD	PRDM9
AAPK1	PRDM9
PDPK1	PRDM9
ADRB3	PRDM9
C11B1	PRDM9
GBRP	PRDM9
ROCK2	PRDM9
RL8	PRDM9
ADCY2	PRDM9
PHOP2	PRDM9
CAH12	PRDM9
S10A4	PRDM9
GRIK1	PRDM9
CBG	PRDM9
PRGR	PRDM9
HCAR2	PRDM9
DNMT1	PRDM9
PGH2	PRDM9
CAC1F	PRDM9
ADA2C	PRDM9
S15A1	PRDM9
ADA1A	PRDM9
A1AG2	PRDM9
OX1R	PRDM9
KCMA1	PRDM9
NMDE3	PRDM9
HIBCH	PRDM9
IPKA	PRDM9
S22AI	PRDM9
S29A1	PRDM9
HDAC1	PRDM9
PNPH	PRDM9
ADA2B	PRDM9
TRFL	PRDM9
ALBU	PRDM9
FMO3	PRDM9
PLK1	PRDM9
SGMR1	PRDM9
GUAA	PRDM9
QOR	PRDM9
GCR	PRDM9
CATD	PRDM9
MIF	PRDM9
HPGDS	PRDM9
MKNK1	PRDM9
P2RY2	PRDM9
S12A4	PRDM9
EGFR	PRDM9
NFKB1	PRDM9
PGFRB	PRDM9
ANT3	PRDM9
GTR1	PRDM9
MK10	PRDM9
CAMLG	PRDM9
HEMH	PRDM9
MTRR	PRDM9
NQO1	PRDM9
ACH10	PRDM9
FMO4	PRDM9
DRD5	PRDM9
TRY1	PRDM9
SCNAA	PRDM9
GBRG3	PRDM9
PDE8B	PRDM9
KCNA2	PRDM9
IFNA2	PRDM9
AA1R	PRDM9
MAPK2	PRDM9
PK3CD	PRDM9
HRH4	PRDM9
GBRB1	PRDM9
HCN2	PRDM9
RL26L	PRDM9
DMTA2	PRDM9
6PGD	PRDM9
GRP78	PRDM9
PSIP1	PRDM9
AT1A4	PRDM9
