source	destinations_disconnected_to
ACE	MKRN2
KAPCA	MKRN2
NTKL	MKRN2
CALM	MKRN2
ACHA4	MKRN2
ANXA2	MKRN2
AURKB	MKRN2
GNAT3	MKRN2
CA2D1	MKRN2
CAH4	MKRN2
AK1C1	MKRN2
ROCK1	MKRN2
CHLE	MKRN2
J3QK85	MKRN2
ZAP70	MKRN2
UD14	MKRN2
S12A2	MKRN2
EST1A	MKRN2
VKOR1	MKRN2
XDH	MKRN2
ACHB4	MKRN2
RLP24	MKRN2
EDN1	MKRN2
GBRB3	MKRN2
TKT	MKRN2
NEU2	MKRN2
3HAO	MKRN2
RL10L	MKRN2
ADA1D	MKRN2
CANB2	MKRN2
KAP3	MKRN2
PANX1	MKRN2
ST2A1	MKRN2
UPP2	MKRN2
AK1D1	MKRN2
CAC1A	MKRN2
CUBN	MKRN2
THA	MKRN2
TBB5	MKRN2
CATA	MKRN2
RL3	MKRN2
PA2GE	MKRN2
HRH2	MKRN2
ATTY	MKRN2
S29A2	MKRN2
GBRT	MKRN2
ACHA3	MKRN2
CDK6	MKRN2
5HT7R	MKRN2
ADRB1	MKRN2
CP11A	MKRN2
CSK	MKRN2
5HT3A	MKRN2
AT12A	MKRN2
IOD3	MKRN2
PGFRA	MKRN2
A1AG1	MKRN2
TNFA	MKRN2
NFAC2	MKRN2
NOS2	MKRN2
5HT2B	MKRN2
HS90A	MKRN2
LCK	MKRN2
ADCYA	MKRN2
HS90B	MKRN2
ADA2A	MKRN2
CACP	MKRN2
RARA	MKRN2
PYC	MKRN2
CATL1	MKRN2
ACHA9	MKRN2
NH2L1	MKRN2
AAKB2	MKRN2
DCXR	MKRN2
CXCL7	MKRN2
KCNE1	MKRN2
B3GT4	MKRN2
ACES	MKRN2
SCNNG	MKRN2
HASP	MKRN2
MMP3	MKRN2
MET	MKRN2
AA2BR	MKRN2
PDE8A	MKRN2
5HT2C	MKRN2
AK1C3	MKRN2
OSTCN	MKRN2
NMD3B	MKRN2
CDK5	MKRN2
PPARA	MKRN2
DRD2	MKRN2
VGFR2	MKRN2
CP1A2	MKRN2
NGF	MKRN2
GBRA6	MKRN2
ACHA7	MKRN2
CP2C9	MKRN2
TBA1A	MKRN2
IL2RA	MKRN2
PPB1	MKRN2
PD2R	MKRN2
Q71TU5	MKRN2
DCE1	MKRN2
GBRG1	MKRN2
FGFR2	MKRN2
IMPA1	MKRN2
ACM2	MKRN2
IL8	MKRN2
5HT6R	MKRN2
KPCT	MKRN2
AOC1	MKRN2
PCNA	MKRN2
KSYK	MKRN2
CAH9	MKRN2
RL11	MKRN2
CACB3	MKRN2
HMDH	MKRN2
GBRA4	MKRN2
KIT	MKRN2
AOFA	MKRN2
NEP	MKRN2
GLYC	MKRN2
NCOA2	MKRN2
5HT1E	MKRN2
TBA4A	MKRN2
METH	MKRN2
LDHA	MKRN2
MK08	MKRN2
IGHG4	MKRN2
CP2CJ	MKRN2
RXRA	MKRN2
PA2GA	MKRN2
CP131	MKRN2
ACACB	MKRN2
PTHY	MKRN2
IL10	MKRN2
CAH2	MKRN2
OPRD	MKRN2
AAPK1	MKRN2
PDPK1	MKRN2
ADRB3	MKRN2
C11B1	MKRN2
GBRP	MKRN2
ROCK2	MKRN2
RL8	MKRN2
ADCY2	MKRN2
PHOP2	MKRN2
CAH12	MKRN2
S10A4	MKRN2
GRIK1	MKRN2
CBG	MKRN2
PRGR	MKRN2
HCAR2	MKRN2
DNMT1	MKRN2
PGH2	MKRN2
CAC1F	MKRN2
ADA2C	MKRN2
S15A1	MKRN2
ADA1A	MKRN2
A1AG2	MKRN2
OX1R	MKRN2
KCMA1	MKRN2
NMDE3	MKRN2
HIBCH	MKRN2
IPKA	MKRN2
S22AI	MKRN2
S29A1	MKRN2
HDAC1	MKRN2
PNPH	MKRN2
ADA2B	MKRN2
TRFL	MKRN2
ALBU	MKRN2
FMO3	MKRN2
PLK1	MKRN2
SGMR1	MKRN2
GUAA	MKRN2
QOR	MKRN2
GCR	MKRN2
CATD	MKRN2
MIF	MKRN2
HPGDS	MKRN2
MKNK1	MKRN2
P2RY2	MKRN2
S12A4	MKRN2
EGFR	MKRN2
NFKB1	MKRN2
PGFRB	MKRN2
ANT3	MKRN2
GTR1	MKRN2
MK10	MKRN2
