source	dest	edges	cum_dist	avg_dist_per_edge
ACE	SYK	6	0.349	0.0581666666666667
ACE	FGF5	4	0.184	0.046
ACE	UBAP1	4	0.743	0.18575
ACE	PAEP	5	0.198	0.0396
ACE	RDH11	7	0.886	0.126571428571429
ACE	TFEC	4	0.288	0.072
ACE	PIGG	6	0.538	0.0896666666666667
ACE	FMO4	4	0.232	0.058
ACE	NOD2	4	0.178	0.0445
ACE	TRA2A	6	0.692	0.115333333333333
ACE	GSTA1	2	0.137	0.0685
ACE	CKAP2	3	0.435	0.145
ACE	IRF3	3	0.105	0.035
ACE	CXCR3	3	0.2	0.0666666666666667
ACE	SOX3	5	0.613	0.1226
ACE	TAF1B	3	0.145	0.0483333333333333
ACE	SRSF7	4	0.233	0.05825
ACE	SRSF1	4	0.141	0.03525
ACE	MYL5	6	0.252	0.042
ACE	MOCS3	4	0.519	0.12975
ACE	RLF	4	0.63	0.1575
KAPCA	SYK	6	0.343	0.0571666666666667
KAPCA	FGF5	4	0.339	0.08475
KAPCA	UBAP1	4	0.537	0.13425
KAPCA	PAEP	6	0.196	0.0326666666666667
KAPCA	RDH11	8	0.843	0.105375
KAPCA	TFEC	4	0.273	0.06825
KAPCA	PIGG	3	0.589	0.196333333333333
KAPCA	FMO4	6	0.407	0.0678333333333333
KAPCA	NOD2	7	0.177	0.0252857142857143
KAPCA	TRA2A	5	0.709	0.1418
KAPCA	GSTA1	5	0.467	0.0934
KAPCA	CKAP2	4	0.366	0.0915
KAPCA	IRF3	3	0.072	0.024
KAPCA	CXCR3	4	0.191	0.04775
KAPCA	SOX3	3	0.254	0.0846666666666667
KAPCA	TAF1B	4	0.136	0.034
KAPCA	SRSF7	4	0.218	0.0545
KAPCA	SRSF1	4	0.126	0.0315
KAPCA	MYL5	4	0.238	0.0595
KAPCA	MOCS3	4	0.504	0.126
KAPCA	RLF	3	0.662	0.220666666666667
NTKL	SYK	6	0.443	0.0738333333333333
NTKL	FGF5	6	0.268	0.0446666666666667
NTKL	UBAP1	4	0.585	0.14625
NTKL	PAEP	5	0.326	0.0652
NTKL	RDH11	7	0.713	0.101857142857143
NTKL	TFEC	5	0.385	0.077
NTKL	PIGG	9	0.713	0.0792222222222222
NTKL	FMO4	6	0.382	0.0636666666666667
NTKL	NOD2	4	0.258	0.0645
NTKL	TRA2A	8	0.934	0.11675
NTKL	GSTA1	5	0.312	0.0624
NTKL	CKAP2	6	0.406	0.0676666666666667
NTKL	IRF3	5	0.227	0.0454
NTKL	CXCR3	6	0.352	0.0586666666666667
NTKL	SOX3	6	0.461	0.0768333333333333
NTKL	TAF1B	5	0.283	0.0566
NTKL	SRSF7	5	0.33	0.066
NTKL	SRSF1	5	0.238	0.0476
NTKL	MYL5	5	0.407	0.0814
NTKL	MOCS3	5	0.616	0.1232
NTKL	RLF	6	0.795	0.1325
CALM	SYK	5	0.316	0.0632
CALM	FGF5	4	0.149	0.03725
CALM	UBAP1	3	0.465	0.155
CALM	PAEP	3	0.161	0.0536666666666667
CALM	RDH11	6	0.593	0.0988333333333333
CALM	TFEC	4	0.265	0.06625
CALM	PIGG	6	0.626	0.104333333333333
CALM	FMO4	5	0.311	0.0622
CALM	NOD2	3	0.138	0.046
CALM	TRA2A	4	0.668	0.167
CALM	GSTA1	4	0.29	0.0725
CALM	CKAP2	2	0.183	0.0915
CALM	IRF3	3	0.073	0.0243333333333333
CALM	CXCR3	4	0.192	0.048
CALM	SOX3	3	0.255	0.085
CALM	TAF1B	4	0.137	0.03425
CALM	SRSF7	4	0.21	0.0525
CALM	SRSF1	4	0.118	0.0295
CALM	MYL5	2	0.224	0.112
CALM	MOCS3	3	0.94	0.313333333333333
CALM	RLF	2	0.554	0.277
ACHA4	SYK	6	0.419	0.0698333333333333
ACHA4	FGF5	4	0.241	0.06025
ACHA4	UBAP1	4	0.619	0.15475
ACHA4	PAEP	6	0.289	0.0481666666666667
ACHA4	RDH11	7	0.747	0.106714285714286
