source	destinations_disconnected_to
ACE	ZNF85	ILVBL
KAPCA	ZNF85	ILVBL
NTKL	ZNF85	ILVBL
CALM	ZNF85	ILVBL
ACHA4	ZNF85	ILVBL
ANXA2	ZNF85	ILVBL
AURKB	ZNF85	ILVBL
GNAT3	ZNF85	ILVBL
CA2D1	ZNF85	ILVBL
CAH4	ZNF85	ILVBL
AK1C1	ZNF85	ILVBL
ROCK1	ZNF85	ILVBL
CHLE	ZNF85	ILVBL
J3QK85	ZNF85	ILVBL
ZAP70	ZNF85	ILVBL
UD14	ZNF85	ILVBL
S12A2	ZNF85	ILVBL
EST1A	ZNF85	ILVBL
VKOR1	ZNF85	ILVBL
XDH	ZNF85	ILVBL
ACHB4	ZNF85	ILVBL
RLP24	ZNF85	ILVBL
EDN1	ZNF85	ILVBL
GBRB3	ZNF85	ILVBL
TKT	ZNF85	ILVBL
NEU2	ZNF85	ILVBL
3HAO	ZNF85	ILVBL
RL10L	ZNF85	ILVBL
ADA1D	ZNF85	ILVBL
CANB2	ZNF85	ILVBL
KAP3	ZNF85	ILVBL
PANX1	ZNF85	ILVBL
ST2A1	ZNF85	ILVBL
UPP2	ZNF85	ILVBL
AK1D1	ZNF85	ILVBL
CAC1A	ZNF85	ILVBL
CUBN	ZNF85	ILVBL
THA	ZNF85	ILVBL
TBB5	ZNF85	ILVBL
CATA	ZNF85	ILVBL
RL3	ZNF85	ILVBL
PA2GE	ZNF85	ILVBL
HRH2	ZNF85	ILVBL
ATTY	ZNF85	ILVBL
S29A2	ZNF85	ILVBL
GBRT	ZNF85	ILVBL
ACHA3	ZNF85	ILVBL
CDK6	ZNF85	ILVBL
5HT7R	ZNF85	ILVBL
ADRB1	ZNF85	ILVBL
CP11A	ZNF85	ILVBL
CSK	ZNF85	ILVBL
5HT3A	ZNF85	ILVBL
AT12A	ZNF85	ILVBL
IOD3	ZNF85	ILVBL
PGFRA	ZNF85	ILVBL
A1AG1	ZNF85	ILVBL
TNFA	ZNF85	ILVBL
NFAC2	ZNF85	ILVBL
NOS2	ZNF85	ILVBL
5HT2B	ZNF85	ILVBL
HS90A	ZNF85	ILVBL
LCK	ZNF85	ILVBL
ADCYA	ZNF85	ILVBL
HS90B	ZNF85	ILVBL
ADA2A	ZNF85	ILVBL
CACP	ZNF85	ILVBL
RARA	ZNF85	ILVBL
PYC	ZNF85	ILVBL
CATL1	ZNF85	ILVBL
ACHA9	ZNF85	ILVBL
NH2L1	ZNF85	ILVBL
AAKB2	ZNF85	ILVBL
DCXR	ZNF85	ILVBL
CXCL7	ZNF85	ILVBL
KCNE1	ZNF85	ILVBL
B3GT4	ZNF85	ILVBL
ACES	ZNF85	ILVBL
SCNNG	ZNF85	ILVBL
HASP	ZNF85	ILVBL
MMP3	ZNF85	ILVBL
MET	ZNF85	ILVBL
AA2BR	ZNF85	ILVBL
PDE8A	ZNF85	ILVBL
5HT2C	ZNF85	ILVBL
AK1C3	ZNF85	ILVBL
OSTCN	ZNF85	ILVBL
NMD3B	ZNF85	ILVBL
CDK5	ZNF85	ILVBL
PPARA	ZNF85	ILVBL
DRD2	ZNF85	ILVBL
VGFR2	ZNF85	ILVBL
CP1A2	ZNF85	ILVBL
NGF	ZNF85	ILVBL
GBRA6	ZNF85	ILVBL
ACHA7	ZNF85	ILVBL
CP2C9	ZNF85	ILVBL
TBA1A	ZNF85	ILVBL
IL2RA	ZNF85	ILVBL
PPB1	ZNF85	ILVBL
PD2R	ZNF85	ILVBL
Q71TU5	ZNF85	ILVBL
DCE1	ZNF85	ILVBL
GBRG1	ZNF85	ILVBL
FGFR2	ZNF85	ILVBL
IMPA1	ZNF85	ILVBL
ACM2	ZNF85	ILVBL
IL8	ZNF85	ILVBL
5HT6R	ZNF85	ILVBL
KPCT	ZNF85	ILVBL
AOC1	ZNF85	ILVBL
PCNA	ZNF85	ILVBL
KSYK	ZNF85	ILVBL
CAH9	ZNF85	ILVBL
RL11	ZNF85	ILVBL
CACB3	ZNF85	ILVBL
HMDH	ZNF85	ILVBL
GBRA4	ZNF85	ILVBL
KIT	ZNF85	ILVBL
AOFA	ZNF85	ILVBL
NEP	ZNF85	ILVBL
GLYC	ZNF85	ILVBL
NCOA2	ZNF85	ILVBL
5HT1E	ZNF85	ILVBL
TBA4A	ZNF85	ILVBL
METH	ZNF85	ILVBL
LDHA	ZNF85	ILVBL
MK08	ZNF85	ILVBL
IGHG4	ZNF85	ILVBL
CP2CJ	ZNF85	ILVBL
RXRA	ZNF85	ILVBL
PA2GA	ZNF85	ILVBL
CP131	ZNF85	ILVBL
ACACB	ZNF85	ILVBL
PTHY	ZNF85	ILVBL
IL10	ZNF85	ILVBL
CAH2	ZNF85	ILVBL
OPRD	ZNF85	ILVBL
AAPK1	ZNF85	ILVBL
PDPK1	ZNF85	ILVBL
ADRB3	ZNF85	ILVBL
C11B1	ZNF85	ILVBL
GBRP	ZNF85	ILVBL
ROCK2	ZNF85	ILVBL
RL8	ZNF85	ILVBL
ADCY2	ZNF85	ILVBL
PHOP2	ZNF85	ILVBL
CAH12	ZNF85	ILVBL
S10A4	ZNF85	ILVBL
GRIK1	ZNF85	ILVBL
CBG	ZNF85	ILVBL
PRGR	ZNF85	ILVBL
HCAR2	ZNF85	ILVBL
DNMT1	ZNF85	ILVBL
PGH2	ZNF85	ILVBL
CAC1F	ZNF85	ILVBL
ADA2C	ZNF85	ILVBL
S15A1	ZNF85	ILVBL
ADA1A	ZNF85	ILVBL
A1AG2	ZNF85	ILVBL
OX1R	ZNF85	ILVBL
KCMA1	ZNF85	ILVBL
NMDE3	ZNF85	ILVBL
HIBCH	ZNF85	ILVBL
IPKA	ZNF85	ILVBL
S22AI	ZNF85	ILVBL
S29A1	ZNF85	ILVBL
HDAC1	ZNF85	ILVBL
PNPH	ZNF85	ILVBL
ADA2B	ZNF85	ILVBL
TRFL	ZNF85	ILVBL
ALBU	ZNF85	ILVBL
FMO3	ZNF85	ILVBL
PLK1	ZNF85	ILVBL
SGMR1	ZNF85	ILVBL
GUAA	ZNF85	ILVBL
QOR	ZNF85	ILVBL
GCR	ZNF85	ILVBL
CATD	ZNF85	ILVBL
MIF	ZNF85	ILVBL
HPGDS	ZNF85	ILVBL
MKNK1	ZNF85	ILVBL
P2RY2	ZNF85	ILVBL
S12A4	ZNF85	ILVBL
EGFR	ZNF85	ILVBL
NFKB1	ZNF85	ILVBL
PGFRB	ZNF85	ILVBL
ANT3	ZNF85	ILVBL
GTR1	ZNF85	ILVBL
MK10	ZNF85	ILVBL
CAMLG	ZNF85	ILVBL
HEMH	ZNF85	ILVBL
MTRR	ZNF85	ILVBL
NQO1	ZNF85	ILVBL
ACH10	ZNF85	ILVBL
FMO4	ZNF85	ILVBL
DRD5	ZNF85	ILVBL
TRY1	ZNF85	ILVBL
SCNAA	ZNF85	ILVBL
GBRG3	ZNF85	ILVBL
PDE8B	ZNF85	ILVBL
KCNA2	ZNF85	ILVBL
IFNA2	ZNF85	ILVBL
AA1R	ZNF85	ILVBL
MAPK2	ZNF85	ILVBL
PK3CD	ZNF85	ILVBL
HRH4	ZNF85	ILVBL
GBRB1	ZNF85	ILVBL
HCN2	ZNF85	ILVBL
RL26L	ZNF85	ILVBL
DMTA2	ZNF85	ILVBL
6PGD	ZNF85	ILVBL
GRP78	ZNF85	ILVBL
PSIP1	ZNF85	ILVBL
AT1A4	ZNF85	ILVBL
GLR	ZNF85	ILVBL
OPRK	ZNF85	ILVBL
ATPB	ZNF85	ILVBL
STMN4	ZNF85	ILVBL
CACB2	ZNF85	ILVBL
NMDZ1	ZNF85	ILVBL
SC6A3	ZNF85	ILVBL
ST2B1	ZNF85	ILVBL
TBG1	ZNF85	ILVBL
ESR1	ZNF85	ILVBL
CREB1	ZNF85	ILVBL
5HT1B	ZNF85	ILVBL
ERBB2	ZNF85	ILVBL
HDAC7	ZNF85	ILVBL
KCC1B	ZNF85	ILVBL
TBD	ZNF85	ILVBL
TOP2B	ZNF85	ILVBL
3BHS1	ZNF85	ILVBL
ATP4A	ZNF85	ILVBL
LOX5	ZNF85	ILVBL
UD3A1	ZNF85	ILVBL
BDNF	ZNF85	ILVBL
GBRA1	ZNF85	ILVBL
FOS	ZNF85	ILVBL
SHBG	ZNF85	ILVBL
ODP2	ZNF85	ILVBL
ABCA1	ZNF85	ILVBL
DYR	ZNF85	ILVBL
P85A	ZNF85	ILVBL
SIR1	ZNF85	ILVBL
MTHR	ZNF85	ILVBL
ADCL2	ZNF85	ILVBL
IBP3	ZNF85	ILVBL
DDR1	ZNF85	ILVBL
CP46A	ZNF85	ILVBL
SCN2A	ZNF85	ILVBL
IL4	ZNF85	ILVBL
NPS	ZNF85	ILVBL
NMDE1	ZNF85	ILVBL
AOFB	ZNF85	ILVBL
RL13A	ZNF85	ILVBL
