source	destinations_disconnected_to
ACE	TTC23	MFSD1
KAPCA	TTC23	MFSD1
NTKL	TTC23	MFSD1
CALM	TTC23	MFSD1
ACHA4	TTC23	MFSD1
ANXA2	TTC23	MFSD1
AURKB	TTC23	MFSD1
GNAT3	TTC23	MFSD1
CA2D1	TTC23	MFSD1
CAH4	TTC23	MFSD1
AK1C1	TTC23	MFSD1
ROCK1	TTC23	MFSD1
CHLE	TTC23	MFSD1
J3QK85	TTC23	MFSD1
ZAP70	TTC23	MFSD1
UD14	TTC23	MFSD1
S12A2	TTC23	MFSD1
EST1A	TTC23	MFSD1
VKOR1	TTC23	MFSD1
XDH	TTC23	MFSD1
ACHB4	TTC23	MFSD1
RLP24	TTC23	MFSD1
EDN1	TTC23	MFSD1
GBRB3	TTC23	MFSD1
TKT	TTC23	MFSD1
NEU2	TTC23	MFSD1
3HAO	TTC23	MFSD1
RL10L	TTC23	MFSD1
ADA1D	TTC23	MFSD1
CANB2	TTC23	MFSD1
KAP3	TTC23	MFSD1
PANX1	TTC23	MFSD1
ST2A1	TTC23	MFSD1
UPP2	TTC23	MFSD1
AK1D1	TTC23	MFSD1
CAC1A	TTC23	MFSD1
CUBN	TTC23	MFSD1
THA	TTC23	MFSD1
TBB5	TTC23	MFSD1
CATA	TTC23	MFSD1
RL3	TTC23	MFSD1
PA2GE	TTC23	MFSD1
HRH2	TTC23	MFSD1
ATTY	TTC23	MFSD1
S29A2	TTC23	MFSD1
GBRT	TTC23	MFSD1
ACHA3	TTC23	MFSD1
CDK6	TTC23	MFSD1
5HT7R	TTC23	MFSD1
ADRB1	TTC23	MFSD1
CP11A	TTC23	MFSD1
CSK	TTC23	MFSD1
5HT3A	TTC23	MFSD1
AT12A	TTC23	MFSD1
IOD3	TTC23	MFSD1
PGFRA	TTC23	MFSD1
A1AG1	TTC23	MFSD1
TNFA	TTC23	MFSD1
NFAC2	TTC23	MFSD1
NOS2	TTC23	MFSD1
5HT2B	TTC23	MFSD1
HS90A	TTC23	MFSD1
LCK	TTC23	MFSD1
ADCYA	TTC23	MFSD1
HS90B	TTC23	MFSD1
ADA2A	TTC23	MFSD1
CACP	TTC23	MFSD1
RARA	TTC23	MFSD1
PYC	TTC23	MFSD1
CATL1	TTC23	MFSD1
ACHA9	TTC23	MFSD1
NH2L1	TTC23	MFSD1
AAKB2	TTC23	MFSD1
DCXR	TTC23	MFSD1
CXCL7	TTC23	MFSD1
KCNE1	TTC23	MFSD1
B3GT4	TTC23	MFSD1
ACES	TTC23	MFSD1
SCNNG	TTC23	MFSD1
HASP	TTC23	MFSD1
MMP3	TTC23	MFSD1
MET	TTC23	MFSD1
AA2BR	TTC23	MFSD1
PDE8A	TTC23	MFSD1
5HT2C	TTC23	MFSD1
AK1C3	TTC23	MFSD1
OSTCN	TTC23	MFSD1
NMD3B	TTC23	MFSD1
CDK5	TTC23	MFSD1
PPARA	TTC23	MFSD1
DRD2	TTC23	MFSD1
VGFR2	TTC23	MFSD1
CP1A2	TTC23	MFSD1
NGF	TTC23	MFSD1
GBRA6	TTC23	MFSD1
ACHA7	TTC23	MFSD1
CP2C9	TTC23	MFSD1
TBA1A	TTC23	MFSD1
IL2RA	TTC23	MFSD1
PPB1	TTC23	MFSD1
PD2R	TTC23	MFSD1
Q71TU5	TTC23	MFSD1
DCE1	TTC23	MFSD1
GBRG1	TTC23	MFSD1
FGFR2	TTC23	MFSD1
IMPA1	TTC23	MFSD1
ACM2	TTC23	MFSD1
IL8	TTC23	MFSD1
5HT6R	TTC23	MFSD1
KPCT	TTC23	MFSD1
AOC1	TTC23	MFSD1
PCNA	TTC23	MFSD1
KSYK	TTC23	MFSD1
CAH9	TTC23	MFSD1
RL11	TTC23	MFSD1
CACB3	TTC23	MFSD1
HMDH	TTC23	MFSD1
GBRA4	TTC23	MFSD1
KIT	TTC23	MFSD1
AOFA	TTC23	MFSD1
NEP	TTC23	MFSD1
GLYC	TTC23	MFSD1
NCOA2	TTC23	MFSD1
5HT1E	TTC23	MFSD1
TBA4A	TTC23	MFSD1
METH	TTC23	MFSD1
LDHA	TTC23	MFSD1
MK08	TTC23	MFSD1
IGHG4	TTC23	MFSD1
CP2CJ	TTC23	MFSD1
RXRA	TTC23	MFSD1
PA2GA	TTC23	MFSD1
CP131	TTC23	MFSD1
ACACB	TTC23	MFSD1
PTHY	TTC23	MFSD1
IL10	TTC23	MFSD1
CAH2	TTC23	MFSD1
OPRD	TTC23	MFSD1
AAPK1	TTC23	MFSD1
PDPK1	TTC23	MFSD1
ADRB3	TTC23	MFSD1
C11B1	TTC23	MFSD1
GBRP	TTC23	MFSD1
ROCK2	TTC23	MFSD1
RL8	TTC23	MFSD1
ADCY2	TTC23	MFSD1
PHOP2	TTC23	MFSD1
CAH12	TTC23	MFSD1
S10A4	TTC23	MFSD1
GRIK1	TTC23	MFSD1
CBG	TTC23	MFSD1
PRGR	TTC23	MFSD1
HCAR2	TTC23	MFSD1
DNMT1	TTC23	MFSD1
PGH2	TTC23	MFSD1
CAC1F	TTC23	MFSD1
ADA2C	TTC23	MFSD1
S15A1	TTC23	MFSD1
ADA1A	TTC23	MFSD1
A1AG2	TTC23	MFSD1
OX1R	TTC23	MFSD1
KCMA1	TTC23	MFSD1
NMDE3	TTC23	MFSD1
HIBCH	TTC23	MFSD1
IPKA	TTC23	MFSD1
S22AI	TTC23	MFSD1
S29A1	TTC23	MFSD1
HDAC1	TTC23	MFSD1
PNPH	TTC23	MFSD1
ADA2B	TTC23	MFSD1
TRFL	TTC23	MFSD1
ALBU	TTC23	MFSD1
FMO3	TTC23	MFSD1
PLK1	TTC23	MFSD1
SGMR1	TTC23	MFSD1
