source	destinations_disconnected_to
ACE	ERMP1	DHRS7
KAPCA	ERMP1	DHRS7
NTKL	ERMP1	DHRS7
CALM	ERMP1	DHRS7
ACHA4	ERMP1	DHRS7
ANXA2	ERMP1	DHRS7
AURKB	ERMP1	DHRS7
GNAT3	ERMP1	DHRS7
CA2D1	ERMP1	DHRS7
CAH4	ERMP1	DHRS7
AK1C1	ERMP1	DHRS7
ROCK1	ERMP1	DHRS7
CHLE	ERMP1	DHRS7
J3QK85	ERMP1	DHRS7
ZAP70	ERMP1	DHRS7
UD14	ERMP1	DHRS7
S12A2	ERMP1	DHRS7
EST1A	ERMP1	DHRS7
VKOR1	ERMP1	DHRS7
XDH	ERMP1	DHRS7
ACHB4	ERMP1	DHRS7
RLP24	ERMP1	DHRS7
EDN1	ERMP1	DHRS7
GBRB3	ERMP1	DHRS7
TKT	ERMP1	DHRS7
NEU2	ERMP1	DHRS7
3HAO	ERMP1	DHRS7
RL10L	ERMP1	DHRS7
ADA1D	ERMP1	DHRS7
CANB2	ERMP1	DHRS7
KAP3	ERMP1	DHRS7
PANX1	ERMP1	DHRS7
ST2A1	ERMP1	DHRS7
UPP2	ERMP1	DHRS7
AK1D1	ERMP1	DHRS7
CAC1A	ERMP1	DHRS7
CUBN	ERMP1	DHRS7
THA	ERMP1	DHRS7
TBB5	ERMP1	DHRS7
CATA	ERMP1	DHRS7
RL3	ERMP1	DHRS7
PA2GE	ERMP1	DHRS7
HRH2	ERMP1	DHRS7
ATTY	ERMP1	DHRS7
S29A2	ERMP1	DHRS7
GBRT	ERMP1	DHRS7
ACHA3	ERMP1	DHRS7
CDK6	ERMP1	DHRS7
5HT7R	ERMP1	DHRS7
ADRB1	ERMP1	DHRS7
CP11A	ERMP1	DHRS7
CSK	ERMP1	DHRS7
5HT3A	ERMP1	DHRS7
AT12A	ERMP1	DHRS7
IOD3	ERMP1	DHRS7
PGFRA	ERMP1	DHRS7
A1AG1	ERMP1	DHRS7
TNFA	ERMP1	DHRS7
NFAC2	ERMP1	DHRS7
NOS2	ERMP1	DHRS7
5HT2B	ERMP1	DHRS7
HS90A	ERMP1	DHRS7
LCK	ERMP1	DHRS7
ADCYA	ERMP1	DHRS7
HS90B	ERMP1	DHRS7
ADA2A	ERMP1	DHRS7
CACP	ERMP1	DHRS7
RARA	ERMP1	DHRS7
PYC	ERMP1	DHRS7
CATL1	ERMP1	DHRS7
ACHA9	ERMP1	DHRS7
NH2L1	ERMP1	DHRS7
AAKB2	ERMP1	DHRS7
DCXR	ERMP1	DHRS7
CXCL7	ERMP1	DHRS7
KCNE1	ERMP1	DHRS7
B3GT4	ERMP1	DHRS7
ACES	ERMP1	DHRS7
SCNNG	ERMP1	DHRS7
HASP	ERMP1	DHRS7
MMP3	ERMP1	DHRS7
MET	ERMP1	DHRS7
AA2BR	ERMP1	DHRS7
PDE8A	ERMP1	DHRS7
5HT2C	ERMP1	DHRS7
AK1C3	ERMP1	DHRS7
OSTCN	ERMP1	DHRS7
NMD3B	ERMP1	DHRS7
CDK5	ERMP1	DHRS7
PPARA	ERMP1	DHRS7
DRD2	ERMP1	DHRS7
VGFR2	ERMP1	DHRS7
CP1A2	ERMP1	DHRS7
NGF	ERMP1	DHRS7
GBRA6	ERMP1	DHRS7
ACHA7	ERMP1	DHRS7
CP2C9	ERMP1	DHRS7
TBA1A	ERMP1	DHRS7
IL2RA	ERMP1	DHRS7
PPB1	ERMP1	DHRS7
PD2R	ERMP1	DHRS7
Q71TU5	ERMP1	DHRS7
DCE1	ERMP1	DHRS7
GBRG1	ERMP1	DHRS7
FGFR2	ERMP1	DHRS7
IMPA1	ERMP1	DHRS7
ACM2	ERMP1	DHRS7
IL8	ERMP1	DHRS7
5HT6R	ERMP1	DHRS7
KPCT	ERMP1	DHRS7
AOC1	ERMP1	DHRS7
PCNA	ERMP1	DHRS7
KSYK	ERMP1	DHRS7
CAH9	ERMP1	DHRS7
RL11	ERMP1	DHRS7
CACB3	ERMP1	DHRS7
HMDH	ERMP1	DHRS7
GBRA4	ERMP1	DHRS7
KIT	ERMP1	DHRS7
AOFA	ERMP1	DHRS7
NEP	ERMP1	DHRS7
GLYC	ERMP1	DHRS7
NCOA2	ERMP1	DHRS7
5HT1E	ERMP1	DHRS7
TBA4A	ERMP1	DHRS7
METH	ERMP1	DHRS7
LDHA	ERMP1	DHRS7
MK08	ERMP1	DHRS7
IGHG4	ERMP1	DHRS7
CP2CJ	ERMP1	DHRS7
RXRA	ERMP1	DHRS7
PA2GA	ERMP1	DHRS7
CP131	ERMP1	DHRS7
ACACB	ERMP1	DHRS7
PTHY	ERMP1	DHRS7
IL10	ERMP1	DHRS7
CAH2	ERMP1	DHRS7
OPRD	ERMP1	DHRS7
AAPK1	ERMP1	DHRS7
PDPK1	ERMP1	DHRS7
ADRB3	ERMP1	DHRS7
C11B1	ERMP1	DHRS7
GBRP	ERMP1	DHRS7
ROCK2	ERMP1	DHRS7
RL8	ERMP1	DHRS7
ADCY2	ERMP1	DHRS7
PHOP2	ERMP1	DHRS7
CAH12	ERMP1	DHRS7
S10A4	ERMP1	DHRS7
GRIK1	ERMP1	DHRS7
CBG	ERMP1	DHRS7
PRGR	ERMP1	DHRS7
HCAR2	ERMP1	DHRS7
DNMT1	ERMP1	DHRS7
PGH2	ERMP1	DHRS7
CAC1F	ERMP1	DHRS7
ADA2C	ERMP1	DHRS7
S15A1	ERMP1	DHRS7
ADA1A	ERMP1	DHRS7
A1AG2	ERMP1	DHRS7
OX1R	ERMP1	DHRS7
KCMA1	ERMP1	DHRS7
NMDE3	ERMP1	DHRS7
HIBCH	ERMP1	DHRS7
IPKA	ERMP1	DHRS7
S22AI	ERMP1	DHRS7
S29A1	ERMP1	DHRS7
HDAC1	ERMP1	DHRS7
PNPH	ERMP1	DHRS7
ADA2B	ERMP1	DHRS7
TRFL	ERMP1	DHRS7
ALBU	ERMP1	DHRS7
FMO3	ERMP1	DHRS7
PLK1	ERMP1	DHRS7
SGMR1	ERMP1	DHRS7
GUAA	ERMP1	DHRS7
QOR	ERMP1	DHRS7
GCR	ERMP1	DHRS7
CATD	ERMP1	DHRS7
MIF	ERMP1	DHRS7
HPGDS	ERMP1	DHRS7
MKNK1	ERMP1	DHRS7
P2RY2	ERMP1	DHRS7
S12A4	ERMP1	DHRS7
EGFR	ERMP1	DHRS7
NFKB1	ERMP1	DHRS7
PGFRB	ERMP1	DHRS7
ANT3	ERMP1	DHRS7
GTR1	ERMP1	DHRS7
MK10	ERMP1	DHRS7
CAMLG	ERMP1	DHRS7
HEMH	ERMP1	DHRS7
MTRR	ERMP1	DHRS7
NQO1	ERMP1	DHRS7
ACH10	ERMP1	DHRS7
FMO4	ERMP1	DHRS7
DRD5	ERMP1	DHRS7
TRY1	ERMP1	DHRS7
SCNAA	ERMP1	DHRS7
GBRG3	ERMP1	DHRS7
PDE8B	ERMP1	DHRS7
KCNA2	ERMP1	DHRS7
IFNA2	ERMP1	DHRS7
AA1R	ERMP1	DHRS7
MAPK2	ERMP1	DHRS7
PK3CD	ERMP1	DHRS7
HRH4	ERMP1	DHRS7
