source	destinations_disconnected_to
ACE	FAT2
KAPCA	FAT2
NTKL	FAT2
CALM	FAT2
ACHA4	FAT2
ANXA2	FAT2
AURKB	FAT2
GNAT3	FAT2
CA2D1	FAT2
CAH4	FAT2
AK1C1	FAT2
ROCK1	FAT2
CHLE	FAT2
J3QK85	FAT2
ZAP70	FAT2
UD14	FAT2
S12A2	FAT2
EST1A	FAT2
VKOR1	FAT2
XDH	FAT2
ACHB4	FAT2
RLP24	FAT2
EDN1	FAT2
GBRB3	FAT2
TKT	FAT2
NEU2	FAT2
3HAO	FAT2
RL10L	FAT2
ADA1D	FAT2
CANB2	FAT2
KAP3	FAT2
PANX1	FAT2
ST2A1	FAT2
UPP2	FAT2
AK1D1	FAT2
CAC1A	FAT2
CUBN	FAT2
THA	FAT2
TBB5	FAT2
CATA	FAT2
RL3	FAT2
PA2GE	FAT2
HRH2	FAT2
ATTY	FAT2
S29A2	FAT2
GBRT	FAT2
ACHA3	FAT2
CDK6	FAT2
5HT7R	FAT2
ADRB1	FAT2
CP11A	FAT2
CSK	FAT2
5HT3A	FAT2
AT12A	FAT2
IOD3	FAT2
PGFRA	FAT2
A1AG1	FAT2
TNFA	FAT2
NFAC2	FAT2
NOS2	FAT2
5HT2B	FAT2
HS90A	FAT2
LCK	FAT2
ADCYA	FAT2
HS90B	FAT2
ADA2A	FAT2
CACP	FAT2
RARA	FAT2
PYC	FAT2
CATL1	FAT2
ACHA9	FAT2
NH2L1	FAT2
AAKB2	FAT2
DCXR	FAT2
CXCL7	FAT2
KCNE1	FAT2
B3GT4	FAT2
ACES	FAT2
SCNNG	FAT2
HASP	FAT2
MMP3	FAT2
MET	FAT2
AA2BR	FAT2
PDE8A	FAT2
5HT2C	FAT2
AK1C3	FAT2
OSTCN	FAT2
NMD3B	FAT2
CDK5	FAT2
PPARA	FAT2
DRD2	FAT2
VGFR2	FAT2
CP1A2	FAT2
NGF	FAT2
GBRA6	FAT2
ACHA7	FAT2
CP2C9	FAT2
TBA1A	FAT2
IL2RA	FAT2
PPB1	FAT2
PD2R	FAT2
Q71TU5	FAT2
DCE1	FAT2
GBRG1	FAT2
FGFR2	FAT2
IMPA1	FAT2
ACM2	FAT2
IL8	FAT2
5HT6R	FAT2
KPCT	FAT2
AOC1	FAT2
PCNA	FAT2
KSYK	FAT2
CAH9	FAT2
RL11	FAT2
CACB3	FAT2
HMDH	FAT2
GBRA4	FAT2
KIT	FAT2
AOFA	FAT2
NEP	FAT2
GLYC	FAT2
NCOA2	FAT2
5HT1E	FAT2
TBA4A	FAT2
METH	FAT2
LDHA	FAT2
MK08	FAT2
IGHG4	FAT2
CP2CJ	FAT2
RXRA	FAT2
PA2GA	FAT2
CP131	FAT2
ACACB	FAT2
PTHY	FAT2
IL10	FAT2
CAH2	FAT2
OPRD	FAT2
AAPK1	FAT2
PDPK1	FAT2
ADRB3	FAT2
C11B1	FAT2
GBRP	FAT2
ROCK2	FAT2
RL8	FAT2
ADCY2	FAT2
PHOP2	FAT2
CAH12	FAT2
S10A4	FAT2
GRIK1	FAT2
CBG	FAT2
PRGR	FAT2
HCAR2	FAT2
DNMT1	FAT2
PGH2	FAT2
CAC1F	FAT2
ADA2C	FAT2
S15A1	FAT2
ADA1A	FAT2
A1AG2	FAT2
OX1R	FAT2
KCMA1	FAT2
NMDE3	FAT2
HIBCH	FAT2
IPKA	FAT2
S22AI	FAT2
S29A1	FAT2
HDAC1	FAT2
PNPH	FAT2
ADA2B	FAT2
TRFL	FAT2
ALBU	FAT2
FMO3	FAT2
PLK1	FAT2
SGMR1	FAT2
GUAA	FAT2
