source	destinations_disconnected_to
ACE	OCEL1	LMF2
KAPCA	OCEL1	LMF2
NTKL	OCEL1	LMF2
CALM	OCEL1	LMF2
ACHA4	OCEL1	LMF2
ANXA2	OCEL1	LMF2
AURKB	OCEL1	LMF2
GNAT3	OCEL1	LMF2
CA2D1	OCEL1	LMF2
CAH4	OCEL1	LMF2
AK1C1	OCEL1	LMF2
ROCK1	OCEL1	LMF2
CHLE	OCEL1	LMF2
J3QK85	OCEL1	LMF2
ZAP70	OCEL1	LMF2
UD14	OCEL1	LMF2
S12A2	OCEL1	LMF2
EST1A	OCEL1	LMF2
VKOR1	OCEL1	LMF2
XDH	OCEL1	LMF2
ACHB4	OCEL1	LMF2
RLP24	OCEL1	LMF2
EDN1	OCEL1	LMF2
GBRB3	OCEL1	LMF2
TKT	OCEL1	LMF2
NEU2	OCEL1	LMF2
3HAO	OCEL1	LMF2
RL10L	OCEL1	LMF2
ADA1D	OCEL1	LMF2
CANB2	OCEL1	LMF2
KAP3	OCEL1	LMF2
PANX1	OCEL1	LMF2
ST2A1	OCEL1	LMF2
UPP2	OCEL1	LMF2
AK1D1	OCEL1	LMF2
CAC1A	OCEL1	LMF2
CUBN	OCEL1	LMF2
THA	OCEL1	LMF2
TBB5	OCEL1	LMF2
CATA	OCEL1	LMF2
RL3	OCEL1	LMF2
PA2GE	OCEL1	LMF2
HRH2	OCEL1	LMF2
ATTY	OCEL1	LMF2
S29A2	OCEL1	LMF2
GBRT	OCEL1	LMF2
ACHA3	OCEL1	LMF2
CDK6	OCEL1	LMF2
5HT7R	OCEL1	LMF2
ADRB1	OCEL1	LMF2
CP11A	OCEL1	LMF2
CSK	OCEL1	LMF2
5HT3A	OCEL1	LMF2
AT12A	OCEL1	LMF2
IOD3	OCEL1	LMF2
PGFRA	OCEL1	LMF2
A1AG1	OCEL1	LMF2
TNFA	OCEL1	LMF2
NFAC2	OCEL1	LMF2
NOS2	OCEL1	LMF2
5HT2B	OCEL1	LMF2
HS90A	OCEL1	LMF2
LCK	OCEL1	LMF2
ADCYA	OCEL1	LMF2
HS90B	OCEL1	LMF2
ADA2A	OCEL1	LMF2
CACP	OCEL1	LMF2
RARA	OCEL1	LMF2
PYC	OCEL1	LMF2
CATL1	OCEL1	LMF2
ACHA9	OCEL1	LMF2
NH2L1	OCEL1	LMF2
AAKB2	OCEL1	LMF2
DCXR	OCEL1	LMF2
CXCL7	OCEL1	LMF2
KCNE1	OCEL1	LMF2
B3GT4	OCEL1	LMF2
ACES	OCEL1	LMF2
SCNNG	OCEL1	LMF2
HASP	OCEL1	LMF2
MMP3	OCEL1	LMF2
MET	OCEL1	LMF2
AA2BR	OCEL1	LMF2
PDE8A	OCEL1	LMF2
5HT2C	OCEL1	LMF2
AK1C3	OCEL1	LMF2
OSTCN	OCEL1	LMF2
NMD3B	OCEL1	LMF2
CDK5	OCEL1	LMF2
PPARA	OCEL1	LMF2
DRD2	OCEL1	LMF2
VGFR2	OCEL1	LMF2
CP1A2	OCEL1	LMF2
NGF	OCEL1	LMF2
GBRA6	OCEL1	LMF2
ACHA7	OCEL1	LMF2
CP2C9	OCEL1	LMF2
TBA1A	OCEL1	LMF2
IL2RA	OCEL1	LMF2
PPB1	OCEL1	LMF2
PD2R	OCEL1	LMF2
Q71TU5	OCEL1	LMF2
DCE1	OCEL1	LMF2
GBRG1	OCEL1	LMF2
FGFR2	OCEL1	LMF2
IMPA1	OCEL1	LMF2
ACM2	OCEL1	LMF2
IL8	OCEL1	LMF2
5HT6R	OCEL1	LMF2
KPCT	OCEL1	LMF2
AOC1	OCEL1	LMF2
PCNA	OCEL1	LMF2
KSYK	OCEL1	LMF2
CAH9	OCEL1	LMF2
RL11	OCEL1	LMF2
CACB3	OCEL1	LMF2
HMDH	OCEL1	LMF2
GBRA4	OCEL1	LMF2
KIT	OCEL1	LMF2
AOFA	OCEL1	LMF2
NEP	OCEL1	LMF2
GLYC	OCEL1	LMF2
NCOA2	OCEL1	LMF2
5HT1E	OCEL1	LMF2
TBA4A	OCEL1	LMF2
METH	OCEL1	LMF2
LDHA	OCEL1	LMF2
MK08	OCEL1	LMF2
IGHG4	OCEL1	LMF2
CP2CJ	OCEL1	LMF2
RXRA	OCEL1	LMF2
PA2GA	OCEL1	LMF2
CP131	OCEL1	LMF2
ACACB	OCEL1	LMF2
PTHY	OCEL1	LMF2
IL10	OCEL1	LMF2
CAH2	OCEL1	LMF2
OPRD	OCEL1	LMF2
AAPK1	OCEL1	LMF2
PDPK1	OCEL1	LMF2
ADRB3	OCEL1	LMF2
C11B1	OCEL1	LMF2
GBRP	OCEL1	LMF2
ROCK2	OCEL1	LMF2
RL8	OCEL1	LMF2
ADCY2	OCEL1	LMF2
PHOP2	OCEL1	LMF2
CAH12	OCEL1	LMF2
S10A4	OCEL1	LMF2
GRIK1	OCEL1	LMF2
CBG	OCEL1	LMF2
PRGR	OCEL1	LMF2
HCAR2	OCEL1	LMF2
DNMT1	OCEL1	LMF2
PGH2	OCEL1	LMF2
CAC1F	OCEL1	LMF2
ADA2C	OCEL1	LMF2
S15A1	OCEL1	LMF2
ADA1A	OCEL1	LMF2
A1AG2	OCEL1	LMF2
OX1R	OCEL1	LMF2
KCMA1	OCEL1	LMF2
NMDE3	OCEL1	LMF2
HIBCH	OCEL1	LMF2
IPKA	OCEL1	LMF2
S22AI	OCEL1	LMF2
S29A1	OCEL1	LMF2
HDAC1	OCEL1	LMF2
PNPH	OCEL1	LMF2
ADA2B	OCEL1	LMF2
TRFL	OCEL1	LMF2
ALBU	OCEL1	LMF2
FMO3	OCEL1	LMF2
PLK1	OCEL1	LMF2
