source	destinations_disconnected_to
ACE	ERMP1	NOL4
KAPCA	ERMP1	NOL4
NTKL	ERMP1	NOL4
CALM	ERMP1	NOL4
ACHA4	ERMP1	NOL4
ANXA2	ERMP1	NOL4
AURKB	ERMP1	NOL4
GNAT3	ERMP1	NOL4
CA2D1	ERMP1	NOL4
CAH4	ERMP1	NOL4
AK1C1	ERMP1	NOL4
ROCK1	ERMP1	NOL4
CHLE	ERMP1	NOL4
J3QK85	ERMP1	NOL4
ZAP70	ERMP1	NOL4
UD14	ERMP1	NOL4
S12A2	ERMP1	NOL4
EST1A	ERMP1	NOL4
VKOR1	ERMP1	NOL4
XDH	ERMP1	NOL4
ACHB4	ERMP1	NOL4
RLP24	ERMP1	NOL4
EDN1	ERMP1	NOL4
GBRB3	ERMP1	NOL4
TKT	ERMP1	NOL4
NEU2	ERMP1	NOL4
3HAO	ERMP1	NOL4
RL10L	ERMP1	NOL4
ADA1D	ERMP1	NOL4
CANB2	ERMP1	NOL4
KAP3	ERMP1	NOL4
PANX1	ERMP1	NOL4
ST2A1	ERMP1	NOL4
UPP2	ERMP1	NOL4
AK1D1	ERMP1	NOL4
CAC1A	ERMP1	NOL4
CUBN	ERMP1	NOL4
THA	ERMP1	NOL4
TBB5	ERMP1	NOL4
CATA	ERMP1	NOL4
RL3	ERMP1	NOL4
PA2GE	ERMP1	NOL4
HRH2	ERMP1	NOL4
ATTY	ERMP1	NOL4
S29A2	ERMP1	NOL4
GBRT	ERMP1	NOL4
ACHA3	ERMP1	NOL4
CDK6	ERMP1	NOL4
5HT7R	ERMP1	NOL4
ADRB1	ERMP1	NOL4
CP11A	ERMP1	NOL4
CSK	ERMP1	NOL4
5HT3A	ERMP1	NOL4
AT12A	ERMP1	NOL4
IOD3	ERMP1	NOL4
PGFRA	ERMP1	NOL4
A1AG1	ERMP1	NOL4
TNFA	ERMP1	NOL4
NFAC2	ERMP1	NOL4
NOS2	ERMP1	NOL4
5HT2B	ERMP1	NOL4
HS90A	ERMP1	NOL4
LCK	ERMP1	NOL4
ADCYA	ERMP1	NOL4
HS90B	ERMP1	NOL4
ADA2A	ERMP1	NOL4
CACP	ERMP1	NOL4
RARA	ERMP1	NOL4
PYC	ERMP1	NOL4
CATL1	ERMP1	NOL4
ACHA9	ERMP1	NOL4
NH2L1	ERMP1	NOL4
AAKB2	ERMP1	NOL4
DCXR	ERMP1	NOL4
CXCL7	ERMP1	NOL4
KCNE1	ERMP1	NOL4
B3GT4	ERMP1	NOL4
ACES	ERMP1	NOL4
SCNNG	ERMP1	NOL4
HASP	ERMP1	NOL4
MMP3	ERMP1	NOL4
MET	ERMP1	NOL4
AA2BR	ERMP1	NOL4
PDE8A	ERMP1	NOL4
5HT2C	ERMP1	NOL4
AK1C3	ERMP1	NOL4
OSTCN	ERMP1	NOL4
NMD3B	ERMP1	NOL4
CDK5	ERMP1	NOL4
PPARA	ERMP1	NOL4
DRD2	ERMP1	NOL4
VGFR2	ERMP1	NOL4
CP1A2	ERMP1	NOL4
NGF	ERMP1	NOL4
GBRA6	ERMP1	NOL4
ACHA7	ERMP1	NOL4
CP2C9	ERMP1	NOL4
TBA1A	ERMP1	NOL4
IL2RA	ERMP1	NOL4
PPB1	ERMP1	NOL4
PD2R	ERMP1	NOL4
Q71TU5	ERMP1	NOL4
DCE1	ERMP1	NOL4
GBRG1	ERMP1	NOL4
FGFR2	ERMP1	NOL4
IMPA1	ERMP1	NOL4
ACM2	ERMP1	NOL4
IL8	ERMP1	NOL4
5HT6R	ERMP1	NOL4
KPCT	ERMP1	NOL4
AOC1	ERMP1	NOL4
PCNA	ERMP1	NOL4
KSYK	ERMP1	NOL4
CAH9	ERMP1	NOL4
RL11	ERMP1	NOL4
CACB3	ERMP1	NOL4
HMDH	ERMP1	NOL4
GBRA4	ERMP1	NOL4
KIT	ERMP1	NOL4
AOFA	ERMP1	NOL4
NEP	ERMP1	NOL4
GLYC	ERMP1	NOL4
NCOA2	ERMP1	NOL4
5HT1E	ERMP1	NOL4
TBA4A	ERMP1	NOL4
METH	ERMP1	NOL4
LDHA	ERMP1	NOL4
MK08	ERMP1	NOL4
IGHG4	ERMP1	NOL4
CP2CJ	ERMP1	NOL4
RXRA	ERMP1	NOL4
PA2GA	ERMP1	NOL4
CP131	ERMP1	NOL4
ACACB	ERMP1	NOL4
PTHY	ERMP1	NOL4
IL10	ERMP1	NOL4
CAH2	ERMP1	NOL4
OPRD	ERMP1	NOL4
AAPK1	ERMP1	NOL4
PDPK1	ERMP1	NOL4
ADRB3	ERMP1	NOL4
C11B1	ERMP1	NOL4
GBRP	ERMP1	NOL4
ROCK2	ERMP1	NOL4
RL8	ERMP1	NOL4
ADCY2	ERMP1	NOL4
PHOP2	ERMP1	NOL4
CAH12	ERMP1	NOL4
S10A4	ERMP1	NOL4
GRIK1	ERMP1	NOL4
CBG	ERMP1	NOL4
PRGR	ERMP1	NOL4
HCAR2	ERMP1	NOL4
DNMT1	ERMP1	NOL4
PGH2	ERMP1	NOL4
CAC1F	ERMP1	NOL4
ADA2C	ERMP1	NOL4
S15A1	ERMP1	NOL4
ADA1A	ERMP1	NOL4
A1AG2	ERMP1	NOL4
OX1R	ERMP1	NOL4
KCMA1	ERMP1	NOL4
NMDE3	ERMP1	NOL4
HIBCH	ERMP1	NOL4
IPKA	ERMP1	NOL4
S22AI	ERMP1	NOL4
S29A1	ERMP1	NOL4
HDAC1	ERMP1	NOL4
PNPH	ERMP1	NOL4
ADA2B	ERMP1	NOL4
TRFL	ERMP1	NOL4
ALBU	ERMP1	NOL4
FMO3	ERMP1	NOL4
PLK1	ERMP1	NOL4
SGMR1	ERMP1	NOL4
GUAA	ERMP1	NOL4
QOR	ERMP1	NOL4
GCR	ERMP1	NOL4
CATD	ERMP1	NOL4
MIF	ERMP1	NOL4
HPGDS	ERMP1	NOL4
MKNK1	ERMP1	NOL4
P2RY2	ERMP1	NOL4
S12A4	ERMP1	NOL4
EGFR	ERMP1	NOL4
NFKB1	ERMP1	NOL4
PGFRB	ERMP1	NOL4
ANT3	ERMP1	NOL4
GTR1	ERMP1	NOL4
MK10	ERMP1	NOL4
CAMLG	ERMP1	NOL4
HEMH	ERMP1	NOL4
MTRR	ERMP1	NOL4
NQO1	ERMP1	NOL4
ACH10	ERMP1	NOL4
FMO4	ERMP1	NOL4
DRD5	ERMP1	NOL4
TRY1	ERMP1	NOL4
SCNAA	ERMP1	NOL4
GBRG3	ERMP1	NOL4
PDE8B	ERMP1	NOL4
KCNA2	ERMP1	NOL4
IFNA2	ERMP1	NOL4
AA1R	ERMP1	NOL4
MAPK2	ERMP1	NOL4
PK3CD	ERMP1	NOL4
HRH4	ERMP1	NOL4
GBRB1	ERMP1	NOL4
HCN2	ERMP1	NOL4
RL26L	ERMP1	NOL4
DMTA2	ERMP1	NOL4
6PGD	ERMP1	NOL4
GRP78	ERMP1	NOL4
PSIP1	ERMP1	NOL4
AT1A4	ERMP1	NOL4
GLR	ERMP1	NOL4
OPRK	ERMP1	NOL4
ATPB	ERMP1	NOL4
STMN4	ERMP1	NOL4
CACB2	ERMP1	NOL4
NMDZ1	ERMP1	NOL4
SC6A3	ERMP1	NOL4
ST2B1	ERMP1	NOL4
TBG1	ERMP1	NOL4
ESR1	ERMP1	NOL4
CREB1	ERMP1	NOL4
5HT1B	ERMP1	NOL4
ERBB2	ERMP1	NOL4
HDAC7	ERMP1	NOL4
KCC1B	ERMP1	NOL4
