source	destinations_disconnected_to
ACE	WDR52	PTCD2
KAPCA	WDR52	PTCD2
NTKL	WDR52	PTCD2
CALM	WDR52	PTCD2
ACHA4	WDR52	PTCD2
ANXA2	WDR52	PTCD2
AURKB	WDR52	PTCD2
GNAT3	WDR52	PTCD2
CA2D1	WDR52	PTCD2
CAH4	WDR52	PTCD2
AK1C1	WDR52	PTCD2
ROCK1	WDR52	PTCD2
CHLE	WDR52	PTCD2
J3QK85	WDR52	PTCD2
ZAP70	WDR52	PTCD2
UD14	WDR52	PTCD2
S12A2	WDR52	PTCD2
EST1A	WDR52	PTCD2
VKOR1	WDR52	PTCD2
XDH	WDR52	PTCD2
ACHB4	WDR52	PTCD2
RLP24	WDR52	PTCD2
EDN1	WDR52	PTCD2
GBRB3	WDR52	PTCD2
TKT	WDR52	PTCD2
NEU2	WDR52	PTCD2
3HAO	WDR52	PTCD2
RL10L	WDR52	PTCD2
ADA1D	WDR52	PTCD2
CANB2	WDR52	PTCD2
KAP3	WDR52	PTCD2
PANX1	WDR52	PTCD2
ST2A1	WDR52	PTCD2
UPP2	WDR52	PTCD2
AK1D1	WDR52	PTCD2
CAC1A	WDR52	PTCD2
CUBN	WDR52	PTCD2
THA	WDR52	PTCD2
TBB5	WDR52	PTCD2
CATA	WDR52	PTCD2
RL3	WDR52	PTCD2
PA2GE	WDR52	PTCD2
HRH2	WDR52	PTCD2
ATTY	WDR52	PTCD2
S29A2	WDR52	PTCD2
GBRT	WDR52	PTCD2
ACHA3	WDR52	PTCD2
CDK6	WDR52	PTCD2
5HT7R	WDR52	PTCD2
ADRB1	WDR52	PTCD2
CP11A	WDR52	PTCD2
CSK	WDR52	PTCD2
5HT3A	WDR52	PTCD2
AT12A	WDR52	PTCD2
IOD3	WDR52	PTCD2
PGFRA	WDR52	PTCD2
A1AG1	WDR52	PTCD2
TNFA	WDR52	PTCD2
NFAC2	WDR52	PTCD2
NOS2	WDR52	PTCD2
5HT2B	WDR52	PTCD2
HS90A	WDR52	PTCD2
LCK	WDR52	PTCD2
ADCYA	WDR52	PTCD2
HS90B	WDR52	PTCD2
ADA2A	WDR52	PTCD2
CACP	WDR52	PTCD2
RARA	WDR52	PTCD2
PYC	WDR52	PTCD2
CATL1	WDR52	PTCD2
ACHA9	WDR52	PTCD2
NH2L1	WDR52	PTCD2
AAKB2	WDR52	PTCD2
DCXR	WDR52	PTCD2
CXCL7	WDR52	PTCD2
KCNE1	WDR52	PTCD2
B3GT4	WDR52	PTCD2
ACES	WDR52	PTCD2
SCNNG	WDR52	PTCD2
HASP	WDR52	PTCD2
MMP3	WDR52	PTCD2
MET	WDR52	PTCD2
AA2BR	WDR52	PTCD2
PDE8A	WDR52	PTCD2
5HT2C	WDR52	PTCD2
AK1C3	WDR52	PTCD2
OSTCN	WDR52	PTCD2
NMD3B	WDR52	PTCD2
CDK5	WDR52	PTCD2
PPARA	WDR52	PTCD2
DRD2	WDR52	PTCD2
VGFR2	WDR52	PTCD2
CP1A2	WDR52	PTCD2
NGF	WDR52	PTCD2
GBRA6	WDR52	PTCD2
ACHA7	WDR52	PTCD2
CP2C9	WDR52	PTCD2
TBA1A	WDR52	PTCD2
IL2RA	WDR52	PTCD2
PPB1	WDR52	PTCD2
PD2R	WDR52	PTCD2
Q71TU5	WDR52	PTCD2
DCE1	WDR52	PTCD2
GBRG1	WDR52	PTCD2
FGFR2	WDR52	PTCD2
IMPA1	WDR52	PTCD2
ACM2	WDR52	PTCD2
IL8	WDR52	PTCD2
5HT6R	WDR52	PTCD2
KPCT	WDR52	PTCD2
AOC1	WDR52	PTCD2
PCNA	WDR52	PTCD2
KSYK	WDR52	PTCD2
CAH9	WDR52	PTCD2
RL11	WDR52	PTCD2
CACB3	WDR52	PTCD2
HMDH	WDR52	PTCD2
GBRA4	WDR52	PTCD2
KIT	WDR52	PTCD2
AOFA	WDR52	PTCD2
NEP	WDR52	PTCD2
GLYC	WDR52	PTCD2
NCOA2	WDR52	PTCD2
5HT1E	WDR52	PTCD2
TBA4A	WDR52	PTCD2
METH	WDR52	PTCD2
LDHA	WDR52	PTCD2
MK08	WDR52	PTCD2
IGHG4	WDR52	PTCD2
CP2CJ	WDR52	PTCD2
RXRA	WDR52	PTCD2
PA2GA	WDR52	PTCD2
CP131	WDR52	PTCD2
ACACB	WDR52	PTCD2
PTHY	WDR52	PTCD2
IL10	WDR52	PTCD2
CAH2	WDR52	PTCD2
OPRD	WDR52	PTCD2
AAPK1	WDR52	PTCD2
PDPK1	WDR52	PTCD2
ADRB3	WDR52	PTCD2
C11B1	WDR52	PTCD2
GBRP	WDR52	PTCD2
ROCK2	WDR52	PTCD2
RL8	WDR52	PTCD2
ADCY2	WDR52	PTCD2
PHOP2	WDR52	PTCD2
CAH12	WDR52	PTCD2
S10A4	WDR52	PTCD2
GRIK1	WDR52	PTCD2
CBG	WDR52	PTCD2
PRGR	WDR52	PTCD2
HCAR2	WDR52	PTCD2
DNMT1	WDR52	PTCD2
PGH2	WDR52	PTCD2
CAC1F	WDR52	PTCD2
ADA2C	WDR52	PTCD2
S15A1	WDR52	PTCD2
ADA1A	WDR52	PTCD2
A1AG2	WDR52	PTCD2
OX1R	WDR52	PTCD2
KCMA1	WDR52	PTCD2
NMDE3	WDR52	PTCD2
HIBCH	WDR52	PTCD2
IPKA	WDR52	PTCD2
S22AI	WDR52	PTCD2
S29A1	WDR52	PTCD2
HDAC1	WDR52	PTCD2
PNPH	WDR52	PTCD2
ADA2B	WDR52	PTCD2
TRFL	WDR52	PTCD2
ALBU	WDR52	PTCD2
FMO3	WDR52	PTCD2
PLK1	WDR52	PTCD2
SGMR1	WDR52	PTCD2
GUAA	WDR52	PTCD2
QOR	WDR52	PTCD2
GCR	WDR52	PTCD2
CATD	WDR52	PTCD2
MIF	WDR52	PTCD2
HPGDS	WDR52	PTCD2
MKNK1	WDR52	PTCD2
P2RY2	WDR52	PTCD2
S12A4	WDR52	PTCD2
EGFR	WDR52	PTCD2
NFKB1	WDR52	PTCD2
PGFRB	WDR52	PTCD2
ANT3	WDR52	PTCD2
GTR1	WDR52	PTCD2
MK10	WDR52	PTCD2
CAMLG	WDR52	PTCD2
HEMH	WDR52	PTCD2
MTRR	WDR52	PTCD2
NQO1	WDR52	PTCD2
ACH10	WDR52	PTCD2
FMO4	WDR52	PTCD2
DRD5	WDR52	PTCD2
TRY1	WDR52	PTCD2
SCNAA	WDR52	PTCD2
GBRG3	WDR52	PTCD2
PDE8B	WDR52	PTCD2
KCNA2	WDR52	PTCD2
IFNA2	WDR52	PTCD2
AA1R	WDR52	PTCD2
MAPK2	WDR52	PTCD2
PK3CD	WDR52	PTCD2
HRH4	WDR52	PTCD2
GBRB1	WDR52	PTCD2
HCN2	WDR52	PTCD2
RL26L	WDR52	PTCD2
DMTA2	WDR52	PTCD2
6PGD	WDR52	PTCD2
GRP78	WDR52	PTCD2
PSIP1	WDR52	PTCD2
AT1A4	WDR52	PTCD2
GLR	WDR52	PTCD2
OPRK	WDR52	PTCD2
ATPB	WDR52	PTCD2
STMN4	WDR52	PTCD2
CACB2	WDR52	PTCD2
NMDZ1	WDR52	PTCD2
SC6A3	WDR52	PTCD2
ST2B1	WDR52	PTCD2
TBG1	WDR52	PTCD2
ESR1	WDR52	PTCD2
CREB1	WDR52	PTCD2
5HT1B	WDR52	PTCD2
ERBB2	WDR52	PTCD2
HDAC7	WDR52	PTCD2
KCC1B	WDR52	PTCD2
TBD	WDR52	PTCD2
TOP2B	WDR52	PTCD2
3BHS1	WDR52	PTCD2
ATP4A	WDR52	PTCD2
LOX5	WDR52	PTCD2
UD3A1	WDR52	PTCD2
BDNF	WDR52	PTCD2
GBRA1	WDR52	PTCD2
FOS	WDR52	PTCD2
SHBG	WDR52	PTCD2
ODP2	WDR52	PTCD2
ABCA1	WDR52	PTCD2
DYR	WDR52	PTCD2
P85A	WDR52	PTCD2
SIR1	WDR52	PTCD2
MTHR	WDR52	PTCD2
ADCL2	WDR52	PTCD2
IBP3	WDR52	PTCD2
DDR1	WDR52	PTCD2
CP46A	WDR52	PTCD2
SCN2A	WDR52	PTCD2
IL4	WDR52	PTCD2
NPS	WDR52	PTCD2
NMDE1	WDR52	PTCD2
AOFB	WDR52	PTCD2
RL13A	WDR52	PTCD2
S22A2	WDR52	PTCD2
CALY	WDR52	PTCD2
S12A5	WDR52	PTCD2
PK3CA	WDR52	PTCD2
PDE4D	WDR52	PTCD2
KIF11	WDR52	PTCD2
NR1I2	WDR52	PTCD2
NISCH	WDR52	PTCD2
NFKB2	WDR52	PTCD2
ITK	WDR52	PTCD2
PPIA	WDR52	PTCD2
MMAA	WDR52	PTCD2
PA24A	WDR52	PTCD2
HYES	WDR52	PTCD2
CP2C8	WDR52	PTCD2
CAC1D	WDR52	PTCD2
SCNNA	WDR52	PTCD2
DRD3	WDR52	PTCD2
IOD1	WDR52	PTCD2
AAKB1	WDR52	PTCD2
ARY2	WDR52	PTCD2
DOPO	WDR52	PTCD2
PDE3A	WDR52	PTCD2
TR10B	WDR52	PTCD2
ADA1B	WDR52	PTCD2
C9JK77	WDR52	PTCD2
MYLK3	WDR52	PTCD2
PDE1B	WDR52	PTCD2
MYH9	WDR52	PTCD2
TRI15	WDR52	PTCD2
HPRT	WDR52	PTCD2
ADRB2	WDR52	PTCD2
LIPL	WDR52	PTCD2
MDR1	WDR52	PTCD2
