source	destinations_disconnected_to
ACE	CRLF3	WDR47
KAPCA	CRLF3	WDR47
NTKL	CRLF3	WDR47
CALM	CRLF3	WDR47
ACHA4	CRLF3	WDR47
ANXA2	CRLF3	WDR47
AURKB	CRLF3	WDR47
GNAT3	CRLF3	WDR47
CA2D1	CRLF3	WDR47
CAH4	CRLF3	WDR47
AK1C1	CRLF3	WDR47
ROCK1	CRLF3	WDR47
CHLE	CRLF3	WDR47
J3QK85	CRLF3	WDR47
ZAP70	CRLF3	WDR47
UD14	CRLF3	WDR47
S12A2	CRLF3	WDR47
EST1A	CRLF3	WDR47
VKOR1	CRLF3	WDR47
XDH	CRLF3	WDR47
ACHB4	CRLF3	WDR47
RLP24	CRLF3	WDR47
EDN1	CRLF3	WDR47
GBRB3	CRLF3	WDR47
TKT	CRLF3	WDR47
NEU2	CRLF3	WDR47
3HAO	CRLF3	WDR47
RL10L	CRLF3	WDR47
ADA1D	CRLF3	WDR47
CANB2	CRLF3	WDR47
KAP3	CRLF3	WDR47
PANX1	CRLF3	WDR47
ST2A1	CRLF3	WDR47
UPP2	CRLF3	WDR47
AK1D1	CRLF3	WDR47
CAC1A	CRLF3	WDR47
CUBN	CRLF3	WDR47
THA	CRLF3	WDR47
TBB5	CRLF3	WDR47
CATA	CRLF3	WDR47
RL3	CRLF3	WDR47
PA2GE	CRLF3	WDR47
HRH2	CRLF3	WDR47
ATTY	CRLF3	WDR47
S29A2	CRLF3	WDR47
GBRT	CRLF3	WDR47
ACHA3	CRLF3	WDR47
CDK6	CRLF3	WDR47
5HT7R	CRLF3	WDR47
ADRB1	CRLF3	WDR47
CP11A	CRLF3	WDR47
CSK	CRLF3	WDR47
5HT3A	CRLF3	WDR47
AT12A	CRLF3	WDR47
IOD3	CRLF3	WDR47
PGFRA	CRLF3	WDR47
A1AG1	CRLF3	WDR47
TNFA	CRLF3	WDR47
NFAC2	CRLF3	WDR47
NOS2	CRLF3	WDR47
5HT2B	CRLF3	WDR47
HS90A	CRLF3	WDR47
LCK	CRLF3	WDR47
ADCYA	CRLF3	WDR47
HS90B	CRLF3	WDR47
ADA2A	CRLF3	WDR47
CACP	CRLF3	WDR47
RARA	CRLF3	WDR47
PYC	CRLF3	WDR47
CATL1	CRLF3	WDR47
ACHA9	CRLF3	WDR47
NH2L1	CRLF3	WDR47
AAKB2	CRLF3	WDR47
DCXR	CRLF3	WDR47
CXCL7	CRLF3	WDR47
KCNE1	CRLF3	WDR47
B3GT4	CRLF3	WDR47
ACES	CRLF3	WDR47
SCNNG	CRLF3	WDR47
HASP	CRLF3	WDR47
MMP3	CRLF3	WDR47
MET	CRLF3	WDR47
AA2BR	CRLF3	WDR47
PDE8A	CRLF3	WDR47
5HT2C	CRLF3	WDR47
AK1C3	CRLF3	WDR47
OSTCN	CRLF3	WDR47
NMD3B	CRLF3	WDR47
CDK5	CRLF3	WDR47
PPARA	CRLF3	WDR47
DRD2	CRLF3	WDR47
VGFR2	CRLF3	WDR47
CP1A2	CRLF3	WDR47
NGF	CRLF3	WDR47
GBRA6	CRLF3	WDR47
ACHA7	CRLF3	WDR47
CP2C9	CRLF3	WDR47
TBA1A	CRLF3	WDR47
IL2RA	CRLF3	WDR47
PPB1	CRLF3	WDR47
PD2R	CRLF3	WDR47
Q71TU5	CRLF3	WDR47
DCE1	CRLF3	WDR47
GBRG1	CRLF3	WDR47
FGFR2	CRLF3	WDR47
IMPA1	CRLF3	WDR47
ACM2	CRLF3	WDR47
IL8	CRLF3	WDR47
5HT6R	CRLF3	WDR47
KPCT	CRLF3	WDR47
AOC1	CRLF3	WDR47
PCNA	CRLF3	WDR47
KSYK	CRLF3	WDR47
CAH9	CRLF3	WDR47
RL11	CRLF3	WDR47
CACB3	CRLF3	WDR47
HMDH	CRLF3	WDR47
GBRA4	CRLF3	WDR47
KIT	CRLF3	WDR47
AOFA	CRLF3	WDR47
NEP	CRLF3	WDR47
GLYC	CRLF3	WDR47
NCOA2	CRLF3	WDR47
5HT1E	CRLF3	WDR47
TBA4A	CRLF3	WDR47
METH	CRLF3	WDR47
LDHA	CRLF3	WDR47
MK08	CRLF3	WDR47
IGHG4	CRLF3	WDR47
CP2CJ	CRLF3	WDR47
RXRA	CRLF3	WDR47
PA2GA	CRLF3	WDR47
CP131	CRLF3	WDR47
ACACB	CRLF3	WDR47
PTHY	CRLF3	WDR47
IL10	CRLF3	WDR47
CAH2	CRLF3	WDR47
OPRD	CRLF3	WDR47
AAPK1	CRLF3	WDR47
PDPK1	CRLF3	WDR47
ADRB3	CRLF3	WDR47
C11B1	CRLF3	WDR47
GBRP	CRLF3	WDR47
ROCK2	CRLF3	WDR47
RL8	CRLF3	WDR47
ADCY2	CRLF3	WDR47
PHOP2	CRLF3	WDR47
CAH12	CRLF3	WDR47
S10A4	CRLF3	WDR47
GRIK1	CRLF3	WDR47
CBG	CRLF3	WDR47
PRGR	CRLF3	WDR47
HCAR2	CRLF3	WDR47
DNMT1	CRLF3	WDR47
PGH2	CRLF3	WDR47
CAC1F	CRLF3	WDR47
ADA2C	CRLF3	WDR47
S15A1	CRLF3	WDR47
ADA1A	CRLF3	WDR47
A1AG2	CRLF3	WDR47
