source	dest	edges	cum_dist	avg_dist_per_edge
ACE	CD6	6	0.254	0.0423333333333333
ACE	SP140	4	0.313	0.07825
ACE	BUB1	4	0.14	0.035
ACE	DDB2	3	0.141	0.047
ACE	ARL4C	5	0.462	0.0924
ACE	ATP7B	3	0.468	0.156
ACE	MECR	4	0.303	0.07575
ACE	FEN1	5	0.131	0.0262
ACE	TBK1	5	0.05	0.01
ACE	CD53	3	0.827	0.275666666666667
ACE	UCP3	4	0.959	0.23975
ACE	IFNA7	5	0.356	0.0712
ACE	PPT1	3	0.7	0.233333333333333
ACE	CLCN5	4	0.399	0.09975
ACE	NR0B1	3	0.096	0.032
ACE	ZNF74	4	0.321	0.08025
ACE	CUL2	4	0.049	0.01225
ACE	HMGCL	6	0.241	0.0401666666666667
KAPCA	CD6	6	0.248	0.0413333333333333
KAPCA	SP140	4	0.298	0.0745
KAPCA	BUB1	4	0.125	0.03125
KAPCA	DDB2	3	0.126	0.042
KAPCA	ARL4C	4	0.479	0.11975
KAPCA	ATP7B	4	0.612	0.153
KAPCA	MECR	5	0.301	0.0602
KAPCA	FEN1	4	0.118	0.0295
KAPCA	TBK1	3	0.036	0.012
KAPCA	CD53	2	0.444	0.222
KAPCA	UCP3	3	0.631	0.210333333333333
KAPCA	IFNA7	6	0.347	0.0578333333333333
KAPCA	PPT1	5	0.778	0.1556
KAPCA	CLCN5	4	0.441	0.11025
KAPCA	NR0B1	4	0.094	0.0235
KAPCA	ZNF74	3	0.338	0.112666666666667
KAPCA	CUL2	3	0.067	0.0223333333333333
KAPCA	HMGCL	6	0.238	0.0396666666666667
NTKL	CD6	6	0.348	0.058
NTKL	SP140	5	0.41	0.082
NTKL	BUB1	5	0.237	0.0474
NTKL	DDB2	4	0.238	0.0595
NTKL	ARL4C	7	0.704	0.100571428571429
NTKL	ATP7B	5	0.601	0.1202
NTKL	MECR	5	0.434	0.0868
NTKL	FEN1	5	0.23	0.046
NTKL	TBK1	4	0.205	0.05125
NTKL	CD53	5	0.676	0.1352
NTKL	UCP3	6	0.882	0.147
NTKL	IFNA7	6	0.48	0.08
NTKL	PPT1	5	0.623	0.1246
NTKL	CLCN5	6	0.483	0.0805
NTKL	NR0B1	4	0.227	0.05675
NTKL	ZNF74	6	0.563	0.0938333333333333
NTKL	CUL2	6	0.207	0.0345
NTKL	HMGCL	7	0.372	0.0531428571428571
CALM	CD6	5	0.221	0.0442
CALM	SP140	4	0.29	0.0725
CALM	BUB1	2	0.11	0.055
CALM	DDB2	3	0.118	0.0393333333333333
CALM	ARL4C	3	0.438	0.146
CALM	ATP7B	4	0.481	0.12025
CALM	MECR	4	0.282	0.0705
CALM	FEN1	4	0.11	0.0275
CALM	TBK1	5	0.04	0.008
CALM	CD53	2	0.511	0.2555
CALM	UCP3	3	0.768	0.256
CALM	IFNA7	6	0.348	0.058
CALM	PPT1	4	0.981	0.24525
CALM	CLCN5	4	0.364	0.091
CALM	NR0B1	3	0.086	0.0286666666666667
CALM	ZNF74	3	0.301	0.100333333333333
CALM	CUL2	4	0.039	0.00975
CALM	HMGCL	5	0.214	0.0428
ACHA4	CD6	6	0.324	0.054
ACHA4	SP140	6	0.387	0.0645
ACHA4	BUB1	6	0.214	0.0356666666666667
ACHA4	DDB2	5	0.215	0.043
ACHA4	ARL4C	6	0.681	0.1135
ACHA4	ATP7B	5	0.579	0.1158
ACHA4	MECR	5	0.394	0.0788
ACHA4	FEN1	6	0.207	0.0345
ACHA4	TBK1	5	0.16	0.032
ACHA4	CD53	5	0.774	0.1548
ACHA4	UCP3	5	0.859	0.1718
ACHA4	IFNA7	6	0.43	0.0716666666666667
ACHA4	PPT1	5	0.721	0.1442
ACHA4	CLCN5	4	0.456	0.114
ACHA4	NR0B1	4	0.187	0.04675
ACHA4	ZNF74	5	0.54	0.108
ACHA4	CUL2	6	0.169	0.0281666666666667
ACHA4	HMGCL	7	0.332	0.0474285714285714
ANXA2	CD6	5	0.233	0.0466
ANXA2	SP140	3	0.347	0.115666666666667
ANXA2	BUB1	3	0.174	0.058
ANXA2	DDB2	4	0.152	0.038
ANXA2	ARL4C	5	0.989	0.1978
ANXA2	ATP7B	3	0.537	0.179
ANXA2	MECR	4	0.33	0.0825
ANXA2	FEN1	5	0.127	0.0254
ANXA2	TBK1	4	0.058	0.0145
ANXA2	CD53	3	0.932	0.310666666666667
ANXA2	UCP3	2	0.244	0.122
ANXA2	IFNA7	6	0.429	0.0715
ANXA2	PPT1	3	0.488	0.162666666666667
ANXA2	CLCN5	4	0.481	0.12025
ANXA2	NR0B1	3	0.123	0.041
ANXA2	ZNF74	3	0.51	0.17
ANXA2	CUL2	5	0.06	0.012
ANXA2	HMGCL	5	0.226	0.0452
AURKB	CD6	4	0.192	0.048
AURKB	SP140	4	0.286	0.0715
AURKB	BUB1	1	0.002	0.002
AURKB	DDB2	2	0.102	0.051
AURKB	ARL4C	3	0.676	0.225333333333333
