source	dest	edges	cum_dist	avg_dist_per_edge
ACE	TBP	2	0.089	0.0445
ACE	NREP	3	0.993	0.331
ACE	NAB1	4	0.192	0.048
ACE	NOP2	5	0.353	0.0706
ACE	AQP5	4	0.269	0.06725
ACE	RGS4	3	0.524	0.174666666666667
ACE	FNTA	3	0.376	0.125333333333333
ACE	POMT2	5	0.581	0.1162
ACE	APOC3	4	0.054	0.0135
ACE	LCP2	4	0.174	0.0435
ACE	VAV3	3	0.273	0.091
ACE	SSH1	4	0.526	0.1315
ACE	EXTL2	5	0.819	0.1638
ACE	BMX	4	0.113	0.02825
ACE	GRIA1	5	0.202	0.0404
ACE	LCAT	3	0.095	0.0316666666666667
ACE	UEVLD	4	0.412	0.103
ACE	LBR	4	0.517	0.12925
ACE	MOCS3	4	0.519	0.12975
ACE	ATMIN	6	0.147	0.0245
ACE	ATP5L	3	0.229	0.0763333333333333
ACE	GFAP	3	0.245	0.0816666666666667
KAPCA	TBP	3	0.08	0.0266666666666667
KAPCA	NREP	4	0.984	0.246
KAPCA	NAB1	4	0.177	0.04425
KAPCA	NOP2	4	0.358	0.0895
KAPCA	AQP5	5	0.267	0.0534
KAPCA	RGS4	4	0.481	0.12025
KAPCA	FNTA	3	0.315	0.105
KAPCA	POMT2	6	0.553	0.0921666666666667
KAPCA	APOC3	6	0.139	0.0231666666666667
KAPCA	LCP2	4	0.222	0.0555
KAPCA	VAV3	4	0.438	0.1095
KAPCA	SSH1	3	0.325	0.108333333333333
KAPCA	EXTL2	6	0.791	0.131833333333333
KAPCA	BMX	5	0.111	0.0222
KAPCA	GRIA1	1	0.081	0.081
KAPCA	LCAT	5	0.18	0.036
KAPCA	UEVLD	5	0.418	0.0836
KAPCA	LBR	4	0.502	0.1255
KAPCA	MOCS3	4	0.504	0.126
KAPCA	ATMIN	3	0.135	0.045
KAPCA	ATP5L	5	0.283	0.0566
KAPCA	GFAP	4	0.217	0.05425
NTKL	TBP	6	0.219	0.0365
NTKL	NREP	6	1.157	0.192833333333333
NTKL	NAB1	5	0.289	0.0578
NTKL	NOP2	6	0.431	0.0718333333333333
NTKL	AQP5	6	0.36	0.06
NTKL	RGS4	5	0.587	0.1174
NTKL	FNTA	5	0.444	0.0888
NTKL	POMT2	6	0.653	0.108833333333333
NTKL	APOC3	7	0.244	0.0348571428571429
NTKL	LCP2	4	0.204	0.051
NTKL	VAV3	4	0.262	0.0655
NTKL	SSH1	4	0.304	0.076
NTKL	EXTL2	6	0.891	0.1485
NTKL	BMX	4	0.241	0.06025
NTKL	GRIA1	4	0.357	0.08925
NTKL	LCAT	6	0.285	0.0475
NTKL	UEVLD	6	0.523	0.0871666666666667
NTKL	LBR	6	0.789	0.1315
NTKL	MOCS3	5	0.616	0.1232
NTKL	ATMIN	6	0.245	0.0408333333333333
NTKL	ATP5L	6	0.388	0.0646666666666667
NTKL	GFAP	4	0.317	0.07925
CALM	TBP	3	0.081	0.027
CALM	NREP	4	0.985	0.24625
CALM	NAB1	4	0.169	0.04225
CALM	NOP2	5	0.311	0.0622
CALM	AQP5	2	0.232	0.116
CALM	RGS4	1	0.136	0.136
CALM	FNTA	4	0.324	0.081
CALM	POMT2	5	0.533	0.1066
CALM	APOC3	4	0.075	0.01875
CALM	LCP2	3	0.116	0.0386666666666667
CALM	VAV3	2	0.206	0.103
CALM	SSH1	3	0.326	0.108666666666667
CALM	EXTL2	5	0.771	0.1542
CALM	BMX	2	0.076	0.038
CALM	GRIA1	2	0.072	0.036
CALM	LCAT	3	0.116	0.0386666666666667
CALM	UEVLD	3	0.354	0.118
CALM	LBR	2	0.827	0.4135
CALM	MOCS3	3	0.94	0.313333333333333
CALM	ATMIN	6	0.131	0.0218333333333333
CALM	ATP5L	3	0.219	0.073
CALM	GFAP	3	0.197	0.0656666666666667
ACHA4	TBP	3	0.163	0.0543333333333333
ACHA4	NREP	4	1.067	0.26675
ACHA4	NAB1	6	0.266	0.0443333333333333
ACHA4	NOP2	6	0.414	0.069
ACHA4	AQP5	5	0.34	0.068
ACHA4	RGS4	4	0.424	0.106
ACHA4	FNTA	5	0.471	0.0942
ACHA4	POMT2	6	0.629	0.104833333333333
ACHA4	APOC3	2	0.153	0.0765
ACHA4	LCP2	4	0.252	0.063
ACHA4	VAV3	4	0.31	0.0775
ACHA4	SSH1	4	0.485	0.12125
ACHA4	EXTL2	6	0.867	0.1445
ACHA4	BMX	5	0.204	0.0408
ACHA4	GRIA1	2	0.186	0.093
ACHA4	LCAT	6	0.259	0.0431666666666667
ACHA4	UEVLD	6	0.497	0.0828333333333333
ACHA4	LBR	6	0.926	0.154333333333333
ACHA4	MOCS3	6	0.593	0.0988333333333333
ACHA4	ATMIN	7	0.228	0.0325714285714286
ACHA4	ATP5L	6	0.362	0.0603333333333333
ACHA4	GFAP	4	0.293	0.07325
ANXA2	TBP	2	0.164	0.082
ANXA2	NREP	4	1.101	0.27525
ANXA2	NAB1	3	0.226	0.0753333333333333
ANXA2	NOP2	4	0.383	0.09575
ANXA2	AQP5	2	0.244	0.122
ANXA2	RGS4	3	0.675	0.225
ANXA2	FNTA	6	0.392	0.0653333333333333
ANXA2	POMT2	4	0.61	0.1525
ANXA2	APOC3	3	0.112	0.0373333333333333
ANXA2	LCP2	4	0.243	0.06075
ANXA2	VAV3	2	0.35	0.175
ANXA2	SSH1	2	0.392	0.196
ANXA2	EXTL2	3	0.745	0.248333333333333
ANXA2	BMX	2	0.088	0.044
ANXA2	GRIA1	4	0.21	0.0525
ANXA2	LCAT	2	0.153	0.0765
ANXA2	UEVLD	4	0.413	0.10325
ANXA2	LBR	4	0.877	0.21925
ANXA2	MOCS3	3	0.553	0.184333333333333
ANXA2	ATMIN	6	0.143	0.0238333333333333
ANXA2	ATP5L	4	0.278	0.0695
ANXA2	GFAP	1	0.171	0.171
AURKB	TBP	3	0.103	0.0343333333333333
AURKB	NREP	5	1.04	0.208
AURKB	NAB1	4	0.165	0.04125
AURKB	NOP2	4	0.253	0.06325
AURKB	AQP5	6	0.298	0.0496666666666667
AURKB	RGS4	6	0.44	0.0733333333333333
AURKB	FNTA	2	0.366	0.183
AURKB	POMT2	6	0.599	0.0998333333333333
AURKB	APOC3	5	0.135	0.027
AURKB	LCP2	4	0.24	0.06
AURKB	VAV3	4	0.36	0.09
AURKB	SSH1	5	0.312	0.0624
AURKB	EXTL2	3	0.759	0.253
AURKB	BMX	6	0.142	0.0236666666666667
AURKB	GRIA1	2	0.16	0.08
AURKB	LCAT	4	0.176	0.044
AURKB	UEVLD	4	0.414	0.1035
AURKB	LBR	2	0.534	0.267
AURKB	MOCS3	4	0.492	0.123
AURKB	ATMIN	4	0.074	0.0185
AURKB	ATP5L	4	0.279	0.06975
AURKB	GFAP	1	0.185	0.185
GNAT3	TBP	4	0.265	0.06625
GNAT3	NREP	7	1.255	0.179285714285714
GNAT3	NAB1	6	0.38	0.0633333333333333
GNAT3	NOP2	7	0.492	0.0702857142857143
GNAT3	AQP5	5	0.389	0.0778
GNAT3	RGS4	2	0.585	0.2925
GNAT3	FNTA	5	0.469	0.0938
GNAT3	POMT2	6	0.736	0.122666666666667
GNAT3	APOC3	5	0.18	0.036
GNAT3	LCP2	4	0.301	0.07525
GNAT3	VAV3	3	0.379	0.126333333333333
GNAT3	SSH1	4	0.632	0.158
GNAT3	EXTL2	6	0.974	0.162333333333333
GNAT3	BMX	4	0.267	0.06675
GNAT3	GRIA1	3	0.281	0.0936666666666667
GNAT3	LCAT	4	0.221	0.05525
GNAT3	UEVLD	4	0.459	0.11475
GNAT3	LBR	6	0.705	0.1175
GNAT3	MOCS3	7	0.965	0.137857142857143
GNAT3	ATMIN	6	0.266	0.0443333333333333
GNAT3	ATP5L	4	0.324	0.081
GNAT3	GFAP	4	0.4	0.1
CA2D1	TBP	4	0.451	0.11275
CA2D1	NREP	6	1.388	0.231333333333333
CA2D1	NAB1	5	0.513	0.1026
CA2D1	NOP2	10	0.624	0.0624
CA2D1	AQP5	4	0.474	0.1185
CA2D1	RGS4	3	0.542	0.180666666666667
CA2D1	FNTA	6	0.535	0.0891666666666667
CA2D1	POMT2	6	0.84	0.14
CA2D1	APOC3	7	0.323	0.0461428571428571
CA2D1	LCP2	5	0.495	0.099
CA2D1	VAV3	5	0.762	0.1524
CA2D1	SSH1	7	0.84	0.12
CA2D1	EXTL2	8	0.908	0.1135
CA2D1	BMX	4	0.318	0.0795
CA2D1	GRIA1	3	0.213	0.071
CA2D1	LCAT	6	0.405	0.0675
CA2D1	UEVLD	6	0.643	0.107166666666667
CA2D1	LBR	5	0.838	0.1676
CA2D1	MOCS3	5	0.84	0.168
CA2D1	ATMIN	6	0.319	0.0531666666666667
CA2D1	ATP5L	6	0.508	0.0846666666666667
CA2D1	GFAP	4	0.566	0.1415
CAH4	TBP	9	0.982	0.109111111111111
CAH4	NREP	7	1.021	0.145857142857143
CAH4	NAB1	7	0.826	0.118
CAH4	NOP2	6	0.705	0.1175
CAH4	AQP5	4	0.821	0.20525
CAH4	RGS4	4	0.942	0.2355
CAH4	FNTA	3	0.533	0.177666666666667
CAH4	POMT2	6	0.784	0.130666666666667
CAH4	APOC3	8	0.64	0.08
CAH4	LCP2	12	0.999	0.08325
CAH4	VAV3	5	0.937	0.1874
CAH4	SSH1	6	0.966	0.161
CAH4	EXTL2	5	0.863	0.1726
CAH4	BMX	6	0.481	0.0801666666666667
CAH4	GRIA1	4	0.481	0.12025
CAH4	LCAT	7	0.775	0.110714285714286
CAH4	UEVLD	6	1.013	0.168833333333333
CAH4	LBR	7	0.933	0.133285714285714
CAH4	MOCS3	4	0.616	0.154
