source	dest	edges	cum_dist	avg_dist_per_edge
ACE	PRDX6	5	0.334	0.0668
ACE	STAB1	6	0.691	0.115166666666667
ACE	COQ7	8	0.692	0.0865
ACE	AQR	4	0.733	0.18325
ACE	LDB2	5	0.796	0.1592
ACE	VRK3	6	0.592	0.0986666666666667
ACE	PLIN2	4	0.139	0.03475
ACE	ZBED4	6	0.89	0.148333333333333
ACE	HSF2	3	0.174	0.058
ACE	TFB1M	5	0.623	0.1246
ACE	ING3	4	0.115	0.02875
ACE	PANK2	4	0.684	0.171
ACE	MED6	4	0.155	0.03875
ACE	FOXG1	5	0.206	0.0412
ACE	DOHH	4	0.535	0.13375
ACE	NMU	2	0.117	0.0585
ACE	ICAM5	6	0.844	0.140666666666667
ACE	PLEK	4	0.293	0.07325
ACE	MATN3	6	0.901	0.150166666666667
ACE	RIMS1	4	0.149	0.03725
ACE	CD320	5	0.564	0.1128
ACE	APBA1	3	0.5	0.166666666666667
KAPCA	PRDX6	5	0.319	0.0638
KAPCA	STAB1	6	0.685	0.114166666666667
KAPCA	COQ7	5	0.687	0.1374
KAPCA	AQR	5	0.731	0.1462
KAPCA	LDB2	3	0.519	0.173
KAPCA	VRK3	6	0.577	0.0961666666666667
KAPCA	PLIN2	5	0.163	0.0326
KAPCA	ZBED4	4	0.835	0.20875
KAPCA	HSF2	4	0.172	0.043
KAPCA	TFB1M	5	0.619	0.1238
KAPCA	ING3	5	0.113	0.0226
KAPCA	PANK2	5	0.675	0.135
KAPCA	MED6	5	0.153	0.0306
KAPCA	FOXG1	3	0.196	0.0653333333333333
KAPCA	DOHH	5	0.569	0.1138
KAPCA	NMU	4	0.172	0.043
KAPCA	ICAM5	4	0.745	0.18625
KAPCA	PLEK	5	0.291	0.0582
KAPCA	MATN3	6	0.886	0.147666666666667
KAPCA	RIMS1	6	0.176	0.0293333333333333
KAPCA	CD320	7	0.666	0.0951428571428572
KAPCA	APBA1	4	0.574	0.1435
NTKL	PRDX6	6	0.431	0.0718333333333333
NTKL	STAB1	6	0.785	0.130833333333333
NTKL	COQ7	8	0.789	0.098625
NTKL	AQR	5	0.864	0.1728
NTKL	LDB2	6	0.698	0.116333333333333
NTKL	VRK3	7	0.689	0.0984285714285714
NTKL	PLIN2	6	0.297	0.0495
NTKL	ZBED4	7	1.01	0.144285714285714
NTKL	HSF2	4	0.305	0.07625
NTKL	TFB1M	6	0.74	0.123333333333333
NTKL	ING3	5	0.246	0.0492
NTKL	PANK2	6	0.799	0.133166666666667
NTKL	MED6	5	0.286	0.0572
NTKL	FOXG1	5	0.309	0.0618
NTKL	DOHH	5	0.752	0.1504
NTKL	NMU	5	0.305	0.061
NTKL	ICAM5	6	0.874	0.145666666666667
NTKL	PLEK	4	0.421	0.10525
NTKL	MATN3	7	0.998	0.142571428571429
NTKL	RIMS1	6	0.307	0.0511666666666667
NTKL	CD320	9	0.732	0.0813333333333333
NTKL	APBA1	6	0.684	0.114
CALM	PRDX6	5	0.311	0.0622
CALM	STAB1	5	0.658	0.1316
CALM	COQ7	8	0.676	0.0845
CALM	AQR	4	0.723	0.18075
CALM	LDB2	5	0.475	0.095
CALM	VRK3	6	0.569	0.0948333333333333
CALM	PLIN2	4	0.129	0.03225
CALM	ZBED4	6	0.87	0.145
CALM	HSF2	3	0.164	0.0546666666666667
CALM	TFB1M	5	0.613	0.1226
CALM	ING3	4	0.105	0.02625
CALM	PANK2	4	0.663	0.16575
