source	destinations_disconnected_to
ACE	ZMYM1	CCNJL	SUSD4
KAPCA	ZMYM1	CCNJL	SUSD4
NTKL	ZMYM1	CCNJL	SUSD4
CALM	ZMYM1	CCNJL	SUSD4
ACHA4	ZMYM1	CCNJL	SUSD4
ANXA2	ZMYM1	CCNJL	SUSD4
AURKB	ZMYM1	CCNJL	SUSD4
GNAT3	ZMYM1	CCNJL	SUSD4
CA2D1	ZMYM1	CCNJL	SUSD4
CAH4	ZMYM1	CCNJL	SUSD4
AK1C1	ZMYM1	CCNJL	SUSD4
ROCK1	ZMYM1	CCNJL	SUSD4
CHLE	ZMYM1	CCNJL	SUSD4
J3QK85	ZMYM1	CCNJL	SUSD4
ZAP70	ZMYM1	CCNJL	SUSD4
UD14	ZMYM1	CCNJL	SUSD4
S12A2	ZMYM1	CCNJL	SUSD4
EST1A	ZMYM1	CCNJL	SUSD4
VKOR1	ZMYM1	CCNJL	SUSD4
XDH	ZMYM1	CCNJL	SUSD4
ACHB4	ZMYM1	CCNJL	SUSD4
RLP24	ZMYM1	CCNJL	SUSD4
EDN1	ZMYM1	CCNJL	SUSD4
GBRB3	ZMYM1	CCNJL	SUSD4
TKT	ZMYM1	CCNJL	SUSD4
NEU2	ZMYM1	CCNJL	SUSD4
3HAO	ZMYM1	CCNJL	SUSD4
RL10L	ZMYM1	CCNJL	SUSD4
ADA1D	ZMYM1	CCNJL	SUSD4
CANB2	ZMYM1	CCNJL	SUSD4
KAP3	ZMYM1	CCNJL	SUSD4
PANX1	ZMYM1	CCNJL	SUSD4
ST2A1	ZMYM1	CCNJL	SUSD4
UPP2	ZMYM1	CCNJL	SUSD4
AK1D1	ZMYM1	CCNJL	SUSD4
CAC1A	ZMYM1	CCNJL	SUSD4
CUBN	ZMYM1	CCNJL	SUSD4
THA	ZMYM1	CCNJL	SUSD4
TBB5	ZMYM1	CCNJL	SUSD4
CATA	ZMYM1	CCNJL	SUSD4
RL3	ZMYM1	CCNJL	SUSD4
PA2GE	ZMYM1	CCNJL	SUSD4
HRH2	ZMYM1	CCNJL	SUSD4
ATTY	ZMYM1	CCNJL	SUSD4
S29A2	ZMYM1	CCNJL	SUSD4
GBRT	ZMYM1	CCNJL	SUSD4
ACHA3	ZMYM1	CCNJL	SUSD4
CDK6	ZMYM1	CCNJL	SUSD4
5HT7R	ZMYM1	CCNJL	SUSD4
ADRB1	ZMYM1	CCNJL	SUSD4
CP11A	ZMYM1	CCNJL	SUSD4
CSK	ZMYM1	CCNJL	SUSD4
5HT3A	ZMYM1	CCNJL	SUSD4
AT12A	ZMYM1	CCNJL	SUSD4
IOD3	ZMYM1	CCNJL	SUSD4
PGFRA	ZMYM1	CCNJL	SUSD4
A1AG1	ZMYM1	CCNJL	SUSD4
TNFA	ZMYM1	CCNJL	SUSD4
NFAC2	ZMYM1	CCNJL	SUSD4
NOS2	ZMYM1	CCNJL	SUSD4
5HT2B	ZMYM1	CCNJL	SUSD4
HS90A	ZMYM1	CCNJL	SUSD4
LCK	ZMYM1	CCNJL	SUSD4
ADCYA	ZMYM1	CCNJL	SUSD4
HS90B	ZMYM1	CCNJL	SUSD4
ADA2A	ZMYM1	CCNJL	SUSD4
CACP	ZMYM1	CCNJL	SUSD4
RARA	ZMYM1	CCNJL	SUSD4
PYC	ZMYM1	CCNJL	SUSD4
CATL1	ZMYM1	CCNJL	SUSD4
ACHA9	ZMYM1	CCNJL	SUSD4
NH2L1	ZMYM1	CCNJL	SUSD4
AAKB2	ZMYM1	CCNJL	SUSD4
DCXR	ZMYM1	CCNJL	SUSD4
CXCL7	ZMYM1	CCNJL	SUSD4
KCNE1	ZMYM1	CCNJL	SUSD4
B3GT4	ZMYM1	CCNJL	SUSD4
ACES	ZMYM1	CCNJL	SUSD4
SCNNG	ZMYM1	CCNJL	SUSD4
HASP	ZMYM1	CCNJL	SUSD4
MMP3	ZMYM1	CCNJL	SUSD4
MET	ZMYM1	CCNJL	SUSD4
AA2BR	ZMYM1	CCNJL	SUSD4
PDE8A	ZMYM1	CCNJL	SUSD4
5HT2C	ZMYM1	CCNJL	SUSD4
AK1C3	ZMYM1	CCNJL	SUSD4
OSTCN	ZMYM1	CCNJL	SUSD4
NMD3B	ZMYM1	CCNJL	SUSD4
CDK5	ZMYM1	CCNJL	SUSD4
PPARA	ZMYM1	CCNJL	SUSD4
DRD2	ZMYM1	CCNJL	SUSD4
VGFR2	ZMYM1	CCNJL	SUSD4
CP1A2	ZMYM1	CCNJL	SUSD4
NGF	ZMYM1	CCNJL	SUSD4
GBRA6	ZMYM1	CCNJL	SUSD4
ACHA7	ZMYM1	CCNJL	SUSD4
CP2C9	ZMYM1	CCNJL	SUSD4
TBA1A	ZMYM1	CCNJL	SUSD4
IL2RA	ZMYM1	CCNJL	SUSD4
PPB1	ZMYM1	CCNJL	SUSD4
PD2R	ZMYM1	CCNJL	SUSD4
Q71TU5	ZMYM1	CCNJL	SUSD4
DCE1	ZMYM1	CCNJL	SUSD4
GBRG1	ZMYM1	CCNJL	SUSD4
FGFR2	ZMYM1	CCNJL	SUSD4
IMPA1	ZMYM1	CCNJL	SUSD4
ACM2	ZMYM1	CCNJL	SUSD4
IL8	ZMYM1	CCNJL	SUSD4
5HT6R	ZMYM1	CCNJL	SUSD4
KPCT	ZMYM1	CCNJL	SUSD4
AOC1	ZMYM1	CCNJL	SUSD4
PCNA	ZMYM1	CCNJL	SUSD4
KSYK	ZMYM1	CCNJL	SUSD4
CAH9	ZMYM1	CCNJL	SUSD4
RL11	ZMYM1	CCNJL	SUSD4
CACB3	ZMYM1	CCNJL	SUSD4
HMDH	ZMYM1	CCNJL	SUSD4
GBRA4	ZMYM1	CCNJL	SUSD4
KIT	ZMYM1	CCNJL	SUSD4
AOFA	ZMYM1	CCNJL	SUSD4
NEP	ZMYM1	CCNJL	SUSD4
GLYC	ZMYM1	CCNJL	SUSD4
NCOA2	ZMYM1	CCNJL	SUSD4
5HT1E	ZMYM1	CCNJL	SUSD4
TBA4A	ZMYM1	CCNJL	SUSD4
METH	ZMYM1	CCNJL	SUSD4
LDHA	ZMYM1	CCNJL	SUSD4
MK08	ZMYM1	CCNJL	SUSD4
IGHG4	ZMYM1	CCNJL	SUSD4
CP2CJ	ZMYM1	CCNJL	SUSD4
RXRA	ZMYM1	CCNJL	SUSD4
PA2GA	ZMYM1	CCNJL	SUSD4
CP131	ZMYM1	CCNJL	SUSD4
ACACB	ZMYM1	CCNJL	SUSD4
PTHY	ZMYM1	CCNJL	SUSD4
IL10	ZMYM1	CCNJL	SUSD4
CAH2	ZMYM1	CCNJL	SUSD4
OPRD	ZMYM1	CCNJL	SUSD4
AAPK1	ZMYM1	CCNJL	SUSD4
PDPK1	ZMYM1	CCNJL	SUSD4
ADRB3	ZMYM1	CCNJL	SUSD4
C11B1	ZMYM1	CCNJL	SUSD4
GBRP	ZMYM1	CCNJL	SUSD4
ROCK2	ZMYM1	CCNJL	SUSD4
RL8	ZMYM1	CCNJL	SUSD4
ADCY2	ZMYM1	CCNJL	SUSD4
PHOP2	ZMYM1	CCNJL	SUSD4
CAH12	ZMYM1	CCNJL	SUSD4
S10A4	ZMYM1	CCNJL	SUSD4
GRIK1	ZMYM1	CCNJL	SUSD4
CBG	ZMYM1	CCNJL	SUSD4
PRGR	ZMYM1	CCNJL	SUSD4
HCAR2	ZMYM1	CCNJL	SUSD4
DNMT1	ZMYM1	CCNJL	SUSD4
PGH2	ZMYM1	CCNJL	SUSD4
CAC1F	ZMYM1	CCNJL	SUSD4
ADA2C	ZMYM1	CCNJL	SUSD4
S15A1	ZMYM1	CCNJL	SUSD4
ADA1A	ZMYM1	CCNJL	SUSD4
A1AG2	ZMYM1	CCNJL	SUSD4
OX1R	ZMYM1	CCNJL	SUSD4
KCMA1	ZMYM1	CCNJL	SUSD4
NMDE3	ZMYM1	CCNJL	SUSD4
HIBCH	ZMYM1	CCNJL	SUSD4
IPKA	ZMYM1	CCNJL	SUSD4
S22AI	ZMYM1	CCNJL	SUSD4
S29A1	ZMYM1	CCNJL	SUSD4
HDAC1	ZMYM1	CCNJL	SUSD4
PNPH	ZMYM1	CCNJL	SUSD4
ADA2B	ZMYM1	CCNJL	SUSD4
TRFL	ZMYM1	CCNJL	SUSD4
ALBU	ZMYM1	CCNJL	SUSD4
FMO3	ZMYM1	CCNJL	SUSD4
PLK1	ZMYM1	CCNJL	SUSD4
SGMR1	ZMYM1	CCNJL	SUSD4
GUAA	ZMYM1	CCNJL	SUSD4
QOR	ZMYM1	CCNJL	SUSD4
GCR	ZMYM1	CCNJL	SUSD4
CATD	ZMYM1	CCNJL	SUSD4
MIF	ZMYM1	CCNJL	SUSD4
HPGDS	ZMYM1	CCNJL	SUSD4
MKNK1	ZMYM1	CCNJL	SUSD4
P2RY2	ZMYM1	CCNJL	SUSD4
S12A4	ZMYM1	CCNJL	SUSD4
EGFR	ZMYM1	CCNJL	SUSD4
NFKB1	ZMYM1	CCNJL	SUSD4
PGFRB	ZMYM1	CCNJL	SUSD4
ANT3	ZMYM1	CCNJL	SUSD4
GTR1	ZMYM1	CCNJL	SUSD4
MK10	ZMYM1	CCNJL	SUSD4
CAMLG	ZMYM1	CCNJL	SUSD4
HEMH	ZMYM1	CCNJL	SUSD4
MTRR	ZMYM1	CCNJL	SUSD4
NQO1	ZMYM1	CCNJL	SUSD4
ACH10	ZMYM1	CCNJL	SUSD4
FMO4	ZMYM1	CCNJL	SUSD4
DRD5	ZMYM1	CCNJL	SUSD4
TRY1	ZMYM1	CCNJL	SUSD4
SCNAA	ZMYM1	CCNJL	SUSD4
GBRG3	ZMYM1	CCNJL	SUSD4
PDE8B	ZMYM1	CCNJL	SUSD4
KCNA2	ZMYM1	CCNJL	SUSD4
IFNA2	ZMYM1	CCNJL	SUSD4
AA1R	ZMYM1	CCNJL	SUSD4
MAPK2	ZMYM1	CCNJL	SUSD4
PK3CD	ZMYM1	CCNJL	SUSD4
HRH4	ZMYM1	CCNJL	SUSD4
GBRB1	ZMYM1	CCNJL	SUSD4
HCN2	ZMYM1	CCNJL	SUSD4
RL26L	ZMYM1	CCNJL	SUSD4
DMTA2	ZMYM1	CCNJL	SUSD4
6PGD	ZMYM1	CCNJL	SUSD4
GRP78	ZMYM1	CCNJL	SUSD4
PSIP1	ZMYM1	CCNJL	SUSD4
AT1A4	ZMYM1	CCNJL	SUSD4
GLR	ZMYM1	CCNJL	SUSD4
OPRK	ZMYM1	CCNJL	SUSD4
ATPB	ZMYM1	CCNJL	SUSD4
STMN4	ZMYM1	CCNJL	SUSD4
CACB2	ZMYM1	CCNJL	SUSD4
NMDZ1	ZMYM1	CCNJL	SUSD4
SC6A3	ZMYM1	CCNJL	SUSD4
ST2B1	ZMYM1	CCNJL	SUSD4
TBG1	ZMYM1	CCNJL	SUSD4
ESR1	ZMYM1	CCNJL	SUSD4
CREB1	ZMYM1	CCNJL	SUSD4
5HT1B	ZMYM1	CCNJL	SUSD4
ERBB2	ZMYM1	CCNJL	SUSD4
HDAC7	ZMYM1	CCNJL	SUSD4
KCC1B	ZMYM1	CCNJL	SUSD4
TBD	ZMYM1	CCNJL	SUSD4
TOP2B	ZMYM1	CCNJL	SUSD4
3BHS1	ZMYM1	CCNJL	SUSD4
ATP4A	ZMYM1	CCNJL	SUSD4
LOX5	ZMYM1	CCNJL	SUSD4
UD3A1	ZMYM1	CCNJL	SUSD4
BDNF	ZMYM1	CCNJL	SUSD4
GBRA1	ZMYM1	CCNJL	SUSD4
FOS	ZMYM1	CCNJL	SUSD4
SHBG	ZMYM1	CCNJL	SUSD4
ODP2	ZMYM1	CCNJL	SUSD4
ABCA1	ZMYM1	CCNJL	SUSD4
DYR	ZMYM1	CCNJL	SUSD4
P85A	ZMYM1	CCNJL	SUSD4
SIR1	ZMYM1	CCNJL	SUSD4
MTHR	ZMYM1	CCNJL	SUSD4
ADCL2	ZMYM1	CCNJL	SUSD4
IBP3	ZMYM1	CCNJL	SUSD4
