source	destinations_disconnected_to
ACE	ZNF85
KAPCA	ZNF85
NTKL	ZNF85
CALM	ZNF85
ACHA4	ZNF85
ANXA2	ZNF85
AURKB	ZNF85
GNAT3	ZNF85
CA2D1	ZNF85
CAH4	ZNF85
AK1C1	ZNF85
ROCK1	ZNF85
CHLE	ZNF85
J3QK85	ZNF85
ZAP70	ZNF85
UD14	ZNF85
S12A2	ZNF85
EST1A	ZNF85
VKOR1	ZNF85
XDH	ZNF85
ACHB4	ZNF85
RLP24	ZNF85
EDN1	ZNF85
GBRB3	ZNF85
TKT	ZNF85
NEU2	ZNF85
3HAO	ZNF85
RL10L	ZNF85
ADA1D	ZNF85
CANB2	ZNF85
KAP3	ZNF85
PANX1	ZNF85
ST2A1	ZNF85
UPP2	ZNF85
AK1D1	ZNF85
CAC1A	ZNF85
CUBN	ZNF85
THA	ZNF85
TBB5	ZNF85
CATA	ZNF85
RL3	ZNF85
PA2GE	ZNF85
HRH2	ZNF85
ATTY	ZNF85
S29A2	ZNF85
GBRT	ZNF85
ACHA3	ZNF85
CDK6	ZNF85
5HT7R	ZNF85
ADRB1	ZNF85
CP11A	ZNF85
CSK	ZNF85
5HT3A	ZNF85
AT12A	ZNF85
IOD3	ZNF85
PGFRA	ZNF85
A1AG1	ZNF85
TNFA	ZNF85
NFAC2	ZNF85
NOS2	ZNF85
5HT2B	ZNF85
HS90A	ZNF85
LCK	ZNF85
ADCYA	ZNF85
HS90B	ZNF85
ADA2A	ZNF85
CACP	ZNF85
RARA	ZNF85
PYC	ZNF85
CATL1	ZNF85
ACHA9	ZNF85
NH2L1	ZNF85
AAKB2	ZNF85
DCXR	ZNF85
CXCL7	ZNF85
KCNE1	ZNF85
B3GT4	ZNF85
ACES	ZNF85
SCNNG	ZNF85
HASP	ZNF85
MMP3	ZNF85
MET	ZNF85
AA2BR	ZNF85
PDE8A	ZNF85
5HT2C	ZNF85
AK1C3	ZNF85
OSTCN	ZNF85
NMD3B	ZNF85
CDK5	ZNF85
PPARA	ZNF85
DRD2	ZNF85
VGFR2	ZNF85
CP1A2	ZNF85
NGF	ZNF85
GBRA6	ZNF85
ACHA7	ZNF85
CP2C9	ZNF85
TBA1A	ZNF85
IL2RA	ZNF85
PPB1	ZNF85
PD2R	ZNF85
Q71TU5	ZNF85
DCE1	ZNF85
GBRG1	ZNF85
FGFR2	ZNF85
IMPA1	ZNF85
ACM2	ZNF85
IL8	ZNF85
5HT6R	ZNF85
KPCT	ZNF85
AOC1	ZNF85
PCNA	ZNF85
KSYK	ZNF85
CAH9	ZNF85
RL11	ZNF85
CACB3	ZNF85
HMDH	ZNF85
GBRA4	ZNF85
KIT	ZNF85
AOFA	ZNF85
NEP	ZNF85
GLYC	ZNF85
NCOA2	ZNF85
5HT1E	ZNF85
TBA4A	ZNF85
METH	ZNF85
LDHA	ZNF85
MK08	ZNF85
IGHG4	ZNF85
CP2CJ	ZNF85
RXRA	ZNF85
PA2GA	ZNF85
CP131	ZNF85
ACACB	ZNF85
PTHY	ZNF85
IL10	ZNF85
CAH2	ZNF85
OPRD	ZNF85
AAPK1	ZNF85
PDPK1	ZNF85
ADRB3	ZNF85
C11B1	ZNF85
GBRP	ZNF85
ROCK2	ZNF85
RL8	ZNF85
ADCY2	ZNF85
PHOP2	ZNF85
CAH12	ZNF85
S10A4	ZNF85
GRIK1	ZNF85
CBG	ZNF85
PRGR	ZNF85
HCAR2	ZNF85
DNMT1	ZNF85
PGH2	ZNF85
CAC1F	ZNF85
ADA2C	ZNF85
S15A1	ZNF85
ADA1A	ZNF85
A1AG2	ZNF85
OX1R	ZNF85
KCMA1	ZNF85
NMDE3	ZNF85
HIBCH	ZNF85
IPKA	ZNF85
S22AI	ZNF85
S29A1	ZNF85
HDAC1	ZNF85
PNPH	ZNF85
ADA2B	ZNF85
TRFL	ZNF85
ALBU	ZNF85
FMO3	ZNF85
PLK1	ZNF85
SGMR1	ZNF85
GUAA	ZNF85
QOR	ZNF85
GCR	ZNF85
CATD	ZNF85
MIF	ZNF85
HPGDS	ZNF85
MKNK1	ZNF85
P2RY2	ZNF85
S12A4	ZNF85
EGFR	ZNF85
NFKB1	ZNF85
PGFRB	ZNF85
ANT3	ZNF85
GTR1	ZNF85
MK10	ZNF85
CAMLG	ZNF85
HEMH	ZNF85
MTRR	ZNF85
NQO1	ZNF85
ACH10	ZNF85
FMO4	ZNF85
DRD5	ZNF85
TRY1	ZNF85
SCNAA	ZNF85
GBRG3	ZNF85
PDE8B	ZNF85
KCNA2	ZNF85
IFNA2	ZNF85
AA1R	ZNF85
MAPK2	ZNF85
PK3CD	ZNF85
HRH4	ZNF85
GBRB1	ZNF85
HCN2	ZNF85
RL26L	ZNF85
DMTA2	ZNF85
6PGD	ZNF85
GRP78	ZNF85
PSIP1	ZNF85
AT1A4	ZNF85
GLR	ZNF85
OPRK	ZNF85
ATPB	ZNF85
STMN4	ZNF85
CACB2	ZNF85
