source	dest	edges	cum_dist	avg_dist_per_edge
ACE	HBD	3	0.344	0.114666666666667
ACE	ATG5	7	0.105	0.015
ACE	PEPD	4	0.551	0.13775
ACE	SPAG4	6	0.778	0.129666666666667
ACE	FLRT2	3	0.916	0.305333333333333
ACE	CCNG2	3	0.158	0.0526666666666667
ACE	CFLAR	5	0.05	0.01
ACE	GCKR	4	0.397	0.09925
ACE	SMC6	4	0.432	0.108
ACE	COPG1	6	0.2	0.0333333333333333
ACE	GLCE	4	0.292	0.073
ACE	SNRPA	4	0.226	0.0565
ACE	MPP5	4	0.326	0.0815
ACE	MALT1	5	0.752	0.1504
ACE	HJURP	7	0.118	0.0168571428571429
ACE	ALX4	5	0.751	0.1502
ACE	WSB1	5	0.682	0.1364
ACE	IMP3	4	0.389	0.09725
KAPCA	HBD	6	0.446	0.0743333333333333
KAPCA	ATG5	5	0.091	0.0182
KAPCA	PEPD	6	0.65	0.108333333333333
KAPCA	SPAG4	5	0.677	0.1354
KAPCA	FLRT2	4	1.06	0.265
KAPCA	CCNG2	4	0.156	0.039
KAPCA	CFLAR	3	0.036	0.012
KAPCA	GCKR	5	0.395	0.079
KAPCA	SMC6	4	0.417	0.10425
KAPCA	COPG1	7	0.198	0.0282857142857143
KAPCA	GLCE	5	0.457	0.0914
KAPCA	SNRPA	4	0.211	0.05275
KAPCA	MPP5	2	0.336	0.168
KAPCA	MALT1	4	0.507	0.12675
KAPCA	HJURP	5	0.104	0.0208
KAPCA	ALX4	3	0.474	0.158
KAPCA	WSB1	4	0.699	0.17475
KAPCA	IMP3	3	0.31	0.103333333333333
NTKL	HBD	5	0.477	0.0954
NTKL	ATG5	6	0.26	0.0433333333333333
NTKL	PEPD	6	0.783	0.1305
NTKL	SPAG4	8	0.803	0.100375
NTKL	FLRT2	5	1.049	0.2098
NTKL	CCNG2	4	0.289	0.07225
NTKL	CFLAR	4	0.205	0.05125
NTKL	GCKR	5	0.528	0.1056
NTKL	SMC6	5	0.529	0.1058
NTKL	COPG1	2	0.109	0.0545
NTKL	GLCE	6	0.376	0.0626666666666667
NTKL	SNRPA	5	0.323	0.0646
NTKL	MPP5	4	0.388	0.097
NTKL	MALT1	6	0.667	0.111166666666667
NTKL	HJURP	5	0.237	0.0474
NTKL	ALX4	6	0.653	0.108833333333333
NTKL	WSB1	6	0.983	0.163833333333333
NTKL	IMP3	6	0.416	0.0693333333333333
CALM	HBD	4	0.357	0.08925
CALM	ATG5	7	0.095	0.0135714285714286
CALM	PEPD	3	0.606	0.202
CALM	SPAG4	3	0.473	0.157666666666667
CALM	FLRT2	4	0.929	0.23225
CALM	CCNG2	5	0.148	0.0296
CALM	CFLAR	5	0.04	0.008
CALM	GCKR	4	0.387	0.09675
CALM	SMC6	4	0.409	0.10225
CALM	COPG1	6	0.184	0.0306666666666667
CALM	GLCE	4	0.257	0.06425
CALM	SNRPA	4	0.203	0.05075
CALM	MPP5	3	0.268	0.0893333333333333
CALM	MALT1	3	0.399	0.133
CALM	HJURP	7	0.108	0.0154285714285714
CALM	ALX4	5	0.43	0.086
CALM	WSB1	5	0.966	0.1932
CALM	IMP3	5	0.266	0.0532
ACHA4	HBD	5	0.455	0.091
ACHA4	ATG5	7	0.215	0.0307142857142857
ACHA4	PEPD	2	0.622	0.311
ACHA4	SPAG4	7	0.822	0.117428571428571
ACHA4	FLRT2	5	1.027	0.2054
ACHA4	CCNG2	4	0.249	0.06225
ACHA4	CFLAR	5	0.16	0.032
ACHA4	GCKR	5	0.488	0.0976
ACHA4	SMC6	6	0.506	0.0843333333333333
ACHA4	COPG1	7	0.291	0.0415714285714286
ACHA4	GLCE	4	0.349	0.08725
ACHA4	SNRPA	6	0.3	0.05
ACHA4	MPP5	4	0.375	0.09375
ACHA4	MALT1	2	0.527	0.2635
ACHA4	HJURP	6	0.214	0.0356666666666667
ACHA4	ALX4	5	0.644	0.1288
