source	destinations_disconnected_to
ACE	ZNF43	AAGAB	TULP2	CCNJL
KAPCA	ZNF43	AAGAB	TULP2	CCNJL
NTKL	ZNF43	AAGAB	TULP2	CCNJL
CALM	ZNF43	AAGAB	TULP2	CCNJL
ACHA4	ZNF43	AAGAB	TULP2	CCNJL
ANXA2	ZNF43	AAGAB	TULP2	CCNJL
AURKB	ZNF43	AAGAB	TULP2	CCNJL
GNAT3	ZNF43	AAGAB	TULP2	CCNJL
CA2D1	ZNF43	AAGAB	TULP2	CCNJL
CAH4	ZNF43	AAGAB	TULP2	CCNJL
AK1C1	ZNF43	AAGAB	TULP2	CCNJL
ROCK1	ZNF43	AAGAB	TULP2	CCNJL
CHLE	ZNF43	AAGAB	TULP2	CCNJL
J3QK85	ZNF43	AAGAB	TULP2	CCNJL
ZAP70	ZNF43	AAGAB	TULP2	CCNJL
UD14	ZNF43	AAGAB	TULP2	CCNJL
S12A2	ZNF43	AAGAB	TULP2	CCNJL
EST1A	ZNF43	AAGAB	TULP2	CCNJL
VKOR1	ZNF43	AAGAB	TULP2	CCNJL
XDH	ZNF43	AAGAB	TULP2	CCNJL
ACHB4	ZNF43	AAGAB	TULP2	CCNJL
RLP24	ZNF43	AAGAB	TULP2	CCNJL
EDN1	ZNF43	AAGAB	TULP2	CCNJL
GBRB3	ZNF43	AAGAB	TULP2	CCNJL
TKT	ZNF43	AAGAB	TULP2	CCNJL
NEU2	ZNF43	AAGAB	TULP2	CCNJL
3HAO	ZNF43	AAGAB	TULP2	CCNJL
RL10L	ZNF43	AAGAB	TULP2	CCNJL
ADA1D	ZNF43	AAGAB	TULP2	CCNJL
CANB2	ZNF43	AAGAB	TULP2	CCNJL
KAP3	ZNF43	AAGAB	TULP2	CCNJL
PANX1	ZNF43	AAGAB	TULP2	CCNJL
ST2A1	ZNF43	AAGAB	TULP2	CCNJL
UPP2	ZNF43	AAGAB	TULP2	CCNJL
AK1D1	ZNF43	AAGAB	TULP2	CCNJL
CAC1A	ZNF43	AAGAB	TULP2	CCNJL
CUBN	ZNF43	AAGAB	TULP2	CCNJL
THA	ZNF43	AAGAB	TULP2	CCNJL
TBB5	ZNF43	AAGAB	TULP2	CCNJL
CATA	ZNF43	AAGAB	TULP2	CCNJL
RL3	ZNF43	AAGAB	TULP2	CCNJL
PA2GE	ZNF43	AAGAB	TULP2	CCNJL
HRH2	ZNF43	AAGAB	TULP2	CCNJL
ATTY	ZNF43	AAGAB	TULP2	CCNJL
S29A2	ZNF43	AAGAB	TULP2	CCNJL
GBRT	ZNF43	AAGAB	TULP2	CCNJL
ACHA3	ZNF43	AAGAB	TULP2	CCNJL
CDK6	ZNF43	AAGAB	TULP2	CCNJL
5HT7R	ZNF43	AAGAB	TULP2	CCNJL
ADRB1	ZNF43	AAGAB	TULP2	CCNJL
CP11A	ZNF43	AAGAB	TULP2	CCNJL
CSK	ZNF43	AAGAB	TULP2	CCNJL
5HT3A	ZNF43	AAGAB	TULP2	CCNJL
AT12A	ZNF43	AAGAB	TULP2	CCNJL
IOD3	ZNF43	AAGAB	TULP2	CCNJL
PGFRA	ZNF43	AAGAB	TULP2	CCNJL
A1AG1	ZNF43	AAGAB	TULP2	CCNJL
TNFA	ZNF43	AAGAB	TULP2	CCNJL
NFAC2	ZNF43	AAGAB	TULP2	CCNJL
NOS2	ZNF43	AAGAB	TULP2	CCNJL
5HT2B	ZNF43	AAGAB	TULP2	CCNJL
HS90A	ZNF43	AAGAB	TULP2	CCNJL
LCK	ZNF43	AAGAB	TULP2	CCNJL
ADCYA	ZNF43	AAGAB	TULP2	CCNJL
HS90B	ZNF43	AAGAB	TULP2	CCNJL
ADA2A	ZNF43	AAGAB	TULP2	CCNJL
CACP	ZNF43	AAGAB	TULP2	CCNJL
RARA	ZNF43	AAGAB	TULP2	CCNJL
PYC	ZNF43	AAGAB	TULP2	CCNJL
CATL1	ZNF43	AAGAB	TULP2	CCNJL
ACHA9	ZNF43	AAGAB	TULP2	CCNJL
NH2L1	ZNF43	AAGAB	TULP2	CCNJL
AAKB2	ZNF43	AAGAB	TULP2	CCNJL
DCXR	ZNF43	AAGAB	TULP2	CCNJL
CXCL7	ZNF43	AAGAB	TULP2	CCNJL
KCNE1	ZNF43	AAGAB	TULP2	CCNJL
B3GT4	ZNF43	AAGAB	TULP2	CCNJL
ACES	ZNF43	AAGAB	TULP2	CCNJL
SCNNG	ZNF43	AAGAB	TULP2	CCNJL
HASP	ZNF43	AAGAB	TULP2	CCNJL
MMP3	ZNF43	AAGAB	TULP2	CCNJL
MET	ZNF43	AAGAB	TULP2	CCNJL
AA2BR	ZNF43	AAGAB	TULP2	CCNJL
PDE8A	ZNF43	AAGAB	TULP2	CCNJL
5HT2C	ZNF43	AAGAB	TULP2	CCNJL
AK1C3	ZNF43	AAGAB	TULP2	CCNJL
OSTCN	ZNF43	AAGAB	TULP2	CCNJL
NMD3B	ZNF43	AAGAB	TULP2	CCNJL
CDK5	ZNF43	AAGAB	TULP2	CCNJL
PPARA	ZNF43	AAGAB	TULP2	CCNJL
DRD2	ZNF43	AAGAB	TULP2	CCNJL
VGFR2	ZNF43	AAGAB	TULP2	CCNJL
CP1A2	ZNF43	AAGAB	TULP2	CCNJL
NGF	ZNF43	AAGAB	TULP2	CCNJL
GBRA6	ZNF43	AAGAB	TULP2	CCNJL
ACHA7	ZNF43	AAGAB	TULP2	CCNJL
CP2C9	ZNF43	AAGAB	TULP2	CCNJL
TBA1A	ZNF43	AAGAB	TULP2	CCNJL
IL2RA	ZNF43	AAGAB	TULP2	CCNJL
PPB1	ZNF43	AAGAB	TULP2	CCNJL
PD2R	ZNF43	AAGAB	TULP2	CCNJL
Q71TU5	ZNF43	AAGAB	TULP2	CCNJL
DCE1	ZNF43	AAGAB	TULP2	CCNJL
GBRG1	ZNF43	AAGAB	TULP2	CCNJL
FGFR2	ZNF43	AAGAB	TULP2	CCNJL
IMPA1	ZNF43	AAGAB	TULP2	CCNJL
ACM2	ZNF43	AAGAB	TULP2	CCNJL
IL8	ZNF43	AAGAB	TULP2	CCNJL
5HT6R	ZNF43	AAGAB	TULP2	CCNJL
KPCT	ZNF43	AAGAB	TULP2	CCNJL
AOC1	ZNF43	AAGAB	TULP2	CCNJL
PCNA	ZNF43	AAGAB	TULP2	CCNJL
KSYK	ZNF43	AAGAB	TULP2	CCNJL
CAH9	ZNF43	AAGAB	TULP2	CCNJL
RL11	ZNF43	AAGAB	TULP2	CCNJL
CACB3	ZNF43	AAGAB	TULP2	CCNJL
HMDH	ZNF43	AAGAB	TULP2	CCNJL
GBRA4	ZNF43	AAGAB	TULP2	CCNJL
KIT	ZNF43	AAGAB	TULP2	CCNJL
AOFA	ZNF43	AAGAB	TULP2	CCNJL
NEP	ZNF43	AAGAB	TULP2	CCNJL
GLYC	ZNF43	AAGAB	TULP2	CCNJL
NCOA2	ZNF43	AAGAB	TULP2	CCNJL
5HT1E	ZNF43	AAGAB	TULP2	CCNJL
TBA4A	ZNF43	AAGAB	TULP2	CCNJL
METH	ZNF43	AAGAB	TULP2	CCNJL
LDHA	ZNF43	AAGAB	TULP2	CCNJL
MK08	ZNF43	AAGAB	TULP2	CCNJL
IGHG4	ZNF43	AAGAB	TULP2	CCNJL
CP2CJ	ZNF43	AAGAB	TULP2	CCNJL
RXRA	ZNF43	AAGAB	TULP2	CCNJL
PA2GA	ZNF43	AAGAB	TULP2	CCNJL
CP131	ZNF43	AAGAB	TULP2	CCNJL
ACACB	ZNF43	AAGAB	TULP2	CCNJL
PTHY	ZNF43	AAGAB	TULP2	CCNJL
IL10	ZNF43	AAGAB	TULP2	CCNJL
CAH2	ZNF43	AAGAB	TULP2	CCNJL
OPRD	ZNF43	AAGAB	TULP2	CCNJL
AAPK1	ZNF43	AAGAB	TULP2	CCNJL
PDPK1	ZNF43	AAGAB	TULP2	CCNJL
ADRB3	ZNF43	AAGAB	TULP2	CCNJL
C11B1	ZNF43	AAGAB	TULP2	CCNJL
GBRP	ZNF43	AAGAB	TULP2	CCNJL
ROCK2	ZNF43	AAGAB	TULP2	CCNJL
RL8	ZNF43	AAGAB	TULP2	CCNJL
ADCY2	ZNF43	AAGAB	TULP2	CCNJL
PHOP2	ZNF43	AAGAB	TULP2	CCNJL
CAH12	ZNF43	AAGAB	TULP2	CCNJL
S10A4	ZNF43	AAGAB	TULP2	CCNJL
GRIK1	ZNF43	AAGAB	TULP2	CCNJL
CBG	ZNF43	AAGAB	TULP2	CCNJL
PRGR	ZNF43	AAGAB	TULP2	CCNJL
HCAR2	ZNF43	AAGAB	TULP2	CCNJL
DNMT1	ZNF43	AAGAB	TULP2	CCNJL
PGH2	ZNF43	AAGAB	TULP2	CCNJL
CAC1F	ZNF43	AAGAB	TULP2	CCNJL
ADA2C	ZNF43	AAGAB	TULP2	CCNJL
S15A1	ZNF43	AAGAB	TULP2	CCNJL
ADA1A	ZNF43	AAGAB	TULP2	CCNJL
A1AG2	ZNF43	AAGAB	TULP2	CCNJL
OX1R	ZNF43	AAGAB	TULP2	CCNJL
KCMA1	ZNF43	AAGAB	TULP2	CCNJL
NMDE3	ZNF43	AAGAB	TULP2	CCNJL
HIBCH	ZNF43	AAGAB	TULP2	CCNJL
IPKA	ZNF43	AAGAB	TULP2	CCNJL
S22AI	ZNF43	AAGAB	TULP2	CCNJL
S29A1	ZNF43	AAGAB	TULP2	CCNJL
HDAC1	ZNF43	AAGAB	TULP2	CCNJL
PNPH	ZNF43	AAGAB	TULP2	CCNJL
ADA2B	ZNF43	AAGAB	TULP2	CCNJL
TRFL	ZNF43	AAGAB	TULP2	CCNJL
ALBU	ZNF43	AAGAB	TULP2	CCNJL
FMO3	ZNF43	AAGAB	TULP2	CCNJL
PLK1	ZNF43	AAGAB	TULP2	CCNJL
SGMR1	ZNF43	AAGAB	TULP2	CCNJL
GUAA	ZNF43	AAGAB	TULP2	CCNJL
QOR	ZNF43	AAGAB	TULP2	CCNJL
GCR	ZNF43	AAGAB	TULP2	CCNJL
CATD	ZNF43	AAGAB	TULP2	CCNJL
MIF	ZNF43	AAGAB	TULP2	CCNJL
HPGDS	ZNF43	AAGAB	TULP2	CCNJL
MKNK1	ZNF43	AAGAB	TULP2	CCNJL
P2RY2	ZNF43	AAGAB	TULP2	CCNJL
S12A4	ZNF43	AAGAB	TULP2	CCNJL
EGFR	ZNF43	AAGAB	TULP2	CCNJL
NFKB1	ZNF43	AAGAB	TULP2	CCNJL
PGFRB	ZNF43	AAGAB	TULP2	CCNJL
ANT3	ZNF43	AAGAB	TULP2	CCNJL
GTR1	ZNF43	AAGAB	TULP2	CCNJL
MK10	ZNF43	AAGAB	TULP2	CCNJL
CAMLG	ZNF43	AAGAB	TULP2	CCNJL
HEMH	ZNF43	AAGAB	TULP2	CCNJL
MTRR	ZNF43	AAGAB	TULP2	CCNJL
NQO1	ZNF43	AAGAB	TULP2	CCNJL
ACH10	ZNF43	AAGAB	TULP2	CCNJL
FMO4	ZNF43	AAGAB	TULP2	CCNJL
DRD5	ZNF43	AAGAB	TULP2	CCNJL
TRY1	ZNF43	AAGAB	TULP2	CCNJL
SCNAA	ZNF43	AAGAB	TULP2	CCNJL
GBRG3	ZNF43	AAGAB	TULP2	CCNJL
PDE8B	ZNF43	AAGAB	TULP2	CCNJL
KCNA2	ZNF43	AAGAB	TULP2	CCNJL
IFNA2	ZNF43	AAGAB	TULP2	CCNJL
AA1R	ZNF43	AAGAB	TULP2	CCNJL
MAPK2	ZNF43	AAGAB	TULP2	CCNJL
PK3CD	ZNF43	AAGAB	TULP2	CCNJL
HRH4	ZNF43	AAGAB	TULP2	CCNJL
GBRB1	ZNF43	AAGAB	TULP2	CCNJL
HCN2	ZNF43	AAGAB	TULP2	CCNJL
RL26L	ZNF43	AAGAB	TULP2	CCNJL
DMTA2	ZNF43	AAGAB	TULP2	CCNJL
6PGD	ZNF43	AAGAB	TULP2	CCNJL
GRP78	ZNF43	AAGAB	TULP2	CCNJL
PSIP1	ZNF43	AAGAB	TULP2	CCNJL
AT1A4	ZNF43	AAGAB	TULP2	CCNJL
GLR	ZNF43	AAGAB	TULP2	CCNJL
OPRK	ZNF43	AAGAB	TULP2	CCNJL
ATPB	ZNF43	AAGAB	TULP2	CCNJL
STMN4	ZNF43	AAGAB	TULP2	CCNJL
CACB2	ZNF43	AAGAB	TULP2	CCNJL
NMDZ1	ZNF43	AAGAB	TULP2	CCNJL
SC6A3	ZNF43	AAGAB	TULP2	CCNJL
ST2B1	ZNF43	AAGAB	TULP2	CCNJL
TBG1	ZNF43	AAGAB	TULP2	CCNJL
ESR1	ZNF43	AAGAB	TULP2	CCNJL
CREB1	ZNF43	AAGAB	TULP2	CCNJL
5HT1B	ZNF43	AAGAB	TULP2	CCNJL
ERBB2	ZNF43	AAGAB	TULP2	CCNJL
HDAC7	ZNF43	AAGAB	TULP2	CCNJL
KCC1B	ZNF43	AAGAB	TULP2	CCNJL
TBD	ZNF43	AAGAB	TULP2	CCNJL
TOP2B	ZNF43	AAGAB	TULP2	CCNJL
3BHS1	ZNF43	AAGAB	TULP2	CCNJL
ATP4A	ZNF43	AAGAB	TULP2	CCNJL
LOX5	ZNF43	AAGAB	TULP2	CCNJL
UD3A1	ZNF43	AAGAB	TULP2	CCNJL
BDNF	ZNF43	AAGAB	TULP2	CCNJL
GBRA1	ZNF43	AAGAB	TULP2	CCNJL
FOS	ZNF43	AAGAB	TULP2	CCNJL
SHBG	ZNF43	AAGAB	TULP2	CCNJL
ODP2	ZNF43	AAGAB	TULP2	CCNJL
ABCA1	ZNF43	AAGAB	TULP2	CCNJL
DYR	ZNF43	AAGAB	TULP2	CCNJL
P85A	ZNF43	AAGAB	TULP2	CCNJL
SIR1	ZNF43	AAGAB	TULP2	CCNJL
MTHR	ZNF43	AAGAB	TULP2	CCNJL
ADCL2	ZNF43	AAGAB	TULP2	CCNJL
IBP3	ZNF43	AAGAB	TULP2	CCNJL
DDR1	ZNF43	AAGAB	TULP2	CCNJL
CP46A	ZNF43	AAGAB	TULP2	CCNJL
SCN2A	ZNF43	AAGAB	TULP2	CCNJL
IL4	ZNF43	AAGAB	TULP2	CCNJL
NPS	ZNF43	AAGAB	TULP2	CCNJL
NMDE1	ZNF43	AAGAB	TULP2	CCNJL
AOFB	ZNF43	AAGAB	TULP2	CCNJL
RL13A	ZNF43	AAGAB	TULP2	CCNJL
S22A2	ZNF43	AAGAB	TULP2	CCNJL
CALY	ZNF43	AAGAB	TULP2	CCNJL
S12A5	ZNF43	AAGAB	TULP2	CCNJL
PK3CA	ZNF43	AAGAB	TULP2	CCNJL
PDE4D	ZNF43	AAGAB	TULP2	CCNJL
KIF11	ZNF43	AAGAB	TULP2	CCNJL
NR1I2	ZNF43	AAGAB	TULP2	CCNJL
NISCH	ZNF43	AAGAB	TULP2	CCNJL
NFKB2	ZNF43	AAGAB	TULP2	CCNJL
ITK	ZNF43	AAGAB	TULP2	CCNJL
PPIA	ZNF43	AAGAB	TULP2	CCNJL
MMAA	ZNF43	AAGAB	TULP2	CCNJL
PA24A	ZNF43	AAGAB	TULP2	CCNJL
HYES	ZNF43	AAGAB	TULP2	CCNJL
CP2C8	ZNF43	AAGAB	TULP2	CCNJL
CAC1D	ZNF43	AAGAB	TULP2	CCNJL
SCNNA	ZNF43	AAGAB	TULP2	CCNJL
DRD3	ZNF43	AAGAB	TULP2	CCNJL
IOD1	ZNF43	AAGAB	TULP2	CCNJL
AAKB1	ZNF43	AAGAB	TULP2	CCNJL
ARY2	ZNF43	AAGAB	TULP2	CCNJL
DOPO	ZNF43	AAGAB	TULP2	CCNJL
PDE3A	ZNF43	AAGAB	TULP2	CCNJL
TR10B	ZNF43	AAGAB	TULP2	CCNJL
ADA1B	ZNF43	AAGAB	TULP2	CCNJL
C9JK77	ZNF43	AAGAB	TULP2	CCNJL
MYLK3	ZNF43	AAGAB	TULP2	CCNJL
