source	destinations_disconnected_to
ACE	TSSK2	TMUB2
KAPCA	TSSK2	TMUB2
NTKL	TSSK2	TMUB2
CALM	TSSK2	TMUB2
ACHA4	TSSK2	TMUB2
ANXA2	TSSK2	TMUB2
AURKB	TSSK2	TMUB2
GNAT3	TSSK2	TMUB2
CA2D1	TSSK2	TMUB2
CAH4	TSSK2	TMUB2
AK1C1	TSSK2	TMUB2
ROCK1	TSSK2	TMUB2
CHLE	TSSK2	TMUB2
J3QK85	TSSK2	TMUB2
ZAP70	TSSK2	TMUB2
UD14	TSSK2	TMUB2
S12A2	TSSK2	TMUB2
EST1A	TSSK2	TMUB2
VKOR1	TSSK2	TMUB2
XDH	TSSK2	TMUB2
ACHB4	TSSK2	TMUB2
RLP24	TSSK2	TMUB2
EDN1	TSSK2	TMUB2
GBRB3	TSSK2	TMUB2
TKT	TSSK2	TMUB2
NEU2	TSSK2	TMUB2
3HAO	TSSK2	TMUB2
RL10L	TSSK2	TMUB2
ADA1D	TSSK2	TMUB2
CANB2	TSSK2	TMUB2
KAP3	TSSK2	TMUB2
PANX1	TSSK2	TMUB2
ST2A1	TSSK2	TMUB2
UPP2	TSSK2	TMUB2
AK1D1	TSSK2	TMUB2
CAC1A	TSSK2	TMUB2
CUBN	TSSK2	TMUB2
THA	TSSK2	TMUB2
TBB5	TSSK2	TMUB2
CATA	TSSK2	TMUB2
RL3	TSSK2	TMUB2
PA2GE	TSSK2	TMUB2
HRH2	TSSK2	TMUB2
ATTY	TSSK2	TMUB2
S29A2	TSSK2	TMUB2
GBRT	TSSK2	TMUB2
ACHA3	TSSK2	TMUB2
CDK6	TSSK2	TMUB2
5HT7R	TSSK2	TMUB2
ADRB1	TSSK2	TMUB2
CP11A	TSSK2	TMUB2
CSK	TSSK2	TMUB2
5HT3A	TSSK2	TMUB2
AT12A	TSSK2	TMUB2
IOD3	TSSK2	TMUB2
PGFRA	TSSK2	TMUB2
A1AG1	TSSK2	TMUB2
TNFA	TSSK2	TMUB2
NFAC2	TSSK2	TMUB2
NOS2	TSSK2	TMUB2
5HT2B	TSSK2	TMUB2
HS90A	TSSK2	TMUB2
LCK	TSSK2	TMUB2
ADCYA	TSSK2	TMUB2
HS90B	TSSK2	TMUB2
ADA2A	TSSK2	TMUB2
CACP	TSSK2	TMUB2
RARA	TSSK2	TMUB2
PYC	TSSK2	TMUB2
CATL1	TSSK2	TMUB2
ACHA9	TSSK2	TMUB2
NH2L1	TSSK2	TMUB2
AAKB2	TSSK2	TMUB2
DCXR	TSSK2	TMUB2
CXCL7	TSSK2	TMUB2
KCNE1	TSSK2	TMUB2
B3GT4	TSSK2	TMUB2
ACES	TSSK2	TMUB2
SCNNG	TSSK2	TMUB2
HASP	TSSK2	TMUB2
MMP3	TSSK2	TMUB2
MET	TSSK2	TMUB2
AA2BR	TSSK2	TMUB2
PDE8A	TSSK2	TMUB2
5HT2C	TSSK2	TMUB2
AK1C3	TSSK2	TMUB2
OSTCN	TSSK2	TMUB2
NMD3B	TSSK2	TMUB2
CDK5	TSSK2	TMUB2
PPARA	TSSK2	TMUB2
DRD2	TSSK2	TMUB2
VGFR2	TSSK2	TMUB2
CP1A2	TSSK2	TMUB2
NGF	TSSK2	TMUB2
GBRA6	TSSK2	TMUB2
ACHA7	TSSK2	TMUB2
CP2C9	TSSK2	TMUB2
TBA1A	TSSK2	TMUB2
IL2RA	TSSK2	TMUB2
PPB1	TSSK2	TMUB2
PD2R	TSSK2	TMUB2
Q71TU5	TSSK2	TMUB2
DCE1	TSSK2	TMUB2
GBRG1	TSSK2	TMUB2
FGFR2	TSSK2	TMUB2
IMPA1	TSSK2	TMUB2
ACM2	TSSK2	TMUB2
IL8	TSSK2	TMUB2
5HT6R	TSSK2	TMUB2
KPCT	TSSK2	TMUB2
AOC1	TSSK2	TMUB2
PCNA	TSSK2	TMUB2
KSYK	TSSK2	TMUB2
CAH9	TSSK2	TMUB2
RL11	TSSK2	TMUB2
CACB3	TSSK2	TMUB2
HMDH	TSSK2	TMUB2
GBRA4	TSSK2	TMUB2
KIT	TSSK2	TMUB2
AOFA	TSSK2	TMUB2
NEP	TSSK2	TMUB2
GLYC	TSSK2	TMUB2
NCOA2	TSSK2	TMUB2
5HT1E	TSSK2	TMUB2
TBA4A	TSSK2	TMUB2
METH	TSSK2	TMUB2
LDHA	TSSK2	TMUB2
MK08	TSSK2	TMUB2
IGHG4	TSSK2	TMUB2
CP2CJ	TSSK2	TMUB2
RXRA	TSSK2	TMUB2
PA2GA	TSSK2	TMUB2
CP131	TSSK2	TMUB2
ACACB	TSSK2	TMUB2
PTHY	TSSK2	TMUB2
IL10	TSSK2	TMUB2
CAH2	TSSK2	TMUB2
OPRD	TSSK2	TMUB2
AAPK1	TSSK2	TMUB2
PDPK1	TSSK2	TMUB2
ADRB3	TSSK2	TMUB2
C11B1	TSSK2	TMUB2
GBRP	TSSK2	TMUB2
ROCK2	TSSK2	TMUB2
RL8	TSSK2	TMUB2
ADCY2	TSSK2	TMUB2
PHOP2	TSSK2	TMUB2
CAH12	TSSK2	TMUB2
S10A4	TSSK2	TMUB2
GRIK1	TSSK2	TMUB2
CBG	TSSK2	TMUB2
PRGR	TSSK2	TMUB2
HCAR2	TSSK2	TMUB2
DNMT1	TSSK2	TMUB2
PGH2	TSSK2	TMUB2
CAC1F	TSSK2	TMUB2
ADA2C	TSSK2	TMUB2
S15A1	TSSK2	TMUB2
ADA1A	TSSK2	TMUB2
A1AG2	TSSK2	TMUB2
OX1R	TSSK2	TMUB2
KCMA1	TSSK2	TMUB2
NMDE3	TSSK2	TMUB2
HIBCH	TSSK2	TMUB2
IPKA	TSSK2	TMUB2
S22AI	TSSK2	TMUB2
S29A1	TSSK2	TMUB2
HDAC1	TSSK2	TMUB2
PNPH	TSSK2	TMUB2
ADA2B	TSSK2	TMUB2
TRFL	TSSK2	TMUB2
ALBU	TSSK2	TMUB2
FMO3	TSSK2	TMUB2
PLK1	TSSK2	TMUB2
SGMR1	TSSK2	TMUB2
GUAA	TSSK2	TMUB2
QOR	TSSK2	TMUB2
GCR	TSSK2	TMUB2
CATD	TSSK2	TMUB2
MIF	TSSK2	TMUB2
HPGDS	TSSK2	TMUB2
MKNK1	TSSK2	TMUB2
P2RY2	TSSK2	TMUB2
S12A4	TSSK2	TMUB2
EGFR	TSSK2	TMUB2
NFKB1	TSSK2	TMUB2
PGFRB	TSSK2	TMUB2
ANT3	TSSK2	TMUB2
GTR1	TSSK2	TMUB2
MK10	TSSK2	TMUB2
CAMLG	TSSK2	TMUB2
HEMH	TSSK2	TMUB2
MTRR	TSSK2	TMUB2
NQO1	TSSK2	TMUB2
ACH10	TSSK2	TMUB2
FMO4	TSSK2	TMUB2
DRD5	TSSK2	TMUB2
TRY1	TSSK2	TMUB2
SCNAA	TSSK2	TMUB2
GBRG3	TSSK2	TMUB2
PDE8B	TSSK2	TMUB2
KCNA2	TSSK2	TMUB2
IFNA2	TSSK2	TMUB2
AA1R	TSSK2	TMUB2
MAPK2	TSSK2	TMUB2
PK3CD	TSSK2	TMUB2
HRH4	TSSK2	TMUB2
GBRB1	TSSK2	TMUB2
HCN2	TSSK2	TMUB2
RL26L	TSSK2	TMUB2
DMTA2	TSSK2	TMUB2
6PGD	TSSK2	TMUB2
GRP78	TSSK2	TMUB2
PSIP1	TSSK2	TMUB2
AT1A4	TSSK2	TMUB2
GLR	TSSK2	TMUB2
OPRK	TSSK2	TMUB2
ATPB	TSSK2	TMUB2
STMN4	TSSK2	TMUB2
CACB2	TSSK2	TMUB2
NMDZ1	TSSK2	TMUB2
SC6A3	TSSK2	TMUB2
ST2B1	TSSK2	TMUB2
TBG1	TSSK2	TMUB2
ESR1	TSSK2	TMUB2
CREB1	TSSK2	TMUB2
5HT1B	TSSK2	TMUB2
ERBB2	TSSK2	TMUB2
HDAC7	TSSK2	TMUB2
KCC1B	TSSK2	TMUB2
TBD	TSSK2	TMUB2
TOP2B	TSSK2	TMUB2
3BHS1	TSSK2	TMUB2
ATP4A	TSSK2	TMUB2
LOX5	TSSK2	TMUB2
UD3A1	TSSK2	TMUB2
BDNF	TSSK2	TMUB2
GBRA1	TSSK2	TMUB2
FOS	TSSK2	TMUB2
SHBG	TSSK2	TMUB2
ODP2	TSSK2	TMUB2
ABCA1	TSSK2	TMUB2
