source	destinations_disconnected_to
ACE	MAGIX	DTWD1
KAPCA	MAGIX	DTWD1
NTKL	MAGIX	DTWD1
CALM	MAGIX	DTWD1
ACHA4	MAGIX	DTWD1
ANXA2	MAGIX	DTWD1
AURKB	MAGIX	DTWD1
GNAT3	MAGIX	DTWD1
CA2D1	MAGIX	DTWD1
CAH4	MAGIX	DTWD1
AK1C1	MAGIX	DTWD1
ROCK1	MAGIX	DTWD1
CHLE	MAGIX	DTWD1
J3QK85	MAGIX	DTWD1
ZAP70	MAGIX	DTWD1
UD14	MAGIX	DTWD1
S12A2	MAGIX	DTWD1
EST1A	MAGIX	DTWD1
VKOR1	MAGIX	DTWD1
XDH	MAGIX	DTWD1
ACHB4	MAGIX	DTWD1
RLP24	MAGIX	DTWD1
EDN1	MAGIX	DTWD1
GBRB3	MAGIX	DTWD1
TKT	MAGIX	DTWD1
NEU2	MAGIX	DTWD1
3HAO	MAGIX	DTWD1
RL10L	MAGIX	DTWD1
ADA1D	MAGIX	DTWD1
CANB2	MAGIX	DTWD1
KAP3	MAGIX	DTWD1
PANX1	MAGIX	DTWD1
ST2A1	MAGIX	DTWD1
UPP2	MAGIX	DTWD1
AK1D1	MAGIX	DTWD1
CAC1A	MAGIX	DTWD1
CUBN	MAGIX	DTWD1
THA	MAGIX	DTWD1
TBB5	MAGIX	DTWD1
CATA	MAGIX	DTWD1
RL3	MAGIX	DTWD1
PA2GE	MAGIX	DTWD1
HRH2	MAGIX	DTWD1
ATTY	MAGIX	DTWD1
S29A2	MAGIX	DTWD1
GBRT	MAGIX	DTWD1
ACHA3	MAGIX	DTWD1
CDK6	MAGIX	DTWD1
5HT7R	MAGIX	DTWD1
ADRB1	MAGIX	DTWD1
CP11A	MAGIX	DTWD1
CSK	MAGIX	DTWD1
5HT3A	MAGIX	DTWD1
AT12A	MAGIX	DTWD1
IOD3	MAGIX	DTWD1
PGFRA	MAGIX	DTWD1
A1AG1	MAGIX	DTWD1
TNFA	MAGIX	DTWD1
NFAC2	MAGIX	DTWD1
NOS2	MAGIX	DTWD1
5HT2B	MAGIX	DTWD1
HS90A	MAGIX	DTWD1
LCK	MAGIX	DTWD1
ADCYA	MAGIX	DTWD1
HS90B	MAGIX	DTWD1
ADA2A	MAGIX	DTWD1
CACP	MAGIX	DTWD1
RARA	MAGIX	DTWD1
PYC	MAGIX	DTWD1
CATL1	MAGIX	DTWD1
ACHA9	MAGIX	DTWD1
NH2L1	MAGIX	DTWD1
AAKB2	MAGIX	DTWD1
DCXR	MAGIX	DTWD1
CXCL7	MAGIX	DTWD1
KCNE1	MAGIX	DTWD1
B3GT4	MAGIX	DTWD1
ACES	MAGIX	DTWD1
SCNNG	MAGIX	DTWD1
HASP	MAGIX	DTWD1
MMP3	MAGIX	DTWD1
MET	MAGIX	DTWD1
AA2BR	MAGIX	DTWD1
PDE8A	MAGIX	DTWD1
5HT2C	MAGIX	DTWD1
AK1C3	MAGIX	DTWD1
OSTCN	MAGIX	DTWD1
NMD3B	MAGIX	DTWD1
CDK5	MAGIX	DTWD1
PPARA	MAGIX	DTWD1
DRD2	MAGIX	DTWD1
VGFR2	MAGIX	DTWD1
CP1A2	MAGIX	DTWD1
NGF	MAGIX	DTWD1
GBRA6	MAGIX	DTWD1
ACHA7	MAGIX	DTWD1
CP2C9	MAGIX	DTWD1
TBA1A	MAGIX	DTWD1
IL2RA	MAGIX	DTWD1
PPB1	MAGIX	DTWD1
PD2R	MAGIX	DTWD1
Q71TU5	MAGIX	DTWD1
DCE1	MAGIX	DTWD1
GBRG1	MAGIX	DTWD1
FGFR2	MAGIX	DTWD1
IMPA1	MAGIX	DTWD1
ACM2	MAGIX	DTWD1
IL8	MAGIX	DTWD1
5HT6R	MAGIX	DTWD1
KPCT	MAGIX	DTWD1
AOC1	MAGIX	DTWD1
PCNA	MAGIX	DTWD1
KSYK	MAGIX	DTWD1
CAH9	MAGIX	DTWD1
RL11	MAGIX	DTWD1
CACB3	MAGIX	DTWD1
HMDH	MAGIX	DTWD1
GBRA4	MAGIX	DTWD1
KIT	MAGIX	DTWD1
AOFA	MAGIX	DTWD1
NEP	MAGIX	DTWD1
GLYC	MAGIX	DTWD1
NCOA2	MAGIX	DTWD1
5HT1E	MAGIX	DTWD1
TBA4A	MAGIX	DTWD1
METH	MAGIX	DTWD1
LDHA	MAGIX	DTWD1
MK08	MAGIX	DTWD1
IGHG4	MAGIX	DTWD1
CP2CJ	MAGIX	DTWD1
RXRA	MAGIX	DTWD1
PA2GA	MAGIX	DTWD1
CP131	MAGIX	DTWD1
ACACB	MAGIX	DTWD1
PTHY	MAGIX	DTWD1
IL10	MAGIX	DTWD1
CAH2	MAGIX	DTWD1
OPRD	MAGIX	DTWD1
AAPK1	MAGIX	DTWD1
PDPK1	MAGIX	DTWD1
ADRB3	MAGIX	DTWD1
C11B1	MAGIX	DTWD1
GBRP	MAGIX	DTWD1
ROCK2	MAGIX	DTWD1
RL8	MAGIX	DTWD1
ADCY2	MAGIX	DTWD1
PHOP2	MAGIX	DTWD1
CAH12	MAGIX	DTWD1
S10A4	MAGIX	DTWD1
GRIK1	MAGIX	DTWD1
CBG	MAGIX	DTWD1
PRGR	MAGIX	DTWD1
HCAR2	MAGIX	DTWD1
DNMT1	MAGIX	DTWD1
PGH2	MAGIX	DTWD1
CAC1F	MAGIX	DTWD1
ADA2C	MAGIX	DTWD1
S15A1	MAGIX	DTWD1
ADA1A	MAGIX	DTWD1
A1AG2	MAGIX	DTWD1
OX1R	MAGIX	DTWD1
KCMA1	MAGIX	DTWD1
NMDE3	MAGIX	DTWD1
HIBCH	MAGIX	DTWD1
IPKA	MAGIX	DTWD1
S22AI	MAGIX	DTWD1
S29A1	MAGIX	DTWD1
HDAC1	MAGIX	DTWD1
PNPH	MAGIX	DTWD1
ADA2B	MAGIX	DTWD1
TRFL	MAGIX	DTWD1
ALBU	MAGIX	DTWD1
FMO3	MAGIX	DTWD1
PLK1	MAGIX	DTWD1
SGMR1	MAGIX	DTWD1
GUAA	MAGIX	DTWD1
QOR	MAGIX	DTWD1
GCR	MAGIX	DTWD1
CATD	MAGIX	DTWD1
MIF	MAGIX	DTWD1
HPGDS	MAGIX	DTWD1
MKNK1	MAGIX	DTWD1
P2RY2	MAGIX	DTWD1
S12A4	MAGIX	DTWD1
EGFR	MAGIX	DTWD1
NFKB1	MAGIX	DTWD1
PGFRB	MAGIX	DTWD1
ANT3	MAGIX	DTWD1
GTR1	MAGIX	DTWD1
MK10	MAGIX	DTWD1
CAMLG	MAGIX	DTWD1
HEMH	MAGIX	DTWD1
MTRR	MAGIX	DTWD1
NQO1	MAGIX	DTWD1
ACH10	MAGIX	DTWD1
