source	destinations_disconnected_to
ACE	UNC50	KCMF1
KAPCA	UNC50	KCMF1
NTKL	UNC50	KCMF1
CALM	UNC50	KCMF1
ACHA4	UNC50	KCMF1
ANXA2	UNC50	KCMF1
AURKB	UNC50	KCMF1
GNAT3	UNC50	KCMF1
CA2D1	UNC50	KCMF1
CAH4	UNC50	KCMF1
AK1C1	UNC50	KCMF1
ROCK1	UNC50	KCMF1
CHLE	UNC50	KCMF1
J3QK85	UNC50	KCMF1
ZAP70	UNC50	KCMF1
UD14	UNC50	KCMF1
S12A2	UNC50	KCMF1
EST1A	UNC50	KCMF1
VKOR1	UNC50	KCMF1
XDH	UNC50	KCMF1
ACHB4	UNC50	KCMF1
RLP24	UNC50	KCMF1
EDN1	UNC50	KCMF1
GBRB3	UNC50	KCMF1
TKT	UNC50	KCMF1
NEU2	UNC50	KCMF1
3HAO	UNC50	KCMF1
RL10L	UNC50	KCMF1
ADA1D	UNC50	KCMF1
CANB2	UNC50	KCMF1
KAP3	UNC50	KCMF1
PANX1	UNC50	KCMF1
ST2A1	UNC50	KCMF1
UPP2	UNC50	KCMF1
AK1D1	UNC50	KCMF1
CAC1A	UNC50	KCMF1
CUBN	UNC50	KCMF1
THA	UNC50	KCMF1
TBB5	UNC50	KCMF1
CATA	UNC50	KCMF1
RL3	UNC50	KCMF1
PA2GE	UNC50	KCMF1
HRH2	UNC50	KCMF1
ATTY	UNC50	KCMF1
S29A2	UNC50	KCMF1
GBRT	UNC50	KCMF1
ACHA3	UNC50	KCMF1
CDK6	UNC50	KCMF1
5HT7R	UNC50	KCMF1
ADRB1	UNC50	KCMF1
CP11A	UNC50	KCMF1
CSK	UNC50	KCMF1
5HT3A	UNC50	KCMF1
AT12A	UNC50	KCMF1
IOD3	UNC50	KCMF1
PGFRA	UNC50	KCMF1
A1AG1	UNC50	KCMF1
TNFA	UNC50	KCMF1
NFAC2	UNC50	KCMF1
NOS2	UNC50	KCMF1
5HT2B	UNC50	KCMF1
HS90A	UNC50	KCMF1
LCK	UNC50	KCMF1
ADCYA	UNC50	KCMF1
HS90B	UNC50	KCMF1
ADA2A	UNC50	KCMF1
CACP	UNC50	KCMF1
RARA	UNC50	KCMF1
PYC	UNC50	KCMF1
CATL1	UNC50	KCMF1
ACHA9	UNC50	KCMF1
NH2L1	UNC50	KCMF1
AAKB2	UNC50	KCMF1
DCXR	UNC50	KCMF1
CXCL7	UNC50	KCMF1
KCNE1	UNC50	KCMF1
B3GT4	UNC50	KCMF1
ACES	UNC50	KCMF1
SCNNG	UNC50	KCMF1
HASP	UNC50	KCMF1
MMP3	UNC50	KCMF1
MET	UNC50	KCMF1
AA2BR	UNC50	KCMF1
PDE8A	UNC50	KCMF1
5HT2C	UNC50	KCMF1
AK1C3	UNC50	KCMF1
OSTCN	UNC50	KCMF1
NMD3B	UNC50	KCMF1
CDK5	UNC50	KCMF1
PPARA	UNC50	KCMF1
DRD2	UNC50	KCMF1
VGFR2	UNC50	KCMF1
CP1A2	UNC50	KCMF1
NGF	UNC50	KCMF1
GBRA6	UNC50	KCMF1
ACHA7	UNC50	KCMF1
CP2C9	UNC50	KCMF1
TBA1A	UNC50	KCMF1
IL2RA	UNC50	KCMF1
PPB1	UNC50	KCMF1
PD2R	UNC50	KCMF1
Q71TU5	UNC50	KCMF1
DCE1	UNC50	KCMF1
GBRG1	UNC50	KCMF1
FGFR2	UNC50	KCMF1
IMPA1	UNC50	KCMF1
ACM2	UNC50	KCMF1
IL8	UNC50	KCMF1
5HT6R	UNC50	KCMF1
KPCT	UNC50	KCMF1
AOC1	UNC50	KCMF1
PCNA	UNC50	KCMF1
KSYK	UNC50	KCMF1
CAH9	UNC50	KCMF1
RL11	UNC50	KCMF1
CACB3	UNC50	KCMF1
HMDH	UNC50	KCMF1
GBRA4	UNC50	KCMF1
KIT	UNC50	KCMF1
AOFA	UNC50	KCMF1
NEP	UNC50	KCMF1
GLYC	UNC50	KCMF1
NCOA2	UNC50	KCMF1
