source	destinations_disconnected_to
ACE	MYNN	TDRKH
KAPCA	MYNN	TDRKH
NTKL	MYNN	TDRKH
CALM	MYNN	TDRKH
ACHA4	MYNN	TDRKH
ANXA2	MYNN	TDRKH
AURKB	MYNN	TDRKH
GNAT3	MYNN	TDRKH
CA2D1	MYNN	TDRKH
CAH4	MYNN	TDRKH
AK1C1	MYNN	TDRKH
ROCK1	MYNN	TDRKH
CHLE	MYNN	TDRKH
J3QK85	MYNN	TDRKH
ZAP70	MYNN	TDRKH
UD14	MYNN	TDRKH
S12A2	MYNN	TDRKH
EST1A	MYNN	TDRKH
VKOR1	MYNN	TDRKH
XDH	MYNN	TDRKH
ACHB4	MYNN	TDRKH
RLP24	MYNN	TDRKH
EDN1	MYNN	TDRKH
GBRB3	MYNN	TDRKH
TKT	MYNN	TDRKH
NEU2	MYNN	TDRKH
3HAO	MYNN	TDRKH
RL10L	MYNN	TDRKH
ADA1D	MYNN	TDRKH
CANB2	MYNN	TDRKH
KAP3	MYNN	TDRKH
PANX1	MYNN	TDRKH
ST2A1	MYNN	TDRKH
UPP2	MYNN	TDRKH
AK1D1	MYNN	TDRKH
CAC1A	MYNN	TDRKH
CUBN	MYNN	TDRKH
THA	MYNN	TDRKH
TBB5	MYNN	TDRKH
CATA	MYNN	TDRKH
RL3	MYNN	TDRKH
PA2GE	MYNN	TDRKH
HRH2	MYNN	TDRKH
ATTY	MYNN	TDRKH
S29A2	MYNN	TDRKH
GBRT	MYNN	TDRKH
ACHA3	MYNN	TDRKH
CDK6	MYNN	TDRKH
5HT7R	MYNN	TDRKH
ADRB1	MYNN	TDRKH
CP11A	MYNN	TDRKH
CSK	MYNN	TDRKH
5HT3A	MYNN	TDRKH
AT12A	MYNN	TDRKH
IOD3	MYNN	TDRKH
PGFRA	MYNN	TDRKH
A1AG1	MYNN	TDRKH
TNFA	MYNN	TDRKH
NFAC2	MYNN	TDRKH
NOS2	MYNN	TDRKH
5HT2B	MYNN	TDRKH
HS90A	MYNN	TDRKH
LCK	MYNN	TDRKH
ADCYA	MYNN	TDRKH
HS90B	MYNN	TDRKH
ADA2A	MYNN	TDRKH
CACP	MYNN	TDRKH
RARA	MYNN	TDRKH
PYC	MYNN	TDRKH
CATL1	MYNN	TDRKH
ACHA9	MYNN	TDRKH
NH2L1	MYNN	TDRKH
AAKB2	MYNN	TDRKH
DCXR	MYNN	TDRKH
CXCL7	MYNN	TDRKH
KCNE1	MYNN	TDRKH
B3GT4	MYNN	TDRKH
ACES	MYNN	TDRKH
SCNNG	MYNN	TDRKH
HASP	MYNN	TDRKH
MMP3	MYNN	TDRKH
MET	MYNN	TDRKH
AA2BR	MYNN	TDRKH
PDE8A	MYNN	TDRKH
5HT2C	MYNN	TDRKH
AK1C3	MYNN	TDRKH
OSTCN	MYNN	TDRKH
NMD3B	MYNN	TDRKH
CDK5	MYNN	TDRKH
PPARA	MYNN	TDRKH
DRD2	MYNN	TDRKH
VGFR2	MYNN	TDRKH
CP1A2	MYNN	TDRKH
NGF	MYNN	TDRKH
GBRA6	MYNN	TDRKH
ACHA7	MYNN	TDRKH
CP2C9	MYNN	TDRKH
TBA1A	MYNN	TDRKH
IL2RA	MYNN	TDRKH
PPB1	MYNN	TDRKH
PD2R	MYNN	TDRKH
Q71TU5	MYNN	TDRKH
DCE1	MYNN	TDRKH
GBRG1	MYNN	TDRKH
FGFR2	MYNN	TDRKH
IMPA1	MYNN	TDRKH
ACM2	MYNN	TDRKH
IL8	MYNN	TDRKH
5HT6R	MYNN	TDRKH
KPCT	MYNN	TDRKH
AOC1	MYNN	TDRKH
PCNA	MYNN	TDRKH
KSYK	MYNN	TDRKH
CAH9	MYNN	TDRKH
RL11	MYNN	TDRKH
CACB3	MYNN	TDRKH
HMDH	MYNN	TDRKH
GBRA4	MYNN	TDRKH
KIT	MYNN	TDRKH
AOFA	MYNN	TDRKH
NEP	MYNN	TDRKH
GLYC	MYNN	TDRKH
NCOA2	MYNN	TDRKH
5HT1E	MYNN	TDRKH
TBA4A	MYNN	TDRKH
METH	MYNN	TDRKH
LDHA	MYNN	TDRKH
MK08	MYNN	TDRKH
IGHG4	MYNN	TDRKH
CP2CJ	MYNN	TDRKH
RXRA	MYNN	TDRKH
PA2GA	MYNN	TDRKH
CP131	MYNN	TDRKH
ACACB	MYNN	TDRKH
PTHY	MYNN	TDRKH
IL10	MYNN	TDRKH
CAH2	MYNN	TDRKH
OPRD	MYNN	TDRKH
AAPK1	MYNN	TDRKH
PDPK1	MYNN	TDRKH
ADRB3	MYNN	TDRKH
C11B1	MYNN	TDRKH
GBRP	MYNN	TDRKH
ROCK2	MYNN	TDRKH
RL8	MYNN	TDRKH
ADCY2	MYNN	TDRKH
PHOP2	MYNN	TDRKH
CAH12	MYNN	TDRKH
S10A4	MYNN	TDRKH
GRIK1	MYNN	TDRKH
CBG	MYNN	TDRKH
PRGR	MYNN	TDRKH
HCAR2	MYNN	TDRKH
DNMT1	MYNN	TDRKH
PGH2	MYNN	TDRKH
CAC1F	MYNN	TDRKH
ADA2C	MYNN	TDRKH
S15A1	MYNN	TDRKH
ADA1A	MYNN	TDRKH
A1AG2	MYNN	TDRKH
OX1R	MYNN	TDRKH
KCMA1	MYNN	TDRKH
NMDE3	MYNN	TDRKH
HIBCH	MYNN	TDRKH
IPKA	MYNN	TDRKH
S22AI	MYNN	TDRKH
S29A1	MYNN	TDRKH
HDAC1	MYNN	TDRKH
PNPH	MYNN	TDRKH
ADA2B	MYNN	TDRKH
TRFL	MYNN	TDRKH
ALBU	MYNN	TDRKH
FMO3	MYNN	TDRKH
PLK1	MYNN	TDRKH
SGMR1	MYNN	TDRKH
GUAA	MYNN	TDRKH
QOR	MYNN	TDRKH
GCR	MYNN	TDRKH
CATD	MYNN	TDRKH
MIF	MYNN	TDRKH
HPGDS	MYNN	TDRKH
MKNK1	MYNN	TDRKH
P2RY2	MYNN	TDRKH
S12A4	MYNN	TDRKH
EGFR	MYNN	TDRKH
NFKB1	MYNN	TDRKH
PGFRB	MYNN	TDRKH
ANT3	MYNN	TDRKH
GTR1	MYNN	TDRKH
MK10	MYNN	TDRKH
CAMLG	MYNN	TDRKH
HEMH	MYNN	TDRKH
MTRR	MYNN	TDRKH
NQO1	MYNN	TDRKH
ACH10	MYNN	TDRKH
FMO4	MYNN	TDRKH
DRD5	MYNN	TDRKH
TRY1	MYNN	TDRKH
SCNAA	MYNN	TDRKH
GBRG3	MYNN	TDRKH
PDE8B	MYNN	TDRKH
KCNA2	MYNN	TDRKH
IFNA2	MYNN	TDRKH
AA1R	MYNN	TDRKH
MAPK2	MYNN	TDRKH
PK3CD	MYNN	TDRKH
