source	destinations_disconnected_to
ACE	KRCC1	TBRG4
KAPCA	KRCC1	TBRG4
NTKL	KRCC1	TBRG4
CALM	KRCC1	TBRG4
ACHA4	KRCC1	TBRG4
ANXA2	KRCC1	TBRG4
AURKB	KRCC1	TBRG4
GNAT3	KRCC1	TBRG4
CA2D1	KRCC1	TBRG4
CAH4	KRCC1	TBRG4
AK1C1	KRCC1	TBRG4
ROCK1	KRCC1	TBRG4
CHLE	KRCC1	TBRG4
J3QK85	KRCC1	TBRG4
ZAP70	KRCC1	TBRG4
UD14	KRCC1	TBRG4
S12A2	KRCC1	TBRG4
EST1A	KRCC1	TBRG4
VKOR1	KRCC1	TBRG4
XDH	KRCC1	TBRG4
ACHB4	KRCC1	TBRG4
RLP24	KRCC1	TBRG4
EDN1	KRCC1	TBRG4
GBRB3	KRCC1	TBRG4
TKT	KRCC1	TBRG4
NEU2	KRCC1	TBRG4
3HAO	KRCC1	TBRG4
RL10L	KRCC1	TBRG4
ADA1D	KRCC1	TBRG4
CANB2	KRCC1	TBRG4
KAP3	KRCC1	TBRG4
PANX1	KRCC1	TBRG4
ST2A1	KRCC1	TBRG4
UPP2	KRCC1	TBRG4
AK1D1	KRCC1	TBRG4
CAC1A	KRCC1	TBRG4
CUBN	KRCC1	TBRG4
THA	KRCC1	TBRG4
TBB5	KRCC1	TBRG4
CATA	KRCC1	TBRG4
RL3	KRCC1	TBRG4
PA2GE	KRCC1	TBRG4
HRH2	KRCC1	TBRG4
ATTY	KRCC1	TBRG4
S29A2	KRCC1	TBRG4
GBRT	KRCC1	TBRG4
ACHA3	KRCC1	TBRG4
CDK6	KRCC1	TBRG4
5HT7R	KRCC1	TBRG4
ADRB1	KRCC1	TBRG4
CP11A	KRCC1	TBRG4
CSK	KRCC1	TBRG4
5HT3A	KRCC1	TBRG4
AT12A	KRCC1	TBRG4
IOD3	KRCC1	TBRG4
PGFRA	KRCC1	TBRG4
A1AG1	KRCC1	TBRG4
TNFA	KRCC1	TBRG4
NFAC2	KRCC1	TBRG4
NOS2	KRCC1	TBRG4
5HT2B	KRCC1	TBRG4
HS90A	KRCC1	TBRG4
LCK	KRCC1	TBRG4
ADCYA	KRCC1	TBRG4
HS90B	KRCC1	TBRG4
ADA2A	KRCC1	TBRG4
CACP	KRCC1	TBRG4
RARA	KRCC1	TBRG4
PYC	KRCC1	TBRG4
CATL1	KRCC1	TBRG4
ACHA9	KRCC1	TBRG4
NH2L1	KRCC1	TBRG4
AAKB2	KRCC1	TBRG4
DCXR	KRCC1	TBRG4
CXCL7	KRCC1	TBRG4
KCNE1	KRCC1	TBRG4
B3GT4	KRCC1	TBRG4
ACES	KRCC1	TBRG4
SCNNG	KRCC1	TBRG4
HASP	KRCC1	TBRG4
MMP3	KRCC1	TBRG4
MET	KRCC1	TBRG4
AA2BR	KRCC1	TBRG4
PDE8A	KRCC1	TBRG4
5HT2C	KRCC1	TBRG4
AK1C3	KRCC1	TBRG4
OSTCN	KRCC1	TBRG4
NMD3B	KRCC1	TBRG4
CDK5	KRCC1	TBRG4
PPARA	KRCC1	TBRG4
DRD2	KRCC1	TBRG4
VGFR2	KRCC1	TBRG4
CP1A2	KRCC1	TBRG4
NGF	KRCC1	TBRG4
GBRA6	KRCC1	TBRG4
ACHA7	KRCC1	TBRG4
CP2C9	KRCC1	TBRG4
TBA1A	KRCC1	TBRG4
IL2RA	KRCC1	TBRG4
PPB1	KRCC1	TBRG4
PD2R	KRCC1	TBRG4
Q71TU5	KRCC1	TBRG4
DCE1	KRCC1	TBRG4
GBRG1	KRCC1	TBRG4
FGFR2	KRCC1	TBRG4
IMPA1	KRCC1	TBRG4
ACM2	KRCC1	TBRG4
IL8	KRCC1	TBRG4
5HT6R	KRCC1	TBRG4
KPCT	KRCC1	TBRG4
AOC1	KRCC1	TBRG4
PCNA	KRCC1	TBRG4
KSYK	KRCC1	TBRG4
CAH9	KRCC1	TBRG4
RL11	KRCC1	TBRG4
CACB3	KRCC1	TBRG4
HMDH	KRCC1	TBRG4
GBRA4	KRCC1	TBRG4
KIT	KRCC1	TBRG4
AOFA	KRCC1	TBRG4
NEP	KRCC1	TBRG4
GLYC	KRCC1	TBRG4
NCOA2	KRCC1	TBRG4
5HT1E	KRCC1	TBRG4
TBA4A	KRCC1	TBRG4
METH	KRCC1	TBRG4
LDHA	KRCC1	TBRG4
MK08	KRCC1	TBRG4
IGHG4	KRCC1	TBRG4
CP2CJ	KRCC1	TBRG4
RXRA	KRCC1	TBRG4
PA2GA	KRCC1	TBRG4
CP131	KRCC1	TBRG4
ACACB	KRCC1	TBRG4
PTHY	KRCC1	TBRG4
IL10	KRCC1	TBRG4
CAH2	KRCC1	TBRG4
OPRD	KRCC1	TBRG4
AAPK1	KRCC1	TBRG4
PDPK1	KRCC1	TBRG4
ADRB3	KRCC1	TBRG4
C11B1	KRCC1	TBRG4
GBRP	KRCC1	TBRG4
ROCK2	KRCC1	TBRG4
RL8	KRCC1	TBRG4
ADCY2	KRCC1	TBRG4
PHOP2	KRCC1	TBRG4
CAH12	KRCC1	TBRG4
S10A4	KRCC1	TBRG4
GRIK1	KRCC1	TBRG4
CBG	KRCC1	TBRG4
PRGR	KRCC1	TBRG4
HCAR2	KRCC1	TBRG4
DNMT1	KRCC1	TBRG4
PGH2	KRCC1	TBRG4
CAC1F	KRCC1	TBRG4
ADA2C	KRCC1	TBRG4
S15A1	KRCC1	TBRG4
ADA1A	KRCC1	TBRG4
A1AG2	KRCC1	TBRG4
OX1R	KRCC1	TBRG4
KCMA1	KRCC1	TBRG4
NMDE3	KRCC1	TBRG4
HIBCH	KRCC1	TBRG4
IPKA	KRCC1	TBRG4
S22AI	KRCC1	TBRG4
S29A1	KRCC1	TBRG4
HDAC1	KRCC1	TBRG4
PNPH	KRCC1	TBRG4
ADA2B	KRCC1	TBRG4
TRFL	KRCC1	TBRG4
ALBU	KRCC1	TBRG4
FMO3	KRCC1	TBRG4
PLK1	KRCC1	TBRG4
SGMR1	KRCC1	TBRG4
GUAA	KRCC1	TBRG4
QOR	KRCC1	TBRG4
GCR	KRCC1	TBRG4
CATD	KRCC1	TBRG4
MIF	KRCC1	TBRG4
HPGDS	KRCC1	TBRG4
MKNK1	KRCC1	TBRG4
P2RY2	KRCC1	TBRG4
S12A4	KRCC1	TBRG4
EGFR	KRCC1	TBRG4
NFKB1	KRCC1	TBRG4
PGFRB	KRCC1	TBRG4
ANT3	KRCC1	TBRG4
GTR1	KRCC1	TBRG4
MK10	KRCC1	TBRG4
CAMLG	KRCC1	TBRG4
HEMH	KRCC1	TBRG4
MTRR	KRCC1	TBRG4
NQO1	KRCC1	TBRG4
ACH10	KRCC1	TBRG4
FMO4	KRCC1	TBRG4
DRD5	KRCC1	TBRG4
TRY1	KRCC1	TBRG4
SCNAA	KRCC1	TBRG4
GBRG3	KRCC1	TBRG4
PDE8B	KRCC1	TBRG4
KCNA2	KRCC1	TBRG4
IFNA2	KRCC1	TBRG4
AA1R	KRCC1	TBRG4
MAPK2	KRCC1	TBRG4
PK3CD	KRCC1	TBRG4
HRH4	KRCC1	TBRG4
GBRB1	KRCC1	TBRG4
HCN2	KRCC1	TBRG4
RL26L	KRCC1	TBRG4
DMTA2	KRCC1	TBRG4
6PGD	KRCC1	TBRG4
GRP78	KRCC1	TBRG4
PSIP1	KRCC1	TBRG4
AT1A4	KRCC1	TBRG4
GLR	KRCC1	TBRG4
OPRK	KRCC1	TBRG4
ATPB	KRCC1	TBRG4
STMN4	KRCC1	TBRG4
CACB2	KRCC1	TBRG4
NMDZ1	KRCC1	TBRG4
SC6A3	KRCC1	TBRG4
ST2B1	KRCC1	TBRG4
TBG1	KRCC1	TBRG4
ESR1	KRCC1	TBRG4
CREB1	KRCC1	TBRG4
5HT1B	KRCC1	TBRG4
ERBB2	KRCC1	TBRG4
HDAC7	KRCC1	TBRG4
KCC1B	KRCC1	TBRG4
TBD	KRCC1	TBRG4
TOP2B	KRCC1	TBRG4
3BHS1	KRCC1	TBRG4
ATP4A	KRCC1	TBRG4
LOX5	KRCC1	TBRG4
UD3A1	KRCC1	TBRG4
BDNF	KRCC1	TBRG4
GBRA1	KRCC1	TBRG4
FOS	KRCC1	TBRG4
SHBG	KRCC1	TBRG4
ODP2	KRCC1	TBRG4
ABCA1	KRCC1	TBRG4
DYR	KRCC1	TBRG4
P85A	KRCC1	TBRG4
SIR1	KRCC1	TBRG4
MTHR	KRCC1	TBRG4
ADCL2	KRCC1	TBRG4
IBP3	KRCC1	TBRG4
DDR1	KRCC1	TBRG4
CP46A	KRCC1	TBRG4
SCN2A	KRCC1	TBRG4
IL4	KRCC1	TBRG4
NPS	KRCC1	TBRG4
NMDE1	KRCC1	TBRG4
AOFB	KRCC1	TBRG4
RL13A	KRCC1	TBRG4
S22A2	KRCC1	TBRG4
CALY	KRCC1	TBRG4
S12A5	KRCC1	TBRG4
PK3CA	KRCC1	TBRG4
PDE4D	KRCC1	TBRG4
KIF11	KRCC1	TBRG4
NR1I2	KRCC1	TBRG4
NISCH	KRCC1	TBRG4
NFKB2	KRCC1	TBRG4
ITK	KRCC1	TBRG4
PPIA	KRCC1	TBRG4
MMAA	KRCC1	TBRG4
PA24A	KRCC1	TBRG4
HYES	KRCC1	TBRG4
CP2C8	KRCC1	TBRG4
CAC1D	KRCC1	TBRG4
SCNNA	KRCC1	TBRG4
DRD3	KRCC1	TBRG4
IOD1	KRCC1	TBRG4
AAKB1	KRCC1	TBRG4
ARY2	KRCC1	TBRG4
DOPO	KRCC1	TBRG4
PDE3A	KRCC1	TBRG4
TR10B	KRCC1	TBRG4
ADA1B	KRCC1	TBRG4
C9JK77	KRCC1	TBRG4
MYLK3	KRCC1	TBRG4
PDE1B	KRCC1	TBRG4
MYH9	KRCC1	TBRG4
TRI15	KRCC1	TBRG4
HPRT	KRCC1	TBRG4
ADRB2	KRCC1	TBRG4
LIPL	KRCC1	TBRG4
MDR1	KRCC1	TBRG4
5HT1A	KRCC1	TBRG4
CP19A	KRCC1	TBRG4
ARY1	KRCC1	TBRG4
5HT2A	KRCC1	TBRG4
G6PD	KRCC1	TBRG4
PYRD	KRCC1	TBRG4
GBRB2	KRCC1	TBRG4
IKBA	KRCC1	TBRG4
THRB	KRCC1	TBRG4
GPX1	KRCC1	TBRG4
TNNC2	KRCC1	TBRG4
S22AB	KRCC1	TBRG4
PDE5A	KRCC1	TBRG4
TGFB1	KRCC1	TBRG4
TOP2A	KRCC1	TBRG4
RL23	KRCC1	TBRG4
PDK3	KRCC1	TBRG4
EDNRA	KRCC1	TBRG4
TF65	KRCC1	TBRG4
KAP0	KRCC1	TBRG4
PPIF	KRCC1	TBRG4
RL15	KRCC1	TBRG4
KCNH2	KRCC1	TBRG4
PDE4C	KRCC1	TBRG4
ABCC8	KRCC1	TBRG4
J3KPA4	KRCC1	TBRG4
HDAC8	KRCC1	TBRG4
GBRD	KRCC1	TBRG4
CCKN	KRCC1	TBRG4
ADCY5	KRCC1	TBRG4
ATPA	KRCC1	TBRG4
ATPG	KRCC1	TBRG4
CAC1G	KRCC1	TBRG4
LDHB	KRCC1	TBRG4
JUN	KRCC1	TBRG4
CSF1R	KRCC1	TBRG4
UD19	KRCC1	TBRG4
ATF6A	KRCC1	TBRG4
RL19	KRCC1	TBRG4
ST17B	KRCC1	TBRG4
ABL1	KRCC1	TBRG4
PHOP1	KRCC1	TBRG4
