source	dest	edges	cum_dist	avg_dist_per_edge
ACE	PVRL3	4	0.176	0.044
ACE	DDR2	4	0.431	0.10775
ACE	SULF1	3	0.558	0.186
ACE	SOX12	5	0.887	0.1774
ACE	SF3A3	4	0.253	0.06325
ACE	C4BPB	4	0.204	0.051
ACE	RBM28	6	0.488	0.0813333333333333
ACE	NUAK1	4	0.255	0.06375
ACE	MFAP1	6	0.38	0.0633333333333333
ACE	RND3	5	0.55	0.11
ACE	CCL18	4	0.22	0.055
ACE	BUB1B	5	0.07	0.014
ACE	EGFL6	4	0.371	0.09275
ACE	CD19	4	0.121	0.03025
ACE	IFIT3	3	0.202	0.0673333333333333
ACE	RAC3	4	0.083	0.02075
ACE	SOCS5	4	0.228	0.057
ACE	TRHDE	5	0.933	0.1866
ACE	HMOX1	4	0.058	0.0145
ACE	MAP2	5	0.682	0.1364
ACE	MYO1C	5	0.176	0.0352
ACE	TLR3	3	0.201	0.067
KAPCA	PVRL3	5	0.174	0.0348
KAPCA	DDR2	4	0.416	0.104
KAPCA	SULF1	4	0.515	0.12875
KAPCA	SOX12	4	0.904	0.226
KAPCA	SF3A3	3	0.27	0.09
KAPCA	C4BPB	5	0.202	0.0404
KAPCA	RBM28	5	0.505	0.101
KAPCA	NUAK1	4	0.24	0.06
KAPCA	MFAP1	4	0.281	0.07025
KAPCA	RND3	4	0.49	0.1225
KAPCA	CCL18	3	0.237	0.079
KAPCA	BUB1B	3	0.056	0.0186666666666667
KAPCA	EGFL6	4	0.356	0.089
KAPCA	CD19	6	0.139	0.0231666666666667
KAPCA	IFIT3	4	0.193	0.04825
KAPCA	RAC3	5	0.081	0.0162
KAPCA	SOCS5	4	0.322	0.0805
KAPCA	TRHDE	4	0.688	0.172
KAPCA	HMOX1	4	0.083	0.02075
KAPCA	MAP2	4	0.699	0.17475
KAPCA	MYO1C	6	0.174	0.029
KAPCA	TLR3	3	0.342	0.114
NTKL	PVRL3	4	0.304	0.076
NTKL	DDR2	5	0.528	0.1056
NTKL	SULF1	3	0.385	0.128333333333333
NTKL	SOX12	7	1.129	0.161285714285714
NTKL	SF3A3	6	0.436	0.0726666666666667
NTKL	C4BPB	5	0.335	0.067
NTKL	RBM28	4	0.666	0.1665
NTKL	NUAK1	5	0.352	0.0704
NTKL	MFAP1	6	0.41	0.0683333333333333
NTKL	RND3	7	0.634	0.0905714285714286
NTKL	CCL18	5	0.434	0.0868
NTKL	BUB1B	9	0.221	0.0245555555555556
NTKL	EGFL6	6	0.467	0.0778333333333333
NTKL	CD19	5	0.219	0.0438
NTKL	IFIT3	4	0.299	0.07475
NTKL	RAC3	4	0.211	0.05275
NTKL	SOCS5	3	0.276	0.092
NTKL	TRHDE	7	0.856	0.122285714285714
NTKL	HMOX1	6	0.216	0.036
NTKL	MAP2	7	0.924	0.132
NTKL	MYO1C	5	0.304	0.0608
NTKL	TLR3	5	0.285	0.057
CALM	PVRL3	2	0.139	0.0695
CALM	DDR2	4	0.408	0.102
CALM	SULF1	2	0.265	0.1325
CALM	SOX12	4	0.867	0.21675
CALM	SF3A3	3	0.233	0.0776666666666667
CALM	C4BPB	4	0.194	0.0485
CALM	RBM28	4	0.464	0.116
CALM	NUAK1	4	0.232	0.058
CALM	MFAP1	5	0.29	0.058
CALM	RND3	4	0.491	0.12275
CALM	CCL18	3	0.2	0.0666666666666667
CALM	BUB1B	5	0.06	0.012
CALM	EGFL6	4	0.33	0.0825
CALM	CD19	3	0.1	0.0333333333333333
CALM	IFIT3	3	0.179	0.0596666666666667
CALM	RAC3	2	0.046	0.023
CALM	SOCS5	2	0.156	0.078
CALM	TRHDE	3	0.58	0.193333333333333
CALM	HMOX1	4	0.048	0.012
CALM	MAP2	3	0.658	0.219333333333333
CALM	MYO1C	3	0.139	0.0463333333333333
CALM	TLR3	3	0.166	0.0553333333333333
ACHA4	PVRL3	5	0.267	0.0534
ACHA4	DDR2	4	0.458	0.1145
ACHA4	SULF1	3	0.419	0.139666666666667
ACHA4	SOX12	6	1.106	0.184333333333333
ACHA4	SF3A3	6	0.419	0.0698333333333333
ACHA4	C4BPB	5	0.295	0.059
ACHA4	RBM28	5	0.55	0.11
ACHA4	NUAK1	6	0.329	0.0548333333333333
ACHA4	MFAP1	6	0.437	0.0728333333333333
ACHA4	RND3	5	0.607	0.1214
ACHA4	CCL18	5	0.412	0.0824
ACHA4	BUB1B	5	0.18	0.036
ACHA4	EGFL6	6	0.445	0.0741666666666667
ACHA4	CD19	3	0.192	0.064
ACHA4	IFIT3	4	0.276	0.069
ACHA4	RAC3	5	0.174	0.0348
ACHA4	SOCS5	2	0.213	0.1065
ACHA4	TRHDE	6	0.833	0.138833333333333
ACHA4	HMOX1	6	0.178	0.0296666666666667
ACHA4	MAP2	6	0.901	0.150166666666667
ACHA4	MYO1C	6	0.267	0.0445
ACHA4	TLR3	3	0.258	0.086
