source	destinations_disconnected_to
ACE	RBFA
KAPCA	RBFA
NTKL	RBFA
CALM	RBFA
ACHA4	RBFA
ANXA2	RBFA
AURKB	RBFA
GNAT3	RBFA
CA2D1	RBFA
CAH4	RBFA
AK1C1	RBFA
ROCK1	RBFA
CHLE	RBFA
J3QK85	RBFA
ZAP70	RBFA
UD14	RBFA
S12A2	RBFA
EST1A	RBFA
VKOR1	RBFA
XDH	RBFA
ACHB4	RBFA
RLP24	RBFA
EDN1	RBFA
GBRB3	RBFA
TKT	RBFA
NEU2	RBFA
3HAO	RBFA
RL10L	RBFA
ADA1D	RBFA
CANB2	RBFA
KAP3	RBFA
PANX1	RBFA
ST2A1	RBFA
UPP2	RBFA
AK1D1	RBFA
CAC1A	RBFA
CUBN	RBFA
THA	RBFA
TBB5	RBFA
CATA	RBFA
RL3	RBFA
PA2GE	RBFA
HRH2	RBFA
ATTY	RBFA
S29A2	RBFA
GBRT	RBFA
ACHA3	RBFA
CDK6	RBFA
5HT7R	RBFA
ADRB1	RBFA
CP11A	RBFA
CSK	RBFA
5HT3A	RBFA
AT12A	RBFA
IOD3	RBFA
PGFRA	RBFA
A1AG1	RBFA
TNFA	RBFA
NFAC2	RBFA
NOS2	RBFA
5HT2B	RBFA
HS90A	RBFA
LCK	RBFA
ADCYA	RBFA
HS90B	RBFA
ADA2A	RBFA
CACP	RBFA
RARA	RBFA
PYC	RBFA
CATL1	RBFA
ACHA9	RBFA
NH2L1	RBFA
AAKB2	RBFA
DCXR	RBFA
CXCL7	RBFA
KCNE1	RBFA
B3GT4	RBFA
ACES	RBFA
SCNNG	RBFA
HASP	RBFA
MMP3	RBFA
MET	RBFA
AA2BR	RBFA
PDE8A	RBFA
5HT2C	RBFA
AK1C3	RBFA
OSTCN	RBFA
NMD3B	RBFA
CDK5	RBFA
PPARA	RBFA
DRD2	RBFA
VGFR2	RBFA
CP1A2	RBFA
NGF	RBFA
GBRA6	RBFA
ACHA7	RBFA
CP2C9	RBFA
TBA1A	RBFA
IL2RA	RBFA
PPB1	RBFA
PD2R	RBFA
Q71TU5	RBFA
DCE1	RBFA
GBRG1	RBFA
FGFR2	RBFA
IMPA1	RBFA
ACM2	RBFA
IL8	RBFA
5HT6R	RBFA
KPCT	RBFA
AOC1	RBFA
PCNA	RBFA
KSYK	RBFA
CAH9	RBFA
RL11	RBFA
CACB3	RBFA
HMDH	RBFA
GBRA4	RBFA
KIT	RBFA
AOFA	RBFA
NEP	RBFA
GLYC	RBFA
NCOA2	RBFA
5HT1E	RBFA
TBA4A	RBFA
METH	RBFA
LDHA	RBFA
MK08	RBFA
IGHG4	RBFA
CP2CJ	RBFA
RXRA	RBFA
PA2GA	RBFA
CP131	RBFA
ACACB	RBFA
PTHY	RBFA
IL10	RBFA
CAH2	RBFA
OPRD	RBFA
AAPK1	RBFA
PDPK1	RBFA
ADRB3	RBFA
C11B1	RBFA
GBRP	RBFA
ROCK2	RBFA
RL8	RBFA
ADCY2	RBFA
PHOP2	RBFA
CAH12	RBFA
S10A4	RBFA
GRIK1	RBFA
CBG	RBFA
PRGR	RBFA
HCAR2	RBFA
DNMT1	RBFA
PGH2	RBFA
CAC1F	RBFA
ADA2C	RBFA
S15A1	RBFA
ADA1A	RBFA
A1AG2	RBFA
OX1R	RBFA
KCMA1	RBFA
NMDE3	RBFA
HIBCH	RBFA
IPKA	RBFA
S22AI	RBFA
S29A1	RBFA
HDAC1	RBFA
PNPH	RBFA
ADA2B	RBFA
TRFL	RBFA
ALBU	RBFA
FMO3	RBFA
PLK1	RBFA
SGMR1	RBFA
GUAA	RBFA
QOR	RBFA
GCR	RBFA
CATD	RBFA
MIF	RBFA
HPGDS	RBFA
MKNK1	RBFA
P2RY2	RBFA
S12A4	RBFA
EGFR	RBFA
NFKB1	RBFA
PGFRB	RBFA
ANT3	RBFA
GTR1	RBFA
MK10	RBFA
CAMLG	RBFA
HEMH	RBFA
MTRR	RBFA
NQO1	RBFA
ACH10	RBFA
FMO4	RBFA
DRD5	RBFA
TRY1	RBFA
SCNAA	RBFA
GBRG3	RBFA
PDE8B	RBFA
KCNA2	RBFA
IFNA2	RBFA
AA1R	RBFA
MAPK2	RBFA
PK3CD	RBFA
HRH4	RBFA
GBRB1	RBFA
HCN2	RBFA
RL26L	RBFA
DMTA2	RBFA
6PGD	RBFA
GRP78	RBFA
PSIP1	RBFA
AT1A4	RBFA
GLR	RBFA
OPRK	RBFA
ATPB	RBFA
STMN4	RBFA
CACB2	RBFA
NMDZ1	RBFA
SC6A3	RBFA
ST2B1	RBFA
TBG1	RBFA
ESR1	RBFA
CREB1	RBFA
5HT1B	RBFA
ERBB2	RBFA
HDAC7	RBFA
KCC1B	RBFA
TBD	RBFA
TOP2B	RBFA
3BHS1	RBFA
ATP4A	RBFA
LOX5	RBFA
UD3A1	RBFA
BDNF	RBFA
GBRA1	RBFA
FOS	RBFA
SHBG	RBFA
ODP2	RBFA
ABCA1	RBFA
DYR	RBFA
P85A	RBFA
SIR1	RBFA
MTHR	RBFA
ADCL2	RBFA
IBP3	RBFA
DDR1	RBFA
CP46A	RBFA
SCN2A	RBFA
IL4	RBFA
NPS	RBFA
NMDE1	RBFA
AOFB	RBFA
RL13A	RBFA
S22A2	RBFA
CALY	RBFA
S12A5	RBFA
PK3CA	RBFA
PDE4D	RBFA
KIF11	RBFA
NR1I2	RBFA
NISCH	RBFA
NFKB2	RBFA
ITK	RBFA
PPIA	RBFA
MMAA	RBFA
PA24A	RBFA
HYES	RBFA
CP2C8	RBFA
CAC1D	RBFA
SCNNA	RBFA
DRD3	RBFA
IOD1	RBFA
AAKB1	RBFA
ARY2	RBFA
DOPO	RBFA
PDE3A	RBFA
TR10B	RBFA
ADA1B	RBFA
C9JK77	RBFA
MYLK3	RBFA
PDE1B	RBFA
MYH9	RBFA
TRI15	RBFA
HPRT	RBFA
ADRB2	RBFA
LIPL	RBFA
MDR1	RBFA
5HT1A	RBFA
CP19A	RBFA
ARY1	RBFA
5HT2A	RBFA
G6PD	RBFA
PYRD	RBFA
GBRB2	RBFA
IKBA	RBFA
THRB	RBFA
GPX1	RBFA
TNNC2	RBFA
S22AB	RBFA
PDE5A	RBFA
TGFB1	RBFA
TOP2A	RBFA
RL23	RBFA
PDK3	RBFA
EDNRA	RBFA
TF65	RBFA
KAP0	RBFA
PPIF	RBFA
RL15	RBFA
KCNH2	RBFA
PDE4C	RBFA
ABCC8	RBFA
J3KPA4	RBFA
HDAC8	RBFA
GBRD	RBFA
CCKN	RBFA
ADCY5	RBFA
ATPA	RBFA
ATPG	RBFA
CAC1G	RBFA
LDHB	RBFA
JUN	RBFA
CSF1R	RBFA
UD19	RBFA
ATF6A	RBFA
RL19	RBFA
ST17B	RBFA
ABL1	RBFA
PHOP1	RBFA
SC6A4	RBFA
S22A6	RBFA
GRIK2	RBFA
ACM3	RBFA
RYR1	RBFA
S23IP	RBFA
CRBN	RBFA
MUTA	RBFA
ARGI1	RBFA
AA3R	RBFA
GBRA5	RBFA
CAH6	RBFA
FAK1	RBFA
SCNND	RBFA
CASP8	RBFA
SYRC	RBFA
CP3A4	RBFA
A4	RBFA
MRP1	RBFA
KCNN4	RBFA
PDE7A	RBFA
SCN4A	RBFA
CACB1	RBFA
DHI1	RBFA
PDIA1	RBFA
LRP2	RBFA
ESR2	RBFA
SCNNB	RBFA
NMDE4	RBFA
TY3H	RBFA
SOAT1	RBFA
NMD3A	RBFA
ASM	RBFA
S12A1	RBFA
CP1A1	RBFA
INSR2	RBFA
NCOA1	RBFA
TBE	RBFA
ITAL	RBFA
PPARG	RBFA
GSK3B	RBFA
CAC1I	RBFA
THB	RBFA
KLK3	RBFA
GBRA2	RBFA
TBB4B	RBFA
DRD4	RBFA
CLIC1	RBFA
GBRE	RBFA
RHOA	RBFA
TERT	RBFA
RL23A	RBFA
KITH	RBFA
HIF1A	RBFA
TEBP	RBFA
PERM	RBFA
TYSY	RBFA
PAR10	RBFA
NNMT	RBFA
RARB	RBFA
PK3CG	RBFA
CAC1C	RBFA
PLPL9	RBFA
OPRM	RBFA
PLMN	RBFA
ADA	RBFA
TNNC1	RBFA
J3KN87	RBFA
GBRG2	RBFA
FAD1	RBFA
PDE1A	RBFA
GLUC	RBFA
EST1	RBFA
P2RX2	RBFA
NOS3	RBFA
GSTP1	RBFA
CAH7	RBFA
IL6	RBFA
UD13	RBFA
PDE4A	RBFA
CBPB2	RBFA
KCJ11	RBFA
SCN5A	RBFA
CP21A	RBFA
CFTR	RBFA
ACM1	RBFA
GRIA2	RBFA
CPT2	RBFA
COMT	RBFA
P53	RBFA
CNGA1	RBFA
HDAC9	RBFA
KCNQ1	RBFA
PGH1	RBFA
CP2R1	RBFA
CAC1H	RBFA
CAB45	RBFA
CDK2	RBFA
SC6A2	RBFA
AK1C2	RBFA
CA2D2	RBFA
S22A8	RBFA
EBP	RBFA
NADC	RBFA
5HT5A	RBFA
AHR	RBFA
HDAC6	RBFA
MRP2	RBFA
PDE4B	RBFA
AA2AR	RBFA
PDE7B	RBFA
FAK2	RBFA
CASP3	RBFA
CATB	RBFA
CAC1S	RBFA
TA2R	RBFA
TPMT	RBFA
5HT1D	RBFA
PIM1	RBFA
AT1A1	RBFA
MMP9	RBFA
RL37	RBFA
PARP1	RBFA
RENR	RBFA
ENPL	RBFA
NR1I3	RBFA
CAH1	RBFA
SL9A7	RBFA
ACM4	RBFA
TOP1	RBFA
DHB8	RBFA
FABP6	RBFA
GABR1	RBFA
LY66C	RBFA
GLNA	RBFA
SCN1A	RBFA
HDAC3	RBFA
RENI	RBFA
