source	destinations_disconnected_to
ACE	SOBP	COQ4
KAPCA	SOBP	COQ4
NTKL	SOBP	COQ4
CALM	SOBP	COQ4
ACHA4	SOBP	COQ4
ANXA2	SOBP	COQ4
AURKB	SOBP	COQ4
GNAT3	SOBP	COQ4
CA2D1	SOBP	COQ4
CAH4	SOBP	COQ4
AK1C1	SOBP	COQ4
ROCK1	SOBP	COQ4
CHLE	SOBP	COQ4
J3QK85	SOBP	COQ4
ZAP70	SOBP	COQ4
UD14	SOBP	COQ4
S12A2	SOBP	COQ4
EST1A	SOBP	COQ4
VKOR1	SOBP	COQ4
XDH	SOBP	COQ4
ACHB4	SOBP	COQ4
RLP24	SOBP	COQ4
EDN1	SOBP	COQ4
GBRB3	SOBP	COQ4
TKT	SOBP	COQ4
NEU2	SOBP	COQ4
3HAO	SOBP	COQ4
RL10L	SOBP	COQ4
ADA1D	SOBP	COQ4
CANB2	SOBP	COQ4
KAP3	SOBP	COQ4
PANX1	SOBP	COQ4
ST2A1	SOBP	COQ4
UPP2	SOBP	COQ4
AK1D1	SOBP	COQ4
CAC1A	SOBP	COQ4
CUBN	SOBP	COQ4
THA	SOBP	COQ4
TBB5	SOBP	COQ4
CATA	SOBP	COQ4
RL3	SOBP	COQ4
PA2GE	SOBP	COQ4
HRH2	SOBP	COQ4
ATTY	SOBP	COQ4
S29A2	SOBP	COQ4
GBRT	SOBP	COQ4
ACHA3	SOBP	COQ4
CDK6	SOBP	COQ4
5HT7R	SOBP	COQ4
ADRB1	SOBP	COQ4
CP11A	SOBP	COQ4
CSK	SOBP	COQ4
5HT3A	SOBP	COQ4
AT12A	SOBP	COQ4
IOD3	SOBP	COQ4
PGFRA	SOBP	COQ4
A1AG1	SOBP	COQ4
TNFA	SOBP	COQ4
NFAC2	SOBP	COQ4
NOS2	SOBP	COQ4
5HT2B	SOBP	COQ4
HS90A	SOBP	COQ4
LCK	SOBP	COQ4
ADCYA	SOBP	COQ4
HS90B	SOBP	COQ4
ADA2A	SOBP	COQ4
CACP	SOBP	COQ4
RARA	SOBP	COQ4
PYC	SOBP	COQ4
CATL1	SOBP	COQ4
ACHA9	SOBP	COQ4
NH2L1	SOBP	COQ4
AAKB2	SOBP	COQ4
DCXR	SOBP	COQ4
CXCL7	SOBP	COQ4
KCNE1	SOBP	COQ4
B3GT4	SOBP	COQ4
ACES	SOBP	COQ4
