source	dest	edges	cum_dist	avg_dist_per_edge
ACE	MYH2	4	0.205	0.05125
ACE	HBD	3	0.344	0.114666666666667
ACE	E2F3	4	0.134	0.0335
ACE	YRDC	5	0.597	0.1194
ACE	SPOP	4	0.37	0.0925
ACE	KCNF1	5	0.259	0.0518
ACE	PSPC1	5	0.83	0.166
ACE	DDX18	5	0.582	0.1164
ACE	PPIF	5	0.261	0.0522
ACE	THAP7	5	0.653	0.1306
ACE	IL1B	5	0.078	0.0156
ACE	AFAP1	3	0.623	0.207666666666667
ACE	MYO7A	5	0.695	0.139
ACE	DRD2	2	0.102	0.051
ACE	HHLA2	4	0.631	0.15775
ACE	BRE	4	0.793	0.19825
ACE	CD37	4	0.275	0.06875
ACE	GIPC2	4	0.592	0.148
ACE	PLAC1	4	0.643	0.16075
ACE	AIRE	3	0.128	0.0426666666666667
ACE	TIE1	3	0.103	0.0343333333333333
ACE	SGCD	3	0.254	0.0846666666666667
KAPCA	MYH2	4	0.19	0.0475
KAPCA	HBD	6	0.446	0.0743333333333333
KAPCA	E2F3	4	0.121	0.03025
KAPCA	YRDC	5	0.582	0.1164
KAPCA	SPOP	4	0.294	0.0735
KAPCA	KCNF1	2	0.181	0.0905
KAPCA	PSPC1	4	0.585	0.14625
KAPCA	DDX18	4	0.337	0.08425
KAPCA	PPIF	5	0.258	0.0516
KAPCA	THAP7	4	0.445	0.11125
KAPCA	IL1B	3	0.089	0.0296666666666667
KAPCA	AFAP1	4	0.767	0.19175
KAPCA	MYO7A	5	0.68	0.136
KAPCA	DRD2	2	0.119	0.0595
KAPCA	HHLA2	5	0.588	0.1176
KAPCA	BRE	5	0.75	0.15
KAPCA	CD37	7	0.304	0.0434285714285714
KAPCA	GIPC2	9	0.635	0.0705555555555556
KAPCA	PLAC1	5	0.6	0.12
KAPCA	AIRE	3	0.095	0.0316666666666667
KAPCA	TIE1	4	0.247	0.06175
KAPCA	SGCD	3	0.362	0.120666666666667
NTKL	MYH2	8	0.288	0.036
NTKL	HBD	5	0.477	0.0954
NTKL	E2F3	6	0.207	0.0345
NTKL	YRDC	6	0.694	0.115666666666667
NTKL	SPOP	6	0.294	0.049
NTKL	KCNF1	6	0.39	0.065
NTKL	PSPC1	7	0.753	0.107571428571429
NTKL	DDX18	7	0.505	0.0721428571428571
NTKL	PPIF	6	0.392	0.0653333333333333
NTKL	THAP7	7	0.613	0.0875714285714286
NTKL	IL1B	5	0.214	0.0428
NTKL	AFAP1	5	0.756	0.1512
NTKL	MYO7A	6	0.792	0.132
NTKL	DRD2	6	0.287	0.0478333333333333
NTKL	HHLA2	6	0.554	0.0923333333333333
NTKL	BRE	4	0.584	0.146
NTKL	CD37	4	0.4	0.1
NTKL	GIPC2	4	0.733	0.18325
NTKL	PLAC1	4	0.47	0.1175
NTKL	AIRE	5	0.25	0.05
NTKL	TIE1	5	0.236	0.0472
NTKL	SGCD	7	0.422	0.0602857142857143
CALM	MYH2	5	0.167	0.0334
