source	destinations_disconnected_to
ACE	TPGS2
KAPCA	TPGS2
NTKL	TPGS2
CALM	TPGS2
ACHA4	TPGS2
ANXA2	TPGS2
AURKB	TPGS2
GNAT3	TPGS2
CA2D1	TPGS2
CAH4	TPGS2
AK1C1	TPGS2
ROCK1	TPGS2
CHLE	TPGS2
J3QK85	TPGS2
ZAP70	TPGS2
UD14	TPGS2
S12A2	TPGS2
EST1A	TPGS2
VKOR1	TPGS2
XDH	TPGS2
ACHB4	TPGS2
RLP24	TPGS2
EDN1	TPGS2
GBRB3	TPGS2
TKT	TPGS2
NEU2	TPGS2
3HAO	TPGS2
RL10L	TPGS2
ADA1D	TPGS2
CANB2	TPGS2
KAP3	TPGS2
PANX1	TPGS2
ST2A1	TPGS2
UPP2	TPGS2
AK1D1	TPGS2
CAC1A	TPGS2
CUBN	TPGS2
THA	TPGS2
TBB5	TPGS2
CATA	TPGS2
RL3	TPGS2
PA2GE	TPGS2
HRH2	TPGS2
ATTY	TPGS2
S29A2	TPGS2
GBRT	TPGS2
ACHA3	TPGS2
CDK6	TPGS2
5HT7R	TPGS2
ADRB1	TPGS2
CP11A	TPGS2
CSK	TPGS2
5HT3A	TPGS2
AT12A	TPGS2
IOD3	TPGS2
PGFRA	TPGS2
A1AG1	TPGS2
TNFA	TPGS2
NFAC2	TPGS2
NOS2	TPGS2
5HT2B	TPGS2
HS90A	TPGS2
LCK	TPGS2
ADCYA	TPGS2
HS90B	TPGS2
ADA2A	TPGS2
CACP	TPGS2
RARA	TPGS2
PYC	TPGS2
CATL1	TPGS2
ACHA9	TPGS2
NH2L1	TPGS2
AAKB2	TPGS2
DCXR	TPGS2
CXCL7	TPGS2
KCNE1	TPGS2
B3GT4	TPGS2
ACES	TPGS2
SCNNG	TPGS2
HASP	TPGS2
MMP3	TPGS2
MET	TPGS2
AA2BR	TPGS2
PDE8A	TPGS2
5HT2C	TPGS2
AK1C3	TPGS2
OSTCN	TPGS2
NMD3B	TPGS2
CDK5	TPGS2
PPARA	TPGS2
DRD2	TPGS2
VGFR2	TPGS2
CP1A2	TPGS2
NGF	TPGS2
GBRA6	TPGS2
ACHA7	TPGS2
CP2C9	TPGS2
TBA1A	TPGS2
IL2RA	TPGS2
PPB1	TPGS2
PD2R	TPGS2
Q71TU5	TPGS2
DCE1	TPGS2
GBRG1	TPGS2
FGFR2	TPGS2
IMPA1	TPGS2
ACM2	TPGS2
IL8	TPGS2
5HT6R	TPGS2
KPCT	TPGS2
AOC1	TPGS2
PCNA	TPGS2
KSYK	TPGS2
CAH9	TPGS2
RL11	TPGS2
CACB3	TPGS2
HMDH	TPGS2
GBRA4	TPGS2
KIT	TPGS2
AOFA	TPGS2
NEP	TPGS2
GLYC	TPGS2
NCOA2	TPGS2
5HT1E	TPGS2
TBA4A	TPGS2
METH	TPGS2
LDHA	TPGS2
MK08	TPGS2
IGHG4	TPGS2
CP2CJ	TPGS2
RXRA	TPGS2
PA2GA	TPGS2
CP131	TPGS2
ACACB	TPGS2
PTHY	TPGS2
IL10	TPGS2
CAH2	TPGS2
OPRD	TPGS2
AAPK1	TPGS2
PDPK1	TPGS2
ADRB3	TPGS2
