source	destinations_disconnected_to
ACE	UAP1	OVOL2
KAPCA	UAP1	OVOL2
NTKL	UAP1	OVOL2
CALM	UAP1	OVOL2
ACHA4	UAP1	OVOL2
ANXA2	UAP1	OVOL2
AURKB	UAP1	OVOL2
GNAT3	UAP1	OVOL2
CA2D1	UAP1	OVOL2
CAH4	UAP1	OVOL2
AK1C1	UAP1	OVOL2
ROCK1	UAP1	OVOL2
CHLE	UAP1	OVOL2
J3QK85	UAP1	OVOL2
ZAP70	UAP1	OVOL2
UD14	UAP1	OVOL2
S12A2	UAP1	OVOL2
EST1A	UAP1	OVOL2
VKOR1	UAP1	OVOL2
XDH	UAP1	OVOL2
ACHB4	UAP1	OVOL2
RLP24	UAP1	OVOL2
EDN1	UAP1	OVOL2
GBRB3	UAP1	OVOL2
TKT	UAP1	OVOL2
NEU2	UAP1	OVOL2
3HAO	UAP1	OVOL2
RL10L	UAP1	OVOL2
ADA1D	UAP1	OVOL2
CANB2	UAP1	OVOL2
KAP3	UAP1	OVOL2
PANX1	UAP1	OVOL2
ST2A1	UAP1	OVOL2
UPP2	UAP1	OVOL2
AK1D1	UAP1	OVOL2
CAC1A	UAP1	OVOL2
CUBN	UAP1	OVOL2
THA	UAP1	OVOL2
TBB5	UAP1	OVOL2
CATA	UAP1	OVOL2
RL3	UAP1	OVOL2
PA2GE	UAP1	OVOL2
HRH2	UAP1	OVOL2
ATTY	UAP1	OVOL2
S29A2	UAP1	OVOL2
GBRT	UAP1	OVOL2
ACHA3	UAP1	OVOL2
CDK6	UAP1	OVOL2
5HT7R	UAP1	OVOL2
ADRB1	UAP1	OVOL2
CP11A	UAP1	OVOL2
CSK	UAP1	OVOL2
5HT3A	UAP1	OVOL2
AT12A	UAP1	OVOL2
IOD3	UAP1	OVOL2
PGFRA	UAP1	OVOL2
A1AG1	UAP1	OVOL2
TNFA	UAP1	OVOL2
NFAC2	UAP1	OVOL2
NOS2	UAP1	OVOL2
5HT2B	UAP1	OVOL2
HS90A	UAP1	OVOL2
LCK	UAP1	OVOL2
ADCYA	UAP1	OVOL2
HS90B	UAP1	OVOL2
ADA2A	UAP1	OVOL2
CACP	UAP1	OVOL2
