source	destinations_disconnected_to
ACE	ATP9A
KAPCA	ATP9A
NTKL	ATP9A
CALM	ATP9A
ACHA4	ATP9A
ANXA2	ATP9A
AURKB	ATP9A
GNAT3	ATP9A
CA2D1	ATP9A
CAH4	ATP9A
AK1C1	ATP9A
ROCK1	ATP9A
CHLE	ATP9A
J3QK85	ATP9A
ZAP70	ATP9A
UD14	ATP9A
S12A2	ATP9A
EST1A	ATP9A
VKOR1	ATP9A
XDH	ATP9A
ACHB4	ATP9A
RLP24	ATP9A
EDN1	ATP9A
GBRB3	ATP9A
TKT	ATP9A
NEU2	ATP9A
3HAO	ATP9A
RL10L	ATP9A
ADA1D	ATP9A
CANB2	ATP9A
KAP3	ATP9A
PANX1	ATP9A
ST2A1	ATP9A
UPP2	ATP9A
AK1D1	ATP9A
CAC1A	ATP9A
CUBN	ATP9A
THA	ATP9A
TBB5	ATP9A
CATA	ATP9A
RL3	ATP9A
PA2GE	ATP9A
HRH2	ATP9A
ATTY	ATP9A
S29A2	ATP9A
GBRT	ATP9A
ACHA3	ATP9A
CDK6	ATP9A
5HT7R	ATP9A
ADRB1	ATP9A
CP11A	ATP9A
CSK	ATP9A
5HT3A	ATP9A
AT12A	ATP9A
IOD3	ATP9A
PGFRA	ATP9A
A1AG1	ATP9A
TNFA	ATP9A
NFAC2	ATP9A
NOS2	ATP9A
5HT2B	ATP9A
HS90A	ATP9A
LCK	ATP9A
ADCYA	ATP9A
HS90B	ATP9A
ADA2A	ATP9A
CACP	ATP9A
RARA	ATP9A
PYC	ATP9A
CATL1	ATP9A
ACHA9	ATP9A
NH2L1	ATP9A
AAKB2	ATP9A
DCXR	ATP9A
CXCL7	ATP9A
KCNE1	ATP9A
B3GT4	ATP9A
ACES	ATP9A
SCNNG	ATP9A
HASP	ATP9A
MMP3	ATP9A
MET	ATP9A
AA2BR	ATP9A
PDE8A	ATP9A
5HT2C	ATP9A
AK1C3	ATP9A
OSTCN	ATP9A
NMD3B	ATP9A
CDK5	ATP9A
PPARA	ATP9A
DRD2	ATP9A
VGFR2	ATP9A
CP1A2	ATP9A
NGF	ATP9A
GBRA6	ATP9A
ACHA7	ATP9A
CP2C9	ATP9A
TBA1A	ATP9A
IL2RA	ATP9A
PPB1	ATP9A
PD2R	ATP9A
Q71TU5	ATP9A
DCE1	ATP9A
GBRG1	ATP9A
FGFR2	ATP9A
IMPA1	ATP9A
ACM2	ATP9A
IL8	ATP9A
5HT6R	ATP9A
KPCT	ATP9A
AOC1	ATP9A
PCNA	ATP9A
KSYK	ATP9A
CAH9	ATP9A
RL11	ATP9A
CACB3	ATP9A
HMDH	ATP9A
GBRA4	ATP9A
KIT	ATP9A
AOFA	ATP9A
NEP	ATP9A
GLYC	ATP9A
NCOA2	ATP9A
5HT1E	ATP9A
TBA4A	ATP9A
METH	ATP9A
LDHA	ATP9A
MK08	ATP9A
IGHG4	ATP9A
CP2CJ	ATP9A
RXRA	ATP9A
PA2GA	ATP9A
CP131	ATP9A
ACACB	ATP9A
PTHY	ATP9A
IL10	ATP9A
CAH2	ATP9A
OPRD	ATP9A
AAPK1	ATP9A
PDPK1	ATP9A
ADRB3	ATP9A
C11B1	ATP9A
GBRP	ATP9A
ROCK2	ATP9A
RL8	ATP9A
ADCY2	ATP9A
PHOP2	ATP9A
CAH12	ATP9A
S10A4	ATP9A
GRIK1	ATP9A
CBG	ATP9A
PRGR	ATP9A
HCAR2	ATP9A
DNMT1	ATP9A
PGH2	ATP9A
CAC1F	ATP9A
ADA2C	ATP9A
S15A1	ATP9A
ADA1A	ATP9A
A1AG2	ATP9A
OX1R	ATP9A
KCMA1	ATP9A
NMDE3	ATP9A
HIBCH	ATP9A
IPKA	ATP9A
S22AI	ATP9A
S29A1	ATP9A
HDAC1	ATP9A
PNPH	ATP9A
ADA2B	ATP9A
TRFL	ATP9A
ALBU	ATP9A
FMO3	ATP9A
PLK1	ATP9A
SGMR1	ATP9A
GUAA	ATP9A
QOR	ATP9A
GCR	ATP9A
CATD	ATP9A
MIF	ATP9A
HPGDS	ATP9A
MKNK1	ATP9A
P2RY2	ATP9A
S12A4	ATP9A
EGFR	ATP9A
NFKB1	ATP9A
PGFRB	ATP9A
ANT3	ATP9A
GTR1	ATP9A
MK10	ATP9A
CAMLG	ATP9A
HEMH	ATP9A
MTRR	ATP9A
NQO1	ATP9A
ACH10	ATP9A
FMO4	ATP9A
DRD5	ATP9A
TRY1	ATP9A
SCNAA	ATP9A
GBRG3	ATP9A
PDE8B	ATP9A
KCNA2	ATP9A
IFNA2	ATP9A
AA1R	ATP9A
MAPK2	ATP9A
PK3CD	ATP9A
HRH4	ATP9A
GBRB1	ATP9A
HCN2	ATP9A
RL26L	ATP9A
DMTA2	ATP9A
6PGD	ATP9A
GRP78	ATP9A
PSIP1	ATP9A
AT1A4	ATP9A
GLR	ATP9A
OPRK	ATP9A
ATPB	ATP9A
STMN4	ATP9A
CACB2	ATP9A
NMDZ1	ATP9A
SC6A3	ATP9A
ST2B1	ATP9A
TBG1	ATP9A
ESR1	ATP9A
CREB1	ATP9A
5HT1B	ATP9A
ERBB2	ATP9A
HDAC7	ATP9A
KCC1B	ATP9A
TBD	ATP9A
TOP2B	ATP9A
3BHS1	ATP9A
ATP4A	ATP9A
LOX5	ATP9A
UD3A1	ATP9A
BDNF	ATP9A
GBRA1	ATP9A
FOS	ATP9A
SHBG	ATP9A
ODP2	ATP9A
ABCA1	ATP9A
DYR	ATP9A
P85A	ATP9A
SIR1	ATP9A
MTHR	ATP9A
ADCL2	ATP9A
IBP3	ATP9A
DDR1	ATP9A
CP46A	ATP9A
SCN2A	ATP9A
IL4	ATP9A
NPS	ATP9A
NMDE1	ATP9A
AOFB	ATP9A
RL13A	ATP9A
S22A2	ATP9A
CALY	ATP9A
S12A5	ATP9A
PK3CA	ATP9A
PDE4D	ATP9A
KIF11	ATP9A
NR1I2	ATP9A
NISCH	ATP9A
NFKB2	ATP9A
ITK	ATP9A
PPIA	ATP9A
MMAA	ATP9A
PA24A	ATP9A
HYES	ATP9A
CP2C8	ATP9A
CAC1D	ATP9A
SCNNA	ATP9A
DRD3	ATP9A
IOD1	ATP9A
AAKB1	ATP9A
ARY2	ATP9A
DOPO	ATP9A
PDE3A	ATP9A
TR10B	ATP9A
ADA1B	ATP9A
C9JK77	ATP9A
MYLK3	ATP9A
PDE1B	ATP9A
MYH9	ATP9A
TRI15	ATP9A
HPRT	ATP9A
ADRB2	ATP9A
LIPL	ATP9A
MDR1	ATP9A
5HT1A	ATP9A
CP19A	ATP9A
ARY1	ATP9A
5HT2A	ATP9A
G6PD	ATP9A
PYRD	ATP9A
GBRB2	ATP9A
IKBA	ATP9A
THRB	ATP9A
GPX1	ATP9A
TNNC2	ATP9A
S22AB	ATP9A
PDE5A	ATP9A
TGFB1	ATP9A
TOP2A	ATP9A
RL23	ATP9A
PDK3	ATP9A
EDNRA	ATP9A
TF65	ATP9A
KAP0	ATP9A
PPIF	ATP9A
RL15	ATP9A
KCNH2	ATP9A
PDE4C	ATP9A
ABCC8	ATP9A
J3KPA4	ATP9A
HDAC8	ATP9A
GBRD	ATP9A
CCKN	ATP9A
ADCY5	ATP9A
ATPA	ATP9A
ATPG	ATP9A
CAC1G	ATP9A
LDHB	ATP9A
JUN	ATP9A
CSF1R	ATP9A
UD19	ATP9A
ATF6A	ATP9A
RL19	ATP9A
ST17B	ATP9A
ABL1	ATP9A
PHOP1	ATP9A
SC6A4	ATP9A
S22A6	ATP9A
GRIK2	ATP9A
ACM3	ATP9A
RYR1	ATP9A
S23IP	ATP9A
CRBN	ATP9A
MUTA	ATP9A
ARGI1	ATP9A
AA3R	ATP9A
GBRA5	ATP9A
CAH6	ATP9A
FAK1	ATP9A
SCNND	ATP9A
CASP8	ATP9A
SYRC	ATP9A
CP3A4	ATP9A
A4	ATP9A
MRP1	ATP9A
KCNN4	ATP9A
PDE7A	ATP9A
SCN4A	ATP9A
CACB1	ATP9A
DHI1	ATP9A
PDIA1	ATP9A
LRP2	ATP9A
ESR2	ATP9A
SCNNB	ATP9A
NMDE4	ATP9A
TY3H	ATP9A
SOAT1	ATP9A
NMD3A	ATP9A
ASM	ATP9A
S12A1	ATP9A
CP1A1	ATP9A
INSR2	ATP9A
NCOA1	ATP9A
TBE	ATP9A
ITAL	ATP9A
PPARG	ATP9A
GSK3B	ATP9A
CAC1I	ATP9A
THB	ATP9A
KLK3	ATP9A
GBRA2	ATP9A
TBB4B	ATP9A
DRD4	ATP9A
CLIC1	ATP9A
GBRE	ATP9A
RHOA	ATP9A
TERT	ATP9A
RL23A	ATP9A
KITH	ATP9A
HIF1A	ATP9A
TEBP	ATP9A
PERM	ATP9A
TYSY	ATP9A
PAR10	ATP9A
NNMT	ATP9A
RARB	ATP9A
PK3CG	ATP9A
CAC1C	ATP9A
PLPL9	ATP9A
OPRM	ATP9A
PLMN	ATP9A
ADA	ATP9A
TNNC1	ATP9A
J3KN87	ATP9A
GBRG2	ATP9A
FAD1	ATP9A
PDE1A	ATP9A
GLUC	ATP9A
EST1	ATP9A
P2RX2	ATP9A
NOS3	ATP9A
GSTP1	ATP9A
CAH7	ATP9A
IL6	ATP9A
UD13	ATP9A
