source	destinations_disconnected_to
ACE	IQCE
KAPCA	IQCE
NTKL	IQCE
CALM	IQCE
ACHA4	IQCE
ANXA2	IQCE
AURKB	IQCE
GNAT3	IQCE
CA2D1	IQCE
CAH4	IQCE
AK1C1	IQCE
ROCK1	IQCE
CHLE	IQCE
J3QK85	IQCE
ZAP70	IQCE
UD14	IQCE
S12A2	IQCE
EST1A	IQCE
VKOR1	IQCE
XDH	IQCE
ACHB4	IQCE
RLP24	IQCE
EDN1	IQCE
GBRB3	IQCE
TKT	IQCE
NEU2	IQCE
3HAO	IQCE
RL10L	IQCE
ADA1D	IQCE
CANB2	IQCE
KAP3	IQCE
PANX1	IQCE
ST2A1	IQCE
UPP2	IQCE
AK1D1	IQCE
CAC1A	IQCE
CUBN	IQCE
THA	IQCE
TBB5	IQCE
CATA	IQCE
RL3	IQCE
PA2GE	IQCE
HRH2	IQCE
ATTY	IQCE
S29A2	IQCE
GBRT	IQCE
ACHA3	IQCE
CDK6	IQCE
5HT7R	IQCE
ADRB1	IQCE
CP11A	IQCE
CSK	IQCE
5HT3A	IQCE
AT12A	IQCE
IOD3	IQCE
PGFRA	IQCE
A1AG1	IQCE
TNFA	IQCE
NFAC2	IQCE
NOS2	IQCE
5HT2B	IQCE
HS90A	IQCE
LCK	IQCE
ADCYA	IQCE
HS90B	IQCE
ADA2A	IQCE
CACP	IQCE
RARA	IQCE
PYC	IQCE
CATL1	IQCE
ACHA9	IQCE
NH2L1	IQCE
AAKB2	IQCE
DCXR	IQCE
CXCL7	IQCE
KCNE1	IQCE
B3GT4	IQCE
ACES	IQCE
SCNNG	IQCE
HASP	IQCE
MMP3	IQCE
MET	IQCE
AA2BR	IQCE
PDE8A	IQCE
5HT2C	IQCE
AK1C3	IQCE
OSTCN	IQCE
NMD3B	IQCE
CDK5	IQCE
PPARA	IQCE
DRD2	IQCE
VGFR2	IQCE
CP1A2	IQCE
NGF	IQCE
GBRA6	IQCE
ACHA7	IQCE
CP2C9	IQCE
TBA1A	IQCE
IL2RA	IQCE
PPB1	IQCE
PD2R	IQCE
Q71TU5	IQCE
DCE1	IQCE
GBRG1	IQCE
FGFR2	IQCE
IMPA1	IQCE
ACM2	IQCE
IL8	IQCE
5HT6R	IQCE
KPCT	IQCE
AOC1	IQCE
PCNA	IQCE
KSYK	IQCE
CAH9	IQCE
RL11	IQCE
CACB3	IQCE
HMDH	IQCE
GBRA4	IQCE
KIT	IQCE
AOFA	IQCE
NEP	IQCE
GLYC	IQCE
NCOA2	IQCE
5HT1E	IQCE
TBA4A	IQCE
METH	IQCE
LDHA	IQCE
MK08	IQCE
IGHG4	IQCE
CP2CJ	IQCE
RXRA	IQCE
PA2GA	IQCE
CP131	IQCE
ACACB	IQCE
PTHY	IQCE
IL10	IQCE
CAH2	IQCE
OPRD	IQCE
AAPK1	IQCE
PDPK1	IQCE
ADRB3	IQCE
C11B1	IQCE
GBRP	IQCE
ROCK2	IQCE
RL8	IQCE
ADCY2	IQCE
PHOP2	IQCE
CAH12	IQCE
S10A4	IQCE
GRIK1	IQCE
CBG	IQCE
PRGR	IQCE
HCAR2	IQCE
DNMT1	IQCE
PGH2	IQCE
CAC1F	IQCE
ADA2C	IQCE
S15A1	IQCE
ADA1A	IQCE
A1AG2	IQCE
OX1R	IQCE
KCMA1	IQCE
NMDE3	IQCE
HIBCH	IQCE
IPKA	IQCE
S22AI	IQCE
S29A1	IQCE
HDAC1	IQCE
PNPH	IQCE
ADA2B	IQCE
TRFL	IQCE
ALBU	IQCE
FMO3	IQCE
PLK1	IQCE
SGMR1	IQCE
GUAA	IQCE
QOR	IQCE
GCR	IQCE
CATD	IQCE
MIF	IQCE
HPGDS	IQCE
MKNK1	IQCE
P2RY2	IQCE
S12A4	IQCE
EGFR	IQCE
NFKB1	IQCE
PGFRB	IQCE
ANT3	IQCE
GTR1	IQCE
MK10	IQCE
CAMLG	IQCE
HEMH	IQCE
MTRR	IQCE
NQO1	IQCE
ACH10	IQCE
FMO4	IQCE
DRD5	IQCE
TRY1	IQCE
SCNAA	IQCE
GBRG3	IQCE
PDE8B	IQCE
KCNA2	IQCE
IFNA2	IQCE
AA1R	IQCE
MAPK2	IQCE
PK3CD	IQCE
HRH4	IQCE
GBRB1	IQCE
HCN2	IQCE
RL26L	IQCE
DMTA2	IQCE
6PGD	IQCE
GRP78	IQCE
PSIP1	IQCE
AT1A4	IQCE
GLR	IQCE
OPRK	IQCE
ATPB	IQCE
STMN4	IQCE
CACB2	IQCE
NMDZ1	IQCE
SC6A3	IQCE
ST2B1	IQCE
TBG1	IQCE
ESR1	IQCE
CREB1	IQCE
5HT1B	IQCE
ERBB2	IQCE
HDAC7	IQCE
KCC1B	IQCE
TBD	IQCE
TOP2B	IQCE
3BHS1	IQCE
ATP4A	IQCE
LOX5	IQCE
UD3A1	IQCE
BDNF	IQCE
GBRA1	IQCE
FOS	IQCE
SHBG	IQCE
ODP2	IQCE
ABCA1	IQCE
DYR	IQCE
P85A	IQCE
SIR1	IQCE
MTHR	IQCE
ADCL2	IQCE
IBP3	IQCE
DDR1	IQCE
CP46A	IQCE
SCN2A	IQCE
IL4	IQCE
NPS	IQCE
NMDE1	IQCE
AOFB	IQCE
