source	dest	edges	cum_dist	avg_dist_per_edge
ACE	RCN3	6	0.869	0.144833333333333
ACE	BAI1	3	0.284	0.0946666666666667
ACE	TLN2	4	0.591	0.14775
ACE	STMN1	4	0.902	0.2255
ACE	TDRD3	6	0.732	0.122
ACE	SHH	4	0.154	0.0385
ACE	ABCG4	5	0.954	0.1908
ACE	MYL4	6	0.442	0.0736666666666667
ACE	CDK16	5	0.954	0.1908
ACE	RORB	3	0.17	0.0566666666666667
ACE	LRP1	5	0.995	0.199
ACE	CD36	3	0.099	0.033
ACE	MINK1	4	0.88	0.22
ACE	POSTN	3	0.231	0.077
ACE	SYNM	4	0.743	0.18575
ACE	LGSN	5	0.804	0.1608
ACE	LPHN2	6	0.767	0.127833333333333
ACE	ZNF16	3	0.419	0.139666666666667
ACE	CD1B	6	0.68	0.113333333333333
ACE	P4HTM	6	0.51	0.085
ACE	RAB8B	4	0.382	0.0955
ACE	PTGDS	3	0.223	0.0743333333333333
ACE	ISCA1	4	0.902	0.2255
KAPCA	RCN3	8	0.878	0.10975
KAPCA	BAI1	3	0.269	0.0896666666666667
KAPCA	TLN2	5	0.584	0.1168
KAPCA	STMN1	1	0.379	0.379
KAPCA	TDRD3	4	0.373	0.09325
KAPCA	SHH	5	0.152	0.0304
KAPCA	ABCG4	5	0.939	0.1878
KAPCA	MYL4	6	0.401	0.0668333333333333
KAPCA	CDK16	1	0.372	0.372
KAPCA	RORB	4	0.168	0.042
KAPCA	LRP1	1	0.379	0.379
KAPCA	CD36	5	0.156	0.0312
KAPCA	MINK1	6	0.84	0.14
KAPCA	POSTN	4	0.25	0.0625
KAPCA	SYNM	4	0.728	0.182
KAPCA	LGSN	4	0.696	0.174
KAPCA	LPHN2	5	0.81	0.162
KAPCA	ZNF16	4	0.563	0.14075
KAPCA	CD1B	7	0.637	0.091
KAPCA	P4HTM	6	0.495	0.0825
KAPCA	RAB8B	5	0.499	0.0998
KAPCA	PTGDS	4	0.248	0.062
KAPCA	ISCA1	4	0.887	0.22175
NTKL	RCN3	8	0.978	0.12225
NTKL	BAI1	4	0.381	0.09525
NTKL	TLN2	4	0.454	0.1135
NTKL	STMN1	4	0.729	0.18225
NTKL	TDRD3	7	0.58	0.0828571428571429
NTKL	SHH	5	0.285	0.057
NTKL	ABCG4	6	0.995	0.165833333333333
NTKL	MYL4	6	0.35	0.0583333333333333
NTKL	CDK16	7	0.877	0.125285714285714
NTKL	RORB	4	0.301	0.07525
NTKL	LRP1	4	0.358	0.0895
NTKL	CD36	5	0.232	0.0464
NTKL	MINK1	4	0.844	0.211
NTKL	POSTN	9	0.386	0.0428888888888889
NTKL	SYNM	5	0.84	0.168
NTKL	LGSN	6	0.901	0.150166666666667
NTKL	LPHN2	9	0.957	0.106333333333333
NTKL	ZNF16	5	0.552	0.1104
NTKL	CD1B	8	0.434	0.05425
NTKL	P4HTM	7	0.607	0.0867142857142857
NTKL	RAB8B	4	0.369	0.09225
NTKL	PTGDS	4	0.249	0.06225
NTKL	ISCA1	5	0.999	0.1998
CALM	RCN3	7	0.858	0.122571428571429
CALM	BAI1	3	0.261	0.087
CALM	TLN2	3	0.334	0.111333333333333
CALM	STMN1	2	0.22	0.11
CALM	TDRD3	4	0.374	0.0935
CALM	SHH	4	0.144	0.036
CALM	ABCG4	5	0.931	0.1862
CALM	MYL4	4	0.213	0.05325
CALM	CDK16	1	0.466	0.466
CALM	RORB	3	0.16	0.0533333333333333
CALM	LRP1	4	0.675	0.16875
CALM	CD36	4	0.112	0.028
CALM	MINK1	1	0.343	0.343
CALM	POSTN	6	0.229	0.0381666666666667
CALM	SYNM	4	0.72	0.18
CALM	LGSN	4	0.697	0.17425
CALM	LPHN2	6	0.788	0.131333333333333
CALM	ZNF16	4	0.432	0.108
CALM	CD1B	5	0.387	0.0774
CALM	P4HTM	6	0.487	0.0811666666666667
CALM	RAB8B	3	0.249	0.083
CALM	PTGDS	3	0.24	0.08
CALM	ISCA1	4	0.879	0.21975
ACHA4	RCN3	7	0.936	0.133714285714286
ACHA4	BAI1	5	0.358	0.0716
ACHA4	TLN2	4	0.488	0.122
ACHA4	STMN1	2	0.334	0.167
ACHA4	TDRD3	5	0.533	0.1066
ACHA4	SHH	5	0.245	0.049
ACHA4	ABCG4	6	0.955	0.159166666666667
ACHA4	MYL4	6	0.383	0.0638333333333333
ACHA4	CDK16	6	0.854	0.142333333333333
ACHA4	RORB	4	0.261	0.06525
ACHA4	LRP1	6	0.895	0.149166666666667
ACHA4	CD36	5	0.21	0.042
ACHA4	MINK1	4	0.878	0.2195
ACHA4	POSTN	5	0.335	0.067
ACHA4	SYNM	6	0.817	0.136166666666667
ACHA4	LGSN	5	0.856	0.1712
ACHA4	LPHN2	4	0.908	0.227
ACHA4	ZNF16	5	0.53	0.106
ACHA4	CD1B	6	0.541	0.0901666666666667
ACHA4	P4HTM	8	0.584	0.073
ACHA4	RAB8B	4	0.403	0.10075
ACHA4	PTGDS	4	0.341	0.08525
ACHA4	ISCA1	6	0.976	0.162666666666667
ANXA2	RCN3	7	0.975	0.139285714285714
ANXA2	BAI1	2	0.318	0.159
ANXA2	TLN2	4	0.544	0.136
ANXA2	STMN1	4	0.819	0.20475
ANXA2	TDRD3	5	0.668	0.1336
ANXA2	SHH	4	0.181	0.04525
ANXA2	ABCG4	5	0.961	0.1922
ANXA2	MYL4	6	0.44	0.0733333333333333
ANXA2	CDK16	2	0.37	0.185
ANXA2	RORB	3	0.197	0.0656666666666667
ANXA2	LRP1	2	0.446	0.223
ANXA2	CD36	4	0.144	0.036
ANXA2	MINK1	6	0.925	0.154166666666667
ANXA2	POSTN	6	0.247	0.0411666666666667
ANXA2	SYNM	3	0.777	0.259
ANXA2	LGSN	4	0.838	0.2095
ANXA2	LPHN2	5	0.825	0.165
ANXA2	ZNF16	3	0.488	0.162666666666667
ANXA2	CD1B	6	0.522	0.087
ANXA2	P4HTM	5	0.544	0.1088
ANXA2	RAB8B	4	0.459	0.11475
ANXA2	PTGDS	3	0.277	0.0923333333333333
ANXA2	ISCA1	3	0.936	0.312
AURKB	RCN3	8	0.924	0.1155
AURKB	BAI1	3	0.257	0.0856666666666667
AURKB	TLN2	7	0.543	0.0775714285714286
AURKB	STMN1	1	0.061	0.061
AURKB	TDRD3	6	0.44	0.0733333333333333
AURKB	SHH	2	0.103	0.0515
AURKB	ABCG4	5	0.927	0.1854
AURKB	MYL4	2	0.098	0.049
AURKB	CDK16	5	0.606	0.1212
AURKB	RORB	5	0.199	0.0398
AURKB	LRP1	8	0.911	0.113875
AURKB	CD36	3	0.181	0.0603333333333333
AURKB	MINK1	2	0.224	0.112
AURKB	POSTN	3	0.242	0.0806666666666667
AURKB	SYNM	2	0.699	0.3495
AURKB	LGSN	6	0.763	0.127166666666667
AURKB	LPHN2	4	0.782	0.1955
AURKB	ZNF16	6	0.522	0.087
AURKB	CD1B	6	0.407	0.0678333333333333
AURKB	P4HTM	6	0.483	0.0805
AURKB	RAB8B	7	0.458	0.0654285714285714
AURKB	PTGDS	5	0.279	0.0558
AURKB	ISCA1	4	0.875	0.21875
GNAT3	RCN3	6	0.99	0.165
GNAT3	BAI1	5	0.472	0.0944
GNAT3	TLN2	4	0.685	0.17125
GNAT3	STMN1	5	0.471	0.0942
GNAT3	TDRD3	6	0.71	0.118333333333333
GNAT3	SHH	5	0.303	0.0606
GNAT3	ABCG4	4	0.674	0.1685
GNAT3	MYL4	8	0.625	0.078125
GNAT3	CDK16	4	0.731	0.18275
GNAT3	RORB	4	0.358	0.0895
GNAT3	LRP1	4	0.987	0.24675
GNAT3	CD36	3	0.226	0.0753333333333333
GNAT3	MINK1	4	0.986	0.2465
GNAT3	POSTN	5	0.324	0.0648
GNAT3	SYNM	6	0.931	0.155166666666667
GNAT3	LGSN	6	0.942	0.157
GNAT3	LPHN2	7	0.893	0.127571428571429
GNAT3	ZNF16	5	0.607	0.1214
GNAT3	CD1B	8	0.753	0.094125
GNAT3	P4HTM	3	0.603	0.201
GNAT3	RAB8B	4	0.488	0.122
GNAT3	PTGDS	5	0.369	0.0738
GNAT3	ISCA1	6	1.09	0.181666666666667
CA2D1	RCN3	7	1.023	0.146142857142857
CA2D1	BAI1	4	0.605	0.15125
CA2D1	TLN2	4	0.635	0.15875
CA2D1	STMN1	4	0.604	0.151
CA2D1	TDRD3	7	0.957	0.136714285714286
CA2D1	SHH	4	0.411	0.10275
CA2D1	ABCG4	6	0.869	0.144833333333333
CA2D1	MYL4	4	0.443	0.11075
CA2D1	CDK16	5	0.91	0.182
CA2D1	RORB	5	0.522	0.1044
