source	destinations_disconnected_to
ACE	ERMP1	WDR52	RNFT1
KAPCA	ERMP1	WDR52	RNFT1
NTKL	ERMP1	WDR52	RNFT1
CALM	ERMP1	WDR52	RNFT1
ACHA4	ERMP1	WDR52	RNFT1
ANXA2	ERMP1	WDR52	RNFT1
AURKB	ERMP1	WDR52	RNFT1
GNAT3	ERMP1	WDR52	RNFT1
CA2D1	ERMP1	WDR52	RNFT1
CAH4	ERMP1	WDR52	RNFT1
AK1C1	ERMP1	WDR52	RNFT1
ROCK1	ERMP1	WDR52	RNFT1
CHLE	ERMP1	WDR52	RNFT1
J3QK85	ERMP1	WDR52	RNFT1
ZAP70	ERMP1	WDR52	RNFT1
UD14	ERMP1	WDR52	RNFT1
S12A2	ERMP1	WDR52	RNFT1
EST1A	ERMP1	WDR52	RNFT1
VKOR1	ERMP1	WDR52	RNFT1
XDH	ERMP1	WDR52	RNFT1
ACHB4	ERMP1	WDR52	RNFT1
RLP24	ERMP1	WDR52	RNFT1
EDN1	ERMP1	WDR52	RNFT1
GBRB3	ERMP1	WDR52	RNFT1
TKT	ERMP1	WDR52	RNFT1
NEU2	ERMP1	WDR52	RNFT1
3HAO	ERMP1	WDR52	RNFT1
RL10L	ERMP1	WDR52	RNFT1
ADA1D	ERMP1	WDR52	RNFT1
CANB2	ERMP1	WDR52	RNFT1
KAP3	ERMP1	WDR52	RNFT1
PANX1	ERMP1	WDR52	RNFT1
ST2A1	ERMP1	WDR52	RNFT1
UPP2	ERMP1	WDR52	RNFT1
AK1D1	ERMP1	WDR52	RNFT1
CAC1A	ERMP1	WDR52	RNFT1
CUBN	ERMP1	WDR52	RNFT1
THA	ERMP1	WDR52	RNFT1
TBB5	ERMP1	WDR52	RNFT1
CATA	ERMP1	WDR52	RNFT1
RL3	ERMP1	WDR52	RNFT1
PA2GE	ERMP1	WDR52	RNFT1
HRH2	ERMP1	WDR52	RNFT1
ATTY	ERMP1	WDR52	RNFT1
S29A2	ERMP1	WDR52	RNFT1
GBRT	ERMP1	WDR52	RNFT1
ACHA3	ERMP1	WDR52	RNFT1
CDK6	ERMP1	WDR52	RNFT1
5HT7R	ERMP1	WDR52	RNFT1
ADRB1	ERMP1	WDR52	RNFT1
CP11A	ERMP1	WDR52	RNFT1
CSK	ERMP1	WDR52	RNFT1
5HT3A	ERMP1	WDR52	RNFT1
AT12A	ERMP1	WDR52	RNFT1
IOD3	ERMP1	WDR52	RNFT1
PGFRA	ERMP1	WDR52	RNFT1
A1AG1	ERMP1	WDR52	RNFT1
TNFA	ERMP1	WDR52	RNFT1
NFAC2	ERMP1	WDR52	RNFT1
NOS2	ERMP1	WDR52	RNFT1
5HT2B	ERMP1	WDR52	RNFT1
HS90A	ERMP1	WDR52	RNFT1
LCK	ERMP1	WDR52	RNFT1
ADCYA	ERMP1	WDR52	RNFT1
HS90B	ERMP1	WDR52	RNFT1
ADA2A	ERMP1	WDR52	RNFT1
CACP	ERMP1	WDR52	RNFT1
RARA	ERMP1	WDR52	RNFT1
PYC	ERMP1	WDR52	RNFT1
