source	dest	edges	cum_dist	avg_dist_per_edge
ACE	CDK12	4	0.872	0.218
ACE	GSK3A	3	0.217	0.0723333333333333
ACE	EIF1	7	0.906	0.129428571428571
ACE	MMP25	4	0.651	0.16275
ACE	ANXA2	3	0.565	0.188333333333333
ACE	NMI	4	0.155	0.03875
ACE	CLCN1	7	0.602	0.086
ACE	TIA1	2	0.524	0.262
ACE	CSRP2	4	0.682	0.1705
ACE	E2F3	4	0.134	0.0335
ACE	IFI44	3	0.255	0.085
ACE	FURIN	3	0.165	0.055
ACE	ICOS	4	0.29	0.0725
ACE	ZIC3	3	0.331	0.110333333333333
ACE	OTUD4	4	0.838	0.2095
ACE	RGL2	4	0.311	0.07775
ACE	CLCN3	4	0.317	0.07925
ACE	EDN3	3	0.087	0.029
ACE	PSMG1	6	0.479	0.0798333333333333
ACE	THOC2	6	0.338	0.0563333333333333
ACE	FLNB	3	0.208	0.0693333333333333
ACE	MED16	4	0.171	0.04275
ACE	NOC2L	3	0.143	0.0476666666666667
ACE	KAT2A	3	0.482	0.160666666666667
KAPCA	CDK12	2	0.754	0.377
KAPCA	GSK3A	5	0.245	0.049
KAPCA	EIF1	6	0.938	0.156333333333333
KAPCA	MMP25	4	0.703	0.17575
KAPCA	ANXA2	3	0.832	0.277333333333333
KAPCA	NMI	5	0.153	0.0306
KAPCA	CLCN1	7	0.599	0.0855714285714286
KAPCA	TIA1	4	0.492	0.123
KAPCA	CSRP2	3	0.326	0.108666666666667
KAPCA	E2F3	4	0.121	0.03025
KAPCA	IFI44	4	0.246	0.0615
KAPCA	FURIN	4	0.268	0.067
KAPCA	ICOS	3	0.341	0.113666666666667
KAPCA	ZIC3	4	0.332	0.083
KAPCA	OTUD4	4	0.594	0.1485
KAPCA	RGL2	2	0.412	0.206
KAPCA	CLCN3	3	0.273	0.091
KAPCA	EDN3	3	0.157	0.0523333333333333
KAPCA	PSMG1	6	0.444	0.074
KAPCA	THOC2	5	0.355	0.071
KAPCA	FLNB	5	0.293	0.0586
KAPCA	MED16	4	0.168	0.042
KAPCA	NOC2L	3	0.128	0.0426666666666667
KAPCA	KAT2A	4	0.329	0.08225
NTKL	CDK12	4	0.699	0.17475
NTKL	GSK3A	5	0.378	0.0756
NTKL	EIF1	4	0.874	0.2185
NTKL	MMP25	4	0.733	0.18325
NTKL	ANXA2	4	0.494	0.1235
NTKL	NMI	5	0.286	0.0572
NTKL	CLCN1	9	0.801	0.089
NTKL	TIA1	4	0.373	0.09325
NTKL	CSRP2	6	0.533	0.0888333333333333
NTKL	E2F3	6	0.207	0.0345
NTKL	IFI44	4	0.352	0.088
NTKL	FURIN	5	0.298	0.0596
NTKL	ICOS	6	0.374	0.0623333333333333
NTKL	ZIC3	5	0.464	0.0928
NTKL	OTUD4	5	0.706	0.1412
NTKL	RGL2	6	0.395	0.0658333333333333
NTKL	CLCN3	4	0.367	0.09175
NTKL	EDN3	5	0.259	0.0518
NTKL	PSMG1	6	0.393	0.0655
NTKL	THOC2	8	0.552	0.069
NTKL	FLNB	5	0.274	0.0548
NTKL	MED16	5	0.302	0.0604
NTKL	NOC2L	4	0.24	0.06
NTKL	KAT2A	7	0.497	0.071
CALM	CDK12	3	0.579	0.193
CALM	GSK3A	4	0.237	0.05925
CALM	EIF1	4	0.997	0.24925
CALM	MMP25	3	0.613	0.204333333333333
CALM	ANXA2	1	0.096	0.096
CALM	NMI	4	0.145	0.03625
CALM	CLCN1	2	0.373	0.1865
CALM	TIA1	4	0.48	0.12
CALM	CSRP2	2	0.585	0.2925
CALM	E2F3	3	0.086	0.0286666666666667
CALM	IFI44	3	0.232	0.0773333333333333
CALM	FURIN	4	0.178	0.0445
CALM	ICOS	4	0.255	0.06375
CALM	ZIC3	4	0.333	0.08325
CALM	OTUD4	5	0.926	0.1852
CALM	RGL2	4	0.276	0.069
CALM	CLCN3	3	0.247	0.0823333333333333
CALM	EDN3	3	0.12	0.04
CALM	PSMG1	4	0.256	0.064
CALM	THOC2	5	0.318	0.0636
CALM	FLNB	4	0.154	0.0385
CALM	MED16	4	0.145	0.03625
CALM	NOC2L	3	0.12	0.04
CALM	KAT2A	3	0.221	0.0736666666666667
ACHA4	CDK12	4	0.733	0.18325
ACHA4	GSK3A	5	0.338	0.0676
ACHA4	EIF1	7	0.963	0.137571428571429
ACHA4	MMP25	4	0.646	0.1615
ACHA4	ANXA2	4	0.992	0.248
ACHA4	NMI	5	0.246	0.0492
ACHA4	CLCN1	5	0.75	0.15
ACHA4	TIA1	4	0.471	0.11775
ACHA4	CSRP2	4	0.486	0.1215
ACHA4	E2F3	6	0.21	0.035
ACHA4	IFI44	4	0.329	0.08225
ACHA4	FURIN	5	0.276	0.0552
ACHA4	ICOS	4	0.347	0.08675
ACHA4	ZIC3	4	0.415	0.10375
ACHA4	OTUD4	6	0.683	0.113833333333333
ACHA4	RGL2	4	0.368	0.092
ACHA4	CLCN3	6	0.391	0.0651666666666667
ACHA4	EDN3	4	0.236	0.059
ACHA4	PSMG1	6	0.426	0.071
ACHA4	THOC2	8	0.535	0.066875
ACHA4	FLNB	4	0.245	0.06125
ACHA4	MED16	5	0.262	0.0524
ACHA4	NOC2L	5	0.217	0.0434
ACHA4	KAT2A	6	0.474	0.079
ANXA2	CDK12	4	0.789	0.19725
ANXA2	GSK3A	4	0.274	0.0685
ANXA2	EIF1	6	0.978	0.163
ANXA2	MMP25	4	0.72	0.18
ANXA2	NMI	4	0.182	0.0455
ANXA2	CLCN1	6	0.587	0.0978333333333333
ANXA2	TIA1	5	0.787	0.1574
ANXA2	CSRP2	4	0.621	0.15525
ANXA2	E2F3	5	0.137	0.0274
ANXA2	IFI44	3	0.343	0.114333333333333
ANXA2	FURIN	3	0.234	0.078
ANXA2	ICOS	4	0.37	0.0925
ANXA2	ZIC3	5	0.4	0.08
ANXA2	OTUD4	3	0.643	0.214333333333333
ANXA2	RGL2	6	0.452	0.0753333333333333
ANXA2	CLCN3	3	0.351	0.117
ANXA2	EDN3	3	0.257	0.0856666666666667
ANXA2	PSMG1	6	0.475	0.0791666666666667
ANXA2	THOC2	6	0.455	0.0758333333333333
ANXA2	FLNB	3	0.277	0.0923333333333333
ANXA2	MED16	4	0.157	0.03925
ANXA2	NOC2L	2	0.177	0.0885
ANXA2	KAT2A	5	0.345	0.069
AURKB	CDK12	7	0.788	0.112571428571429
AURKB	GSK3A	6	0.276	0.046
AURKB	EIF1	4	0.923	0.23075
AURKB	MMP25	6	0.662	0.110333333333333
AURKB	ANXA2	2	0.546	0.273
AURKB	NMI	4	0.139	0.03475
AURKB	CLCN1	5	0.611	0.1222
AURKB	TIA1	6	0.487	0.0811666666666667
AURKB	CSRP2	6	0.399	0.0665
AURKB	E2F3	3	0.072	0.024
AURKB	IFI44	5	0.302	0.0604
AURKB	FURIN	4	0.256	0.064
AURKB	ICOS	6	0.372	0.062
AURKB	ZIC3	4	0.359	0.08975
AURKB	OTUD4	4	0.582	0.1455
AURKB	RGL2	5	0.398	0.0796
AURKB	CLCN3	4	0.29	0.0725
AURKB	EDN3	6	0.252	0.042
AURKB	PSMG1	2	0.141	0.0705
AURKB	THOC2	6	0.374	0.0623333333333333
AURKB	FLNB	3	0.251	0.0836666666666667
AURKB	MED16	5	0.199	0.0398
AURKB	NOC2L	3	0.116	0.0386666666666667
