source	destinations_disconnected_to
ACE	SOBP	SLIT3	KRT83	OVOL2
KAPCA	SOBP	SLIT3	KRT83	OVOL2
NTKL	SOBP	SLIT3	KRT83	OVOL2
CALM	SOBP	SLIT3	KRT83	OVOL2
ACHA4	SOBP	SLIT3	KRT83	OVOL2
ANXA2	SOBP	SLIT3	KRT83	OVOL2
AURKB	SOBP	SLIT3	KRT83	OVOL2
GNAT3	SOBP	SLIT3	KRT83	OVOL2
CA2D1	SOBP	SLIT3	KRT83	OVOL2
CAH4	SOBP	SLIT3	KRT83	OVOL2
AK1C1	SOBP	SLIT3	KRT83	OVOL2
ROCK1	SOBP	SLIT3	KRT83	OVOL2
CHLE	SOBP	SLIT3	KRT83	OVOL2
J3QK85	SOBP	SLIT3	KRT83	OVOL2
ZAP70	SOBP	SLIT3	KRT83	OVOL2
UD14	SOBP	SLIT3	KRT83	OVOL2
S12A2	SOBP	SLIT3	KRT83	OVOL2
EST1A	SOBP	SLIT3	KRT83	OVOL2
VKOR1	SOBP	SLIT3	KRT83	OVOL2
XDH	SOBP	SLIT3	KRT83	OVOL2
ACHB4	SOBP	SLIT3	KRT83	OVOL2
RLP24	SOBP	SLIT3	KRT83	OVOL2
EDN1	SOBP	SLIT3	KRT83	OVOL2
GBRB3	SOBP	SLIT3	KRT83	OVOL2
TKT	SOBP	SLIT3	KRT83	OVOL2
NEU2	SOBP	SLIT3	KRT83	OVOL2
3HAO	SOBP	SLIT3	KRT83	OVOL2
RL10L	SOBP	SLIT3	KRT83	OVOL2
ADA1D	SOBP	SLIT3	KRT83	OVOL2
CANB2	SOBP	SLIT3	KRT83	OVOL2
KAP3	SOBP	SLIT3	KRT83	OVOL2
PANX1	SOBP	SLIT3	KRT83	OVOL2
ST2A1	SOBP	SLIT3	KRT83	OVOL2
UPP2	SOBP	SLIT3	KRT83	OVOL2
AK1D1	SOBP	SLIT3	KRT83	OVOL2
CAC1A	SOBP	SLIT3	KRT83	OVOL2
CUBN	SOBP	SLIT3	KRT83	OVOL2
THA	SOBP	SLIT3	KRT83	OVOL2
TBB5	SOBP	SLIT3	KRT83	OVOL2
CATA	SOBP	SLIT3	KRT83	OVOL2
RL3	SOBP	SLIT3	KRT83	OVOL2
PA2GE	SOBP	SLIT3	KRT83	OVOL2
HRH2	SOBP	SLIT3	KRT83	OVOL2
ATTY	SOBP	SLIT3	KRT83	OVOL2
S29A2	SOBP	SLIT3	KRT83	OVOL2
GBRT	SOBP	SLIT3	KRT83	OVOL2
ACHA3	SOBP	SLIT3	KRT83	OVOL2
CDK6	SOBP	SLIT3	KRT83	OVOL2
5HT7R	SOBP	SLIT3	KRT83	OVOL2
ADRB1	SOBP	SLIT3	KRT83	OVOL2
CP11A	SOBP	SLIT3	KRT83	OVOL2
