source	destinations_disconnected_to
ACE	KRT83
KAPCA	KRT83
NTKL	KRT83
CALM	KRT83
ACHA4	KRT83
ANXA2	KRT83
AURKB	KRT83
GNAT3	KRT83
CA2D1	KRT83
CAH4	KRT83
AK1C1	KRT83
ROCK1	KRT83
CHLE	KRT83
J3QK85	KRT83
ZAP70	KRT83
UD14	KRT83
S12A2	KRT83
EST1A	KRT83
VKOR1	KRT83
XDH	KRT83
ACHB4	KRT83
RLP24	KRT83
EDN1	KRT83
GBRB3	KRT83
TKT	KRT83
NEU2	KRT83
3HAO	KRT83
RL10L	KRT83
ADA1D	KRT83
CANB2	KRT83
KAP3	KRT83
PANX1	KRT83
ST2A1	KRT83
UPP2	KRT83
AK1D1	KRT83
CAC1A	KRT83
CUBN	KRT83
THA	KRT83
TBB5	KRT83
CATA	KRT83
RL3	KRT83
PA2GE	KRT83
HRH2	KRT83
ATTY	KRT83
S29A2	KRT83
GBRT	KRT83
ACHA3	KRT83
CDK6	KRT83
5HT7R	KRT83
ADRB1	KRT83
CP11A	KRT83
CSK	KRT83
5HT3A	KRT83
AT12A	KRT83
IOD3	KRT83
PGFRA	KRT83
A1AG1	KRT83
TNFA	KRT83
NFAC2	KRT83
NOS2	KRT83
5HT2B	KRT83
HS90A	KRT83
LCK	KRT83
ADCYA	KRT83
HS90B	KRT83
ADA2A	KRT83
CACP	KRT83
RARA	KRT83
PYC	KRT83
CATL1	KRT83
ACHA9	KRT83
NH2L1	KRT83
AAKB2	KRT83
DCXR	KRT83
CXCL7	KRT83
KCNE1	KRT83
B3GT4	KRT83
ACES	KRT83
SCNNG	KRT83
HASP	KRT83
MMP3	KRT83
MET	KRT83
AA2BR	KRT83
PDE8A	KRT83
5HT2C	KRT83
AK1C3	KRT83
OSTCN	KRT83
NMD3B	KRT83
CDK5	KRT83
PPARA	KRT83
DRD2	KRT83
VGFR2	KRT83
CP1A2	KRT83
NGF	KRT83
GBRA6	KRT83
ACHA7	KRT83
CP2C9	KRT83
TBA1A	KRT83
IL2RA	KRT83
PPB1	KRT83
