source	dest	edges	cum_dist	avg_dist_per_edge
ACE	SIAH2	4	0.757	0.18925
ACE	TMED3	4	0.507	0.12675
ACE	SEC62	3	0.323	0.107666666666667
ACE	CASZ1	3	0.245	0.0816666666666667
ACE	WEE1	4	0.242	0.0605
ACE	PBX2	3	0.246	0.082
ACE	SURF1	5	0.671	0.1342
ACE	HOOK1	4	0.844	0.211
ACE	NISCH	6	0.284	0.0473333333333333
ACE	SYNC	5	0.722	0.1444
ACE	REC8	6	0.381	0.0635
ACE	GRIA1	4	0.231	0.05775
ACE	LY6H	3	0.789	0.263
ACE	TRPA1	2	0.399	0.1995
ACE	UBA3	4	0.455	0.11375
ACE	HMGN3	7	0.965	0.137857142857143
ACE	SPAG8	5	0.636	0.1272
ACE	AICDA	6	0.223	0.0371666666666667
KAPCA	SIAH2	3	0.56	0.186666666666667
KAPCA	TMED3	5	0.434	0.0868
KAPCA	SEC62	4	0.435	0.10875
KAPCA	CASZ1	3	0.273	0.091
KAPCA	WEE1	3	0.168	0.056
KAPCA	PBX2	6	0.256	0.0426666666666667
KAPCA	SURF1	7	0.578	0.0825714285714286
KAPCA	HOOK1	3	0.757	0.252333333333333
KAPCA	NISCH	4	0.276	0.069
KAPCA	SYNC	7	0.673	0.0961428571428572
KAPCA	REC8	6	0.31	0.0516666666666667
KAPCA	GRIA1	1	0.081	0.081
KAPCA	LY6H	5	0.928	0.1856
KAPCA	TRPA1	3	0.413	0.137666666666667
KAPCA	UBA3	6	0.406	0.0676666666666667
KAPCA	HMGN3	2	0.579	0.2895
KAPCA	SPAG8	5	0.546	0.1092
KAPCA	AICDA	4	0.18	0.045
NTKL	SIAH2	6	0.728	0.121333333333333
NTKL	TMED3	1	0.28	0.28
NTKL	SEC62	6	0.32	0.0533333333333333
NTKL	CASZ1	6	0.404	0.0673333333333333
NTKL	WEE1	7	0.254	0.0362857142857143
NTKL	PBX2	5	0.379	0.0758
NTKL	SURF1	8	0.684	0.0855
NTKL	HOOK1	6	0.928	0.154666666666667
NTKL	NISCH	6	0.357	0.0595
NTKL	SYNC	6	0.797	0.132833333333333
NTKL	REC8	7	0.441	0.063
NTKL	GRIA1	4	0.357	0.08925
NTKL	LY6H	7	0.813	0.116142857142857
NTKL	TRPA1	4	0.582	0.1455
NTKL	UBA3	7	0.537	0.0767142857142857
NTKL	HMGN3	6	0.453	0.0755
NTKL	SPAG8	6	0.677	0.112833333333333
NTKL	AICDA	7	0.364	0.052
CALM	SIAH2	2	0.452	0.226
CALM	TMED3	5	0.41	0.082
CALM	SEC62	3	0.151	0.0503333333333333
CALM	CASZ1	3	0.235	0.0783333333333333
CALM	WEE1	4	0.085	0.02125
CALM	PBX2	4	0.242	0.0605
CALM	SURF1	5	0.515	0.103
CALM	HOOK1	3	0.748	0.249333333333333
CALM	NISCH	3	0.188	0.0626666666666667
CALM	SYNC	3	0.649	0.216333333333333
CALM	REC8	8	0.296	0.037
CALM	GRIA1	2	0.072	0.036
CALM	LY6H	2	0.219	0.1095
CALM	TRPA1	3	0.427	0.142333333333333
CALM	UBA3	2	0.368	0.184
CALM	HMGN3	5	0.758	0.1516
CALM	SPAG8	7	0.544	0.0777142857142857
CALM	AICDA	4	0.189	0.04725
ACHA4	SIAH2	6	0.818	0.136333333333333
ACHA4	TMED3	4	0.591	0.14775
ACHA4	SEC62	4	0.51	0.1275
ACHA4	CASZ1	5	0.375	0.075
ACHA4	WEE1	4	0.326	0.0815
ACHA4	PBX2	5	0.357	0.0714
ACHA4	SURF1	7	0.772	0.110285714285714
ACHA4	HOOK1	4	0.901	0.22525
ACHA4	NISCH	4	0.359	0.08975
ACHA4	SYNC	5	0.768	0.1536
ACHA4	REC8	5	0.41	0.082
ACHA4	GRIA1	2	0.186	0.093
ACHA4	LY6H	4	0.8	0.2
ACHA4	TRPA1	5	0.537	0.1074
ACHA4	UBA3	5	0.533	0.1066
ACHA4	HMGN3	6	0.986	0.164333333333333
ACHA4	SPAG8	5	0.658	0.1316
ACHA4	AICDA	3	0.305	0.101666666666667
ANXA2	SIAH2	5	0.842	0.1684
ANXA2	TMED3	4	0.647	0.16175
ANXA2	SEC62	4	0.408	0.102
ANXA2	CASZ1	5	0.272	0.0544
ANXA2	WEE1	4	0.201	0.05025
ANXA2	PBX2	4	0.315	0.07875
ANXA2	SURF1	6	0.731	0.121833333333333
ANXA2	HOOK1	5	0.938	0.1876
ANXA2	NISCH	6	0.279	0.0465
ANXA2	SYNC	5	0.665	0.133
ANXA2	REC8	6	0.376	0.0626666666666667
ANXA2	GRIA1	4	0.226	0.0565
ANXA2	LY6H	3	0.681	0.227
ANXA2	TRPA1	4	0.451	0.11275
ANXA2	UBA3	4	0.398	0.0995
ANXA2	HMGN3	3	0.465	0.155
ANXA2	SPAG8	6	0.634	0.105666666666667
ANXA2	AICDA	7	0.244	0.0348571428571429
AURKB	SIAH2	3	0.509	0.169666666666667
AURKB	TMED3	4	0.384	0.096
AURKB	SEC62	6	0.393	0.0655
AURKB	CASZ1	5	0.994	0.1988
AURKB	WEE1	3	0.059	0.0196666666666667
AURKB	PBX2	5	0.275	0.055
AURKB	SURF1	10	0.656	0.0656
AURKB	HOOK1	10	0.884	0.0884
AURKB	NISCH	4	0.228	0.057
AURKB	SYNC	6	0.625	0.104166666666667
AURKB	REC8	2	0.237	0.1185
AURKB	GRIA1	2	0.16	0.08
AURKB	LY6H	4	0.883	0.22075
AURKB	TRPA1	2	0.385	0.1925
AURKB	UBA3	2	0.307	0.1535
AURKB	HMGN3	6	0.815	0.135833333333333
AURKB	SPAG8	7	0.518	0.074
AURKB	AICDA	8	0.204	0.0255
GNAT3	SIAH2	5	0.963	0.1926
GNAT3	TMED3	5	0.652	0.1304
GNAT3	SEC62	8	0.707	0.088375
GNAT3	CASZ1	6	0.408	0.068
GNAT3	WEE1	5	0.387	0.0774
GNAT3	PBX2	3	0.277	0.0923333333333333
GNAT3	SURF1	6	0.796	0.132666666666667
GNAT3	HOOK1	4	0.95	0.2375
GNAT3	NISCH	5	0.405	0.081
GNAT3	SYNC	5	0.837	0.1674
GNAT3	REC8	6	0.494	0.0823333333333333
GNAT3	GRIA1	6	0.358	0.0596666666666667
GNAT3	LY6H	5	0.825	0.165
GNAT3	TRPA1	3	0.54	0.18
GNAT3	UBA3	6	0.643	0.107166666666667
GNAT3	HMGN3	6	0.67	0.111666666666667
GNAT3	SPAG8	5	0.742	0.1484
GNAT3	AICDA	3	0.256	0.0853333333333333
CA2D1	SIAH2	4	0.76	0.19
CA2D1	TMED3	6	0.634	0.105666666666667
CA2D1	SEC62	5	0.635	0.127
CA2D1	CASZ1	5	0.358	0.0716
CA2D1	WEE1	4	0.368	0.092
CA2D1	PBX2	5	0.405	0.081
CA2D1	SURF1	8	0.778	0.09725
CA2D1	HOOK1	3	0.727	0.242333333333333
CA2D1	NISCH	7	0.399	0.057
CA2D1	SYNC	8	0.873	0.109125
CA2D1	REC8	7	0.51	0.0728571428571429
CA2D1	GRIA1	2	0.262	0.131
CA2D1	LY6H	4	0.342	0.0855
CA2D1	TRPA1	7	0.586	0.0837142857142857
CA2D1	UBA3	7	0.606	0.0865714285714286
CA2D1	HMGN3	3	0.779	0.259666666666667
CA2D1	SPAG8	6	0.746	0.124333333333333
CA2D1	AICDA	8	0.336	0.042
CAH4	SIAH2	5	0.792	0.1584
CAH4	TMED3	5	0.717	0.1434
CAH4	SEC62	5	0.511	0.1022
CAH4	CASZ1	5	0.422	0.0844
CAH4	WEE1	5	0.399	0.0798
CAH4	PBX2	4	0.387	0.09675
CAH4	SURF1	7	0.859	0.122714285714286
CAH4	HOOK1	7	0.998	0.142571428571429
CAH4	NISCH	7	0.425	0.0607142857142857
CAH4	SYNC	6	0.863	0.143833333333333
CAH4	REC8	7	0.522	0.0745714285714286
CAH4	GRIA1	5	0.372	0.0744
CAH4	LY6H	5	0.989	0.1978
CAH4	TRPA1	5	0.597	0.1194
CAH4	UBA3	5	0.596	0.1192
CAH4	HMGN3	5	0.644	0.1288
CAH4	SPAG8	5	0.815	0.163
CAH4	AICDA	8	0.39	0.04875
AK1C1	SIAH2	5	0.849	0.1698
AK1C1	TMED3	6	0.825	0.1375
AK1C1	SEC62	8	0.798	0.09975
AK1C1	CASZ1	5	0.45	0.09
AK1C1	WEE1	5	0.441	0.0882
AK1C1	PBX2	3	0.271	0.0903333333333333
AK1C1	SURF1	8	0.997	0.124625
AK1C1	HOOK1	7	0.412	0.0588571428571429
AK1C1	NISCH	5	0.376	0.0752
AK1C1	SYNC	9	0.998	0.110888888888889
AK1C1	REC8	7	0.476	0.068
AK1C1	GRIA1	5	0.326	0.0652
AK1C1	LY6H	7	0.649	0.0927142857142857
AK1C1	TRPA1	5	0.551	0.1102
AK1C1	UBA3	6	0.734	0.122333333333333
AK1C1	HMGN3	4	0.91	0.2275
AK1C1	SPAG8	7	0.962	0.137428571428571
AK1C1	AICDA	6	0.341	0.0568333333333333
ROCK1	SIAH2	5	0.826	0.1652
ROCK1	TMED3	6	0.651	0.1085
ROCK1	SEC62	4	0.392	0.098
ROCK1	CASZ1	4	0.38	0.095
ROCK1	WEE1	2	0.095	0.0475
ROCK1	PBX2	5	0.483	0.0966
ROCK1	SURF1	6	0.756	0.126
ROCK1	HOOK1	3	0.987	0.329
ROCK1	NISCH	4	0.418	0.1045
ROCK1	SYNC	6	0.873	0.1455
ROCK1	REC8	6	0.445	0.0741666666666667
ROCK1	GRIA1	4	0.304	0.076
ROCK1	LY6H	5	0.885	0.177
ROCK1	TRPA1	4	0.529	0.13225
ROCK1	UBA3	5	0.606	0.1212
ROCK1	HMGN3	4	0.525	0.13125
ROCK1	SPAG8	8	0.785	0.098125
ROCK1	AICDA	7	0.358	0.0511428571428571
CHLE	SIAH2	4	0.608	0.152
CHLE	TMED3	5	0.433	0.0866
CHLE	SEC62	3	0.174	0.058
CHLE	CASZ1	3	0.264	0.088
CHLE	WEE1	4	0.108	0.027
CHLE	PBX2	4	0.265	0.06625
CHLE	SURF1	5	0.538	0.1076
CHLE	HOOK1	6	0.841	0.140166666666667
CHLE	NISCH	3	0.211	0.0703333333333333
CHLE	SYNC	7	0.674	0.0962857142857143
CHLE	REC8	8	0.319	0.039875
CHLE	GRIA1	5	0.233	0.0466
CHLE	LY6H	4	0.667	0.16675
CHLE	TRPA1	6	0.46	0.0766666666666667
CHLE	UBA3	6	0.407	0.0678333333333333
CHLE	HMGN3	5	0.83	0.166
CHLE	SPAG8	7	0.567	0.081
CHLE	AICDA	4	0.223	0.05575
J3QK85	SIAH2	5	0.641	0.1282
J3QK85	TMED3	5	0.491	0.0982
J3QK85	SEC62	3	0.256	0.0853333333333333
J3QK85	CASZ1	5	0.294	0.0588
J3QK85	WEE1	4	0.19	0.0475
J3QK85	PBX2	5	0.302	0.0604
J3QK85	SURF1	5	0.62	0.124
J3QK85	HOOK1	3	0.822	0.274
J3QK85	NISCH	3	0.293	0.0976666666666667
J3QK85	SYNC	5	0.687	0.1374
J3QK85	REC8	5	0.345	0.069
J3QK85	GRIA1	4	0.248	0.062
J3QK85	LY6H	4	0.749	0.18725
J3QK85	TRPA1	2	0.418	0.209
J3QK85	UBA3	4	0.42	0.105
J3QK85	HMGN3	6	0.939	0.1565
J3QK85	SPAG8	4	0.587	0.14675
J3QK85	AICDA	3	0.249	0.083
ZAP70	SIAH2	5	0.679	0.1358
ZAP70	TMED3	4	0.539	0.13475
ZAP70	SEC62	6	0.338	0.0563333333333333
ZAP70	CASZ1	4	0.238	0.0595
ZAP70	WEE1	4	0.261	0.06525
ZAP70	PBX2	8	0.302	0.03775
ZAP70	SURF1	7	0.616	0.088
ZAP70	HOOK1	4	0.745	0.18625
ZAP70	NISCH	5	0.26	0.052
ZAP70	SYNC	6	0.779	0.129833333333333
ZAP70	REC8	6	0.289	0.0481666666666667
ZAP70	GRIA1	2	0.206	0.103
ZAP70	LY6H	5	0.802	0.1604
ZAP70	TRPA1	4	0.432	0.108
ZAP70	UBA3	7	0.518	0.074
ZAP70	HMGN3	7	0.985	0.140714285714286
ZAP70	SPAG8	5	0.537	0.1074
ZAP70	AICDA	5	0.181	0.0362
UD14	SIAH2	6	0.806	0.134333333333333
UD14	TMED3	5	0.669	0.1338
UD14	SEC62	8	0.595	0.074375
UD14	CASZ1	5	0.383	0.0766
UD14	WEE1	6	0.334	0.0556666666666667
UD14	PBX2	3	0.19	0.0633333333333333
UD14	SURF1	4	0.712	0.178
UD14	HOOK1	8	0.933	0.116625
UD14	NISCH	5	0.339	0.0678
UD14	SYNC	7	0.798	0.114
UD14	REC8	7	0.439	0.0627142857142857
UD14	GRIA1	5	0.289	0.0578
UD14	LY6H	5	0.916	0.1832
UD14	TRPA1	5	0.514	0.1028
UD14	UBA3	6	0.531	0.0885
UD14	HMGN3	6	0.607	0.101166666666667
UD14	SPAG8	9	0.738	0.082
UD14	AICDA	6	0.304	0.0506666666666667
S12A2	SIAH2	4	0.76	0.19
S12A2	TMED3	6	0.634	0.105666666666667
S12A2	SEC62	6	0.592	0.0986666666666667
S12A2	CASZ1	5	0.402	0.0804
S12A2	WEE1	4	0.331	0.08275
S12A2	PBX2	5	0.409	0.0818
S12A2	SURF1	8	0.778	0.09725
S12A2	HOOK1	4	0.953	0.23825
S12A2	NISCH	4	0.406	0.1015
S12A2	SYNC	5	0.795	0.159
S12A2	REC8	5	0.462	0.0924
S12A2	GRIA1	2	0.281	0.1405
S12A2	LY6H	5	0.534	0.1068
S12A2	TRPA1	4	0.581	0.14525
S12A2	UBA3	4	0.528	0.132
S12A2	HMGN3	3	0.779	0.259666666666667
S12A2	SPAG8	4	0.71	0.1775
S12A2	AICDA	3	0.357	0.119
EST1A	SIAH2	5	0.748	0.1496
EST1A	TMED3	5	0.469	0.0938
EST1A	SEC62	3	0.156	0.052
EST1A	CASZ1	6	0.304	0.0506666666666667
EST1A	WEE1	4	0.144	0.036
EST1A	PBX2	8	0.293	0.036625
EST1A	SURF1	9	0.615	0.0683333333333333
EST1A	HOOK1	9	0.843	0.0936666666666667
EST1A	NISCH	7	0.311	0.0444285714285714
EST1A	SYNC	6	0.697	0.116166666666667
EST1A	REC8	2	0.3	0.15
EST1A	GRIA1	5	0.258	0.0516
EST1A	LY6H	5	0.807	0.1614
EST1A	TRPA1	5	0.483	0.0966
EST1A	UBA3	5	0.43	0.086
EST1A	HMGN3	10	0.929	0.0929
EST1A	SPAG8	7	0.583	0.0832857142857143
EST1A	AICDA	8	0.276	0.0345
VKOR1	SIAH2	7	0.963	0.137571428571429
VKOR1	TMED3	5	0.956	0.1912
VKOR1	SEC62	5	0.741	0.1482
VKOR1	CASZ1	5	0.524	0.1048
VKOR1	WEE1	5	0.501	0.1002
VKOR1	PBX2	5	0.387	0.0774
VKOR1	SURF1	6	0.908	0.151333333333333
VKOR1	HOOK1	7	0.486	0.0694285714285714
VKOR1	NISCH	7	0.527	0.0752857142857143
VKOR1	SYNC	6	0.965	0.160833333333333
VKOR1	REC8	7	0.624	0.0891428571428571
VKOR1	GRIA1	5	0.474	0.0948
VKOR1	LY6H	7	0.695	0.0992857142857143
VKOR1	TRPA1	5	0.699	0.1398
VKOR1	UBA3	5	0.698	0.1396
VKOR1	HMGN3	5	0.874	0.1748
VKOR1	SPAG8	6	0.926	0.154333333333333
VKOR1	AICDA	8	0.492	0.0615
XDH	SIAH2	6	0.81	0.135
XDH	TMED3	6	0.612	0.102
XDH	SEC62	8	0.503	0.062875
XDH	CASZ1	7	0.313	0.0447142857142857
XDH	WEE1	6	0.242	0.0403333333333333
XDH	PBX2	6	0.356	0.0593333333333333
XDH	SURF1	10	0.793	0.0793
XDH	HOOK1	8	0.841	0.105125
XDH	NISCH	8	0.32	0.04
XDH	SYNC	3	0.542	0.180666666666667
XDH	REC8	8	0.417	0.052125
XDH	GRIA1	6	0.267	0.0445
