source	destinations_disconnected_to
ACE	UFSP2	PTCD2
KAPCA	UFSP2	PTCD2
NTKL	UFSP2	PTCD2
CALM	UFSP2	PTCD2
ACHA4	UFSP2	PTCD2
ANXA2	UFSP2	PTCD2
AURKB	UFSP2	PTCD2
GNAT3	UFSP2	PTCD2
CA2D1	UFSP2	PTCD2
CAH4	UFSP2	PTCD2
AK1C1	UFSP2	PTCD2
ROCK1	UFSP2	PTCD2
CHLE	UFSP2	PTCD2
J3QK85	UFSP2	PTCD2
ZAP70	UFSP2	PTCD2
UD14	UFSP2	PTCD2
S12A2	UFSP2	PTCD2
EST1A	UFSP2	PTCD2
VKOR1	UFSP2	PTCD2
XDH	UFSP2	PTCD2
ACHB4	UFSP2	PTCD2
RLP24	UFSP2	PTCD2
EDN1	UFSP2	PTCD2
GBRB3	UFSP2	PTCD2
TKT	UFSP2	PTCD2
NEU2	UFSP2	PTCD2
3HAO	UFSP2	PTCD2
RL10L	UFSP2	PTCD2
ADA1D	UFSP2	PTCD2
CANB2	UFSP2	PTCD2
KAP3	UFSP2	PTCD2
PANX1	UFSP2	PTCD2
ST2A1	UFSP2	PTCD2
UPP2	UFSP2	PTCD2
AK1D1	UFSP2	PTCD2
CAC1A	UFSP2	PTCD2
CUBN	UFSP2	PTCD2
THA	UFSP2	PTCD2
TBB5	UFSP2	PTCD2
CATA	UFSP2	PTCD2
RL3	UFSP2	PTCD2
PA2GE	UFSP2	PTCD2
HRH2	UFSP2	PTCD2
ATTY	UFSP2	PTCD2
S29A2	UFSP2	PTCD2
GBRT	UFSP2	PTCD2
ACHA3	UFSP2	PTCD2
CDK6	UFSP2	PTCD2
5HT7R	UFSP2	PTCD2
ADRB1	UFSP2	PTCD2
CP11A	UFSP2	PTCD2
CSK	UFSP2	PTCD2
5HT3A	UFSP2	PTCD2
AT12A	UFSP2	PTCD2
IOD3	UFSP2	PTCD2
PGFRA	UFSP2	PTCD2
A1AG1	UFSP2	PTCD2
TNFA	UFSP2	PTCD2
NFAC2	UFSP2	PTCD2
NOS2	UFSP2	PTCD2
5HT2B	UFSP2	PTCD2
HS90A	UFSP2	PTCD2
LCK	UFSP2	PTCD2
ADCYA	UFSP2	PTCD2
HS90B	UFSP2	PTCD2
ADA2A	UFSP2	PTCD2
CACP	UFSP2	PTCD2
RARA	UFSP2	PTCD2
PYC	UFSP2	PTCD2
CATL1	UFSP2	PTCD2
ACHA9	UFSP2	PTCD2
NH2L1	UFSP2	PTCD2
AAKB2	UFSP2	PTCD2
DCXR	UFSP2	PTCD2
CXCL7	UFSP2	PTCD2
KCNE1	UFSP2	PTCD2
B3GT4	UFSP2	PTCD2
ACES	UFSP2	PTCD2
SCNNG	UFSP2	PTCD2
HASP	UFSP2	PTCD2
MMP3	UFSP2	PTCD2
MET	UFSP2	PTCD2
AA2BR	UFSP2	PTCD2
PDE8A	UFSP2	PTCD2
5HT2C	UFSP2	PTCD2
AK1C3	UFSP2	PTCD2
OSTCN	UFSP2	PTCD2
NMD3B	UFSP2	PTCD2
CDK5	UFSP2	PTCD2
PPARA	UFSP2	PTCD2
DRD2	UFSP2	PTCD2
VGFR2	UFSP2	PTCD2
CP1A2	UFSP2	PTCD2
NGF	UFSP2	PTCD2
GBRA6	UFSP2	PTCD2
ACHA7	UFSP2	PTCD2
CP2C9	UFSP2	PTCD2
