source	dest	edges	cum_dist	avg_dist_per_edge
ACE	TNKS2	6	0.864	0.144
ACE	RRP15	4	0.376	0.094
ACE	NUPL1	4	0.77	0.1925
ACE	LAIR2	3	0.961	0.320333333333333
ACE	KCTD5	5	0.567	0.1134
ACE	AP1G1	4	0.178	0.0445
ACE	DDX51	6	0.635	0.105833333333333
ACE	IKZF2	4	0.467	0.11675
ACE	FER	6	0.108	0.018
ACE	SF3B5	4	0.208	0.052
ACE	ZZZ3	4	0.426	0.1065
ACE	DOCK3	6	0.74	0.123333333333333
ACE	ZMYM3	3	0.695	0.231666666666667
ACE	FUT8	3	0.272	0.0906666666666667
ACE	HBS1L	4	0.53	0.1325
ACE	TGIF1	4	0.071	0.01775
ACE	PIBF1	4	0.976	0.244
ACE	CCNB2	4	0.776	0.194
ACE	AGK	4	0.301	0.07525
ACE	MDC1	4	0.995	0.24875
ACE	DKK2	6	0.929	0.154833333333333
ACE	GRID2	4	0.66	0.165
ACE	SAMD9	3	0.51	0.17
KAPCA	TNKS2	2	0.591	0.2955
KAPCA	RRP15	4	0.361	0.09025
KAPCA	NUPL1	4	0.882	0.2205
KAPCA	LAIR2	6	0.952	0.158666666666667
KAPCA	KCTD5	6	0.565	0.0941666666666667
KAPCA	AP1G1	5	0.176	0.0352
KAPCA	DDX51	6	0.62	0.103333333333333
KAPCA	IKZF2	5	0.465	0.093
KAPCA	FER	3	0.116	0.0386666666666667
KAPCA	SF3B5	4	0.218	0.0545
KAPCA	ZZZ3	5	0.424	0.0848
KAPCA	DOCK3	4	0.677	0.16925
KAPCA	ZMYM3	3	0.633	0.211
KAPCA	FUT8	4	0.416	0.104
KAPCA	HBS1L	4	0.515	0.12875
KAPCA	TGIF1	5	0.09	0.018
KAPCA	PIBF1	5	0.933	0.1866
KAPCA	CCNB2	4	0.629	0.15725
KAPCA	AGK	5	0.307	0.0614
KAPCA	MDC1	5	0.952	0.1904
KAPCA	DKK2	4	0.83	0.2075
KAPCA	GRID2	3	0.642	0.214
KAPCA	SAMD9	4	0.501	0.12525
NTKL	TNKS2	6	0.588	0.098
NTKL	RRP15	5	0.473	0.0946
NTKL	NUPL1	6	0.944	0.157333333333333
NTKL	LAIR2	7	0.797	0.113857142857143
NTKL	KCTD5	5	0.695	0.139
NTKL	AP1G1	2	0.107	0.0535
NTKL	DDX51	7	0.732	0.104571428571429
NTKL	IKZF2	5	0.598	0.1196
NTKL	FER	4	0.211	0.05275
NTKL	SF3B5	5	0.33	0.066
NTKL	ZZZ3	5	0.557	0.1114
NTKL	DOCK3	6	0.464	0.0773333333333333
NTKL	ZMYM3	6	0.812	0.135333333333333
NTKL	FUT8	5	0.405	0.081
NTKL	HBS1L	5	0.627	0.1254
NTKL	TGIF1	10	0.226	0.0226
NTKL	PIBF1	4	0.803	0.20075
NTKL	CCNB2	4	0.603	0.15075
NTKL	AGK	6	0.412	0.0686666666666667
NTKL	MDC1	4	0.822	0.2055
NTKL	DKK2	6	0.959	0.159833333333333
NTKL	GRID2	6	0.744	0.124
NTKL	SAMD9	4	0.607	0.15175
CALM	TNKS2	2	0.849	0.4245
CALM	RRP15	3	0.33	0.11
CALM	NUPL1	4	0.845	0.21125
CALM	LAIR2	7	0.929	0.132714285714286
CALM	KCTD5	3	0.524	0.174666666666667
CALM	AP1G1	4	0.168	0.042
CALM	DDX51	5	0.589	0.1178
CALM	IKZF2	4	0.457	0.11425
CALM	FER	3	0.091	0.0303333333333333
CALM	SF3B5	3	0.188	0.0626666666666667
CALM	ZZZ3	4	0.416	0.104
CALM	DOCK3	5	0.499	0.0998
CALM	ZMYM3	5	0.589	0.1178
CALM	FUT8	4	0.285	0.07125
CALM	HBS1L	4	0.507	0.12675
CALM	TGIF1	7	0.069	0.00985714285714286
CALM	PIBF1	3	0.637	0.212333333333333
CALM	CCNB2	2	0.368	0.184
CALM	AGK	3	0.243	0.081
CALM	MDC1	2	0.72	0.36
CALM	DKK2	6	0.894	0.149
CALM	GRID2	2	0.519	0.2595
CALM	SAMD9	3	0.487	0.162333333333333
ACHA4	TNKS2	6	0.725	0.120833333333333
ACHA4	RRP15	6	0.45	0.075
ACHA4	NUPL1	5	0.98	0.196
ACHA4	LAIR2	5	0.745	0.149
ACHA4	KCTD5	6	0.658	0.109666666666667
ACHA4	AP1G1	5	0.269	0.0538
ACHA4	DDX51	8	0.709	0.088625
ACHA4	IKZF2	5	0.558	0.1116
ACHA4	FER	4	0.22	0.055
ACHA4	SF3B5	6	0.307	0.0511666666666667
ACHA4	ZZZ3	5	0.517	0.1034
