source	destinations_disconnected_to
ACE	ZMYM1	ATP9B
KAPCA	ZMYM1	ATP9B
NTKL	ZMYM1	ATP9B
CALM	ZMYM1	ATP9B
ACHA4	ZMYM1	ATP9B
ANXA2	ZMYM1	ATP9B
AURKB	ZMYM1	ATP9B
GNAT3	ZMYM1	ATP9B
CA2D1	ZMYM1	ATP9B
CAH4	ZMYM1	ATP9B
AK1C1	ZMYM1	ATP9B
ROCK1	ZMYM1	ATP9B
CHLE	ZMYM1	ATP9B
J3QK85	ZMYM1	ATP9B
ZAP70	ZMYM1	ATP9B
UD14	ZMYM1	ATP9B
S12A2	ZMYM1	ATP9B
EST1A	ZMYM1	ATP9B
VKOR1	ZMYM1	ATP9B
XDH	ZMYM1	ATP9B
ACHB4	ZMYM1	ATP9B
RLP24	ZMYM1	ATP9B
EDN1	ZMYM1	ATP9B
GBRB3	ZMYM1	ATP9B
TKT	ZMYM1	ATP9B
NEU2	ZMYM1	ATP9B
3HAO	ZMYM1	ATP9B
RL10L	ZMYM1	ATP9B
ADA1D	ZMYM1	ATP9B
CANB2	ZMYM1	ATP9B
KAP3	ZMYM1	ATP9B
PANX1	ZMYM1	ATP9B
ST2A1	ZMYM1	ATP9B
UPP2	ZMYM1	ATP9B
AK1D1	ZMYM1	ATP9B
CAC1A	ZMYM1	ATP9B
CUBN	ZMYM1	ATP9B
THA	ZMYM1	ATP9B
TBB5	ZMYM1	ATP9B
CATA	ZMYM1	ATP9B
RL3	ZMYM1	ATP9B
PA2GE	ZMYM1	ATP9B
HRH2	ZMYM1	ATP9B
ATTY	ZMYM1	ATP9B
S29A2	ZMYM1	ATP9B
GBRT	ZMYM1	ATP9B
ACHA3	ZMYM1	ATP9B
CDK6	ZMYM1	ATP9B
5HT7R	ZMYM1	ATP9B
ADRB1	ZMYM1	ATP9B
CP11A	ZMYM1	ATP9B
CSK	ZMYM1	ATP9B
5HT3A	ZMYM1	ATP9B
AT12A	ZMYM1	ATP9B
IOD3	ZMYM1	ATP9B
PGFRA	ZMYM1	ATP9B
A1AG1	ZMYM1	ATP9B
TNFA	ZMYM1	ATP9B
NFAC2	ZMYM1	ATP9B
NOS2	ZMYM1	ATP9B
5HT2B	ZMYM1	ATP9B
HS90A	ZMYM1	ATP9B
LCK	ZMYM1	ATP9B
ADCYA	ZMYM1	ATP9B
HS90B	ZMYM1	ATP9B
ADA2A	ZMYM1	ATP9B
CACP	ZMYM1	ATP9B
RARA	ZMYM1	ATP9B
PYC	ZMYM1	ATP9B
CATL1	ZMYM1	ATP9B
ACHA9	ZMYM1	ATP9B
NH2L1	ZMYM1	ATP9B
AAKB2	ZMYM1	ATP9B
DCXR	ZMYM1	ATP9B
CXCL7	ZMYM1	ATP9B
KCNE1	ZMYM1	ATP9B
B3GT4	ZMYM1	ATP9B
ACES	ZMYM1	ATP9B
SCNNG	ZMYM1	ATP9B
HASP	ZMYM1	ATP9B
MMP3	ZMYM1	ATP9B
MET	ZMYM1	ATP9B
AA2BR	ZMYM1	ATP9B
PDE8A	ZMYM1	ATP9B
5HT2C	ZMYM1	ATP9B
AK1C3	ZMYM1	ATP9B
OSTCN	ZMYM1	ATP9B
NMD3B	ZMYM1	ATP9B
CDK5	ZMYM1	ATP9B
PPARA	ZMYM1	ATP9B
DRD2	ZMYM1	ATP9B
VGFR2	ZMYM1	ATP9B
CP1A2	ZMYM1	ATP9B
NGF	ZMYM1	ATP9B
GBRA6	ZMYM1	ATP9B
ACHA7	ZMYM1	ATP9B
CP2C9	ZMYM1	ATP9B
TBA1A	ZMYM1	ATP9B
IL2RA	ZMYM1	ATP9B
PPB1	ZMYM1	ATP9B
PD2R	ZMYM1	ATP9B
Q71TU5	ZMYM1	ATP9B
DCE1	ZMYM1	ATP9B
GBRG1	ZMYM1	ATP9B
FGFR2	ZMYM1	ATP9B
IMPA1	ZMYM1	ATP9B
ACM2	ZMYM1	ATP9B
IL8	ZMYM1	ATP9B
5HT6R	ZMYM1	ATP9B
KPCT	ZMYM1	ATP9B
AOC1	ZMYM1	ATP9B
PCNA	ZMYM1	ATP9B
KSYK	ZMYM1	ATP9B
CAH9	ZMYM1	ATP9B
RL11	ZMYM1	ATP9B
CACB3	ZMYM1	ATP9B
HMDH	ZMYM1	ATP9B
GBRA4	ZMYM1	ATP9B
KIT	ZMYM1	ATP9B
AOFA	ZMYM1	ATP9B
NEP	ZMYM1	ATP9B
GLYC	ZMYM1	ATP9B
NCOA2	ZMYM1	ATP9B
5HT1E	ZMYM1	ATP9B
TBA4A	ZMYM1	ATP9B
METH	ZMYM1	ATP9B
LDHA	ZMYM1	ATP9B
MK08	ZMYM1	ATP9B
IGHG4	ZMYM1	ATP9B
CP2CJ	ZMYM1	ATP9B
RXRA	ZMYM1	ATP9B
PA2GA	ZMYM1	ATP9B
CP131	ZMYM1	ATP9B
ACACB	ZMYM1	ATP9B
PTHY	ZMYM1	ATP9B
IL10	ZMYM1	ATP9B
CAH2	ZMYM1	ATP9B
OPRD	ZMYM1	ATP9B
AAPK1	ZMYM1	ATP9B
PDPK1	ZMYM1	ATP9B
ADRB3	ZMYM1	ATP9B
C11B1	ZMYM1	ATP9B
GBRP	ZMYM1	ATP9B
ROCK2	ZMYM1	ATP9B
RL8	ZMYM1	ATP9B
ADCY2	ZMYM1	ATP9B
PHOP2	ZMYM1	ATP9B
CAH12	ZMYM1	ATP9B
S10A4	ZMYM1	ATP9B
GRIK1	ZMYM1	ATP9B
CBG	ZMYM1	ATP9B
PRGR	ZMYM1	ATP9B
HCAR2	ZMYM1	ATP9B
DNMT1	ZMYM1	ATP9B
PGH2	ZMYM1	ATP9B
CAC1F	ZMYM1	ATP9B
ADA2C	ZMYM1	ATP9B
S15A1	ZMYM1	ATP9B
ADA1A	ZMYM1	ATP9B
A1AG2	ZMYM1	ATP9B
OX1R	ZMYM1	ATP9B
KCMA1	ZMYM1	ATP9B
NMDE3	ZMYM1	ATP9B
HIBCH	ZMYM1	ATP9B
IPKA	ZMYM1	ATP9B
S22AI	ZMYM1	ATP9B
S29A1	ZMYM1	ATP9B
HDAC1	ZMYM1	ATP9B
PNPH	ZMYM1	ATP9B
ADA2B	ZMYM1	ATP9B
TRFL	ZMYM1	ATP9B
ALBU	ZMYM1	ATP9B
FMO3	ZMYM1	ATP9B
PLK1	ZMYM1	ATP9B
SGMR1	ZMYM1	ATP9B
GUAA	ZMYM1	ATP9B
QOR	ZMYM1	ATP9B
GCR	ZMYM1	ATP9B
CATD	ZMYM1	ATP9B
MIF	ZMYM1	ATP9B
HPGDS	ZMYM1	ATP9B
MKNK1	ZMYM1	ATP9B
P2RY2	ZMYM1	ATP9B
S12A4	ZMYM1	ATP9B
EGFR	ZMYM1	ATP9B
NFKB1	ZMYM1	ATP9B
PGFRB	ZMYM1	ATP9B
ANT3	ZMYM1	ATP9B
GTR1	ZMYM1	ATP9B
MK10	ZMYM1	ATP9B
CAMLG	ZMYM1	ATP9B
HEMH	ZMYM1	ATP9B
MTRR	ZMYM1	ATP9B
NQO1	ZMYM1	ATP9B
ACH10	ZMYM1	ATP9B
FMO4	ZMYM1	ATP9B
