source	dest	edges	cum_dist	avg_dist_per_edge
ACE	SIK3	4	0.211	0.05275
ACE	ACE2	2	0.084	0.042
ACE	TCF15	3	0.562	0.187333333333333
ACE	FHL5	4	0.775	0.19375
ACE	CDSN	3	0.168	0.056
ACE	CAV2	4	0.519	0.12975
ACE	MERTK	3	0.275	0.0916666666666667
ACE	CNGB3	4	0.6	0.15
ACE	IRF2	4	0.664	0.166
ACE	ADAT1	4	0.455	0.11375
ACE	NRN1	3	0.546	0.182
ACE	AP1G2	4	0.478	0.1195
ACE	GIPC2	5	0.606	0.1212
ACE	WNT5B	3	0.233	0.0776666666666667
ACE	AMPD1	4	0.24	0.06
ACE	TTK	4	0.303	0.07575
ACE	SOX30	6	0.72	0.12
ACE	NFU1	4	0.822	0.2055
ACE	DKK2	5	0.956	0.1912
ACE	HIPK3	3	0.475	0.158333333333333
ACE	TWSG1	3	0.548	0.182666666666667
ACE	HIP1R	4	0.783	0.19575
ACE	CARD8	4	0.425	0.10625
KAPCA	SIK3	4	0.299	0.07475
KAPCA	ACE2	4	0.241	0.06025
KAPCA	TCF15	4	0.706	0.1765
KAPCA	FHL5	2	0.416	0.208
KAPCA	CDSN	4	0.312	0.078
KAPCA	CAV2	5	0.476	0.0952
KAPCA	MERTK	4	0.44	0.11
KAPCA	CNGB3	2	0.587	0.2935
KAPCA	IRF2	1	0.379	0.379
KAPCA	ADAT1	4	0.499	0.12475
KAPCA	NRN1	3	0.486	0.162
KAPCA	AP1G2	4	0.463	0.11575
KAPCA	GIPC2	5	0.652	0.1304
KAPCA	WNT5B	3	0.279	0.093
KAPCA	AMPD1	3	0.257	0.0856666666666667
KAPCA	TTK	4	0.288	0.072
KAPCA	SOX30	3	0.728	0.242666666666667
KAPCA	NFU1	4	0.807	0.20175
KAPCA	DKK2	4	0.83	0.2075
KAPCA	HIPK3	3	0.46	0.153333333333333
KAPCA	TWSG1	4	0.556	0.139
KAPCA	HIP1R	5	0.74	0.148
KAPCA	CARD8	5	0.382	0.0764
NTKL	SIK3	6	0.295	0.0491666666666667
NTKL	ACE2	6	0.354	0.059
NTKL	TCF15	5	0.695	0.139
NTKL	FHL5	5	0.623	0.1246
NTKL	CDSN	5	0.301	0.0602
NTKL	CAV2	4	0.346	0.0865
NTKL	MERTK	5	0.359	0.0718
NTKL	CNGB3	8	0.433	0.054125
NTKL	IRF2	6	0.513	0.0855
NTKL	ADAT1	5	0.672	0.1344
NTKL	NRN1	6	0.693	0.1155
NTKL	AP1G2	1	0.101	0.101
