source	dest	edges	cum_dist	avg_dist_per_edge
ACE	CHKA	3	0.357	0.119
ACE	MYOM1	5	0.569	0.1138
ACE	MLEC	6	0.991	0.165166666666667
ACE	TAF1D	4	0.512	0.128
ACE	NLK	4	0.905	0.22625
ACE	ALG5	4	0.471	0.11775
ACE	ANO1	4	0.52	0.13
ACE	RPE	5	0.665	0.133
ACE	TNNI1	6	0.436	0.0726666666666667
ACE	IKZF2	4	0.467	0.11675
ACE	IGBP1	4	0.798	0.1995
ACE	ORC3	5	0.568	0.1136
ACE	MAF	3	0.646	0.215333333333333
ACE	ING2	7	0.13	0.0185714285714286
ACE	MARCO	5	0.913	0.1826
ACE	TRPC4	5	0.452	0.0904
ACE	SYNPO	3	0.335	0.111666666666667
ACE	GRIK1	4	0.121	0.03025
ACE	PAX1	4	0.607	0.15175
ACE	EED	4	0.145	0.03625
ACE	LOXL1	3	0.262	0.0873333333333333
ACE	APOA1	3	0.052	0.0173333333333333
ACE	YIF1A	5	0.782	0.1564
ACE	JAK1	5	0.079	0.0158
ACE	FANCL	4	0.181	0.04525
ACE	BHMT2	6	0.294	0.049
ACE	EFHD1	4	0.832	0.208
KAPCA	CHKA	4	0.426	0.1065
KAPCA	MYOM1	3	0.585	0.195
KAPCA	MLEC	7	0.997	0.142428571428571
KAPCA	TAF1D	5	0.929	0.1858
KAPCA	NLK	5	0.862	0.1724
KAPCA	ALG5	5	0.477	0.0954
KAPCA	ANO1	5	0.621	0.1242
KAPCA	RPE	6	0.622	0.103666666666667
KAPCA	TNNI1	6	0.395	0.0658333333333333
KAPCA	IKZF2	5	0.465	0.093
KAPCA	IGBP1	5	0.755	0.151
KAPCA	ORC3	3	0.291	0.097
KAPCA	MAF	2	0.444	0.222
KAPCA	ING2	5	0.116	0.0232
KAPCA	MARCO	3	0.636	0.212
KAPCA	TRPC4	2	0.138	0.069
KAPCA	SYNPO	8	0.425	0.053125
KAPCA	GRIK1	5	0.119	0.0238
KAPCA	PAX1	5	0.751	0.1502
KAPCA	EED	4	0.13	0.0325
KAPCA	LOXL1	4	0.406	0.1015
KAPCA	APOA1	5	0.137	0.0274
KAPCA	YIF1A	5	0.767	0.1534
KAPCA	JAK1	5	0.076	0.0152
KAPCA	FANCL	4	0.166	0.0415
KAPCA	BHMT2	5	0.259	0.0518
KAPCA	EFHD1	6	0.909	0.1515
NTKL	CHKA	5	0.49	0.098
NTKL	MYOM1	8	0.62	0.0775
NTKL	MLEC	8	1.089	0.136125
NTKL	TAF1D	5	0.609	0.1218
NTKL	NLK	4	0.732	0.183
NTKL	ALG5	6	0.569	0.0948333333333333
NTKL	ANO1	6	0.604	0.100666666666667
NTKL	RPE	5	0.492	0.0984
NTKL	TNNI1	6	0.344	0.0573333333333333
NTKL	IKZF2	5	0.598	0.1196
NTKL	IGBP1	4	0.625	0.15625
NTKL	ORC3	6	0.47	0.0783333333333333
NTKL	MAF	5	0.495	0.099
NTKL	ING2	5	0.237	0.0474
NTKL	MARCO	6	0.815	0.135833333333333
NTKL	TRPC4	4	0.405	0.10125
NTKL	SYNPO	5	0.468	0.0936
NTKL	GRIK1	5	0.252	0.0504
NTKL	PAX1	6	0.74	0.123333333333333
NTKL	EED	5	0.242	0.0484
NTKL	LOXL1	5	0.395	0.079
NTKL	APOA1	6	0.242	0.0403333333333333
NTKL	YIF1A	6	0.879	0.1465
NTKL	JAK1	4	0.204	0.051
NTKL	FANCL	5	0.278	0.0556
NTKL	BHMT2	7	0.425	0.0607142857142857
NTKL	EFHD1	6	0.502	0.0836666666666667
CALM	CHKA	3	0.35	0.116666666666667
CALM	MYOM1	4	0.478	0.1195
CALM	MLEC	5	0.933	0.1866
CALM	TAF1D	3	0.466	0.155333333333333
CALM	NLK	3	0.612	0.204
CALM	ALG5	3	0.413	0.137666666666667
CALM	ANO1	4	0.485	0.12125
CALM	RPE	4	0.372	0.093
CALM	TNNI1	4	0.207	0.05175
CALM	IKZF2	4	0.457	0.11425
CALM	IGBP1	3	0.505	0.168333333333333
CALM	ORC3	5	0.247	0.0494
CALM	MAF	4	0.483	0.12075
CALM	ING2	4	0.095	0.02375
CALM	MARCO	5	0.592	0.1184
CALM	TRPC4	2	0.1	0.05
CALM	SYNPO	4	0.348	0.087
CALM	GRIK1	4	0.111	0.02775
CALM	PAX1	5	0.62	0.124
CALM	EED	3	0.122	0.0406666666666667
CALM	LOXL1	4	0.275	0.06875
CALM	APOA1	3	0.073	0.0243333333333333
CALM	YIF1A	5	0.759	0.1518
CALM	JAK1	5	0.053	0.0106
CALM	FANCL	4	0.158	0.0395
CALM	BHMT2	5	0.26	0.052
CALM	EFHD1	5	0.888	0.1776
ACHA4	CHKA	2	0.322	0.161
ACHA4	MYOM1	6	0.606	0.101
ACHA4	MLEC	8	1.072	0.134
ACHA4	TAF1D	6	0.586	0.0976666666666667
ACHA4	NLK	4	0.766	0.1915
ACHA4	ALG5	6	0.552	0.092
ACHA4	ANO1	4	0.577	0.14425
ACHA4	RPE	5	0.526	0.1052
ACHA4	TNNI1	6	0.377	0.0628333333333333
ACHA4	IKZF2	5	0.558	0.1116
ACHA4	IGBP1	1	0.341	0.341
ACHA4	ORC3	5	0.461	0.0922
ACHA4	MAF	4	0.589	0.14725
ACHA4	ING2	6	0.214	0.0356666666666667
ACHA4	MARCO	5	0.806	0.1612
ACHA4	TRPC4	4	0.439	0.10975
ACHA4	SYNPO	5	0.446	0.0892
ACHA4	GRIK1	5	0.212	0.0424
