source	destinations_disconnected_to
ACE	ADNP2	SNX24
KAPCA	ADNP2	SNX24
NTKL	ADNP2	SNX24
CALM	ADNP2	SNX24
ACHA4	ADNP2	SNX24
ANXA2	ADNP2	SNX24
AURKB	ADNP2	SNX24
GNAT3	ADNP2	SNX24
CA2D1	ADNP2	SNX24
CAH4	ADNP2	SNX24
AK1C1	ADNP2	SNX24
ROCK1	ADNP2	SNX24
CHLE	ADNP2	SNX24
J3QK85	ADNP2	SNX24
ZAP70	ADNP2	SNX24
UD14	ADNP2	SNX24
S12A2	ADNP2	SNX24
EST1A	ADNP2	SNX24
VKOR1	ADNP2	SNX24
XDH	ADNP2	SNX24
ACHB4	ADNP2	SNX24
RLP24	ADNP2	SNX24
EDN1	ADNP2	SNX24
GBRB3	ADNP2	SNX24
TKT	ADNP2	SNX24
NEU2	ADNP2	SNX24
3HAO	ADNP2	SNX24
RL10L	ADNP2	SNX24
ADA1D	ADNP2	SNX24
CANB2	ADNP2	SNX24
KAP3	ADNP2	SNX24
PANX1	ADNP2	SNX24
ST2A1	ADNP2	SNX24
UPP2	ADNP2	SNX24
AK1D1	ADNP2	SNX24
CAC1A	ADNP2	SNX24
CUBN	ADNP2	SNX24
THA	ADNP2	SNX24
TBB5	ADNP2	SNX24
CATA	ADNP2	SNX24
RL3	ADNP2	SNX24
PA2GE	ADNP2	SNX24
HRH2	ADNP2	SNX24
ATTY	ADNP2	SNX24
S29A2	ADNP2	SNX24
GBRT	ADNP2	SNX24
ACHA3	ADNP2	SNX24
CDK6	ADNP2	SNX24
5HT7R	ADNP2	SNX24
ADRB1	ADNP2	SNX24
CP11A	ADNP2	SNX24
CSK	ADNP2	SNX24
5HT3A	ADNP2	SNX24
AT12A	ADNP2	SNX24
IOD3	ADNP2	SNX24
PGFRA	ADNP2	SNX24
A1AG1	ADNP2	SNX24
TNFA	ADNP2	SNX24
NFAC2	ADNP2	SNX24
NOS2	ADNP2	SNX24
5HT2B	ADNP2	SNX24
HS90A	ADNP2	SNX24
LCK	ADNP2	SNX24
ADCYA	ADNP2	SNX24
HS90B	ADNP2	SNX24
ADA2A	ADNP2	SNX24
CACP	ADNP2	SNX24
RARA	ADNP2	SNX24
PYC	ADNP2	SNX24
CATL1	ADNP2	SNX24
ACHA9	ADNP2	SNX24
NH2L1	ADNP2	SNX24
AAKB2	ADNP2	SNX24
DCXR	ADNP2	SNX24
CXCL7	ADNP2	SNX24
KCNE1	ADNP2	SNX24
B3GT4	ADNP2	SNX24
ACES	ADNP2	SNX24
SCNNG	ADNP2	SNX24
HASP	ADNP2	SNX24
MMP3	ADNP2	SNX24
MET	ADNP2	SNX24
AA2BR	ADNP2	SNX24
PDE8A	ADNP2	SNX24
5HT2C	ADNP2	SNX24
AK1C3	ADNP2	SNX24
OSTCN	ADNP2	SNX24
NMD3B	ADNP2	SNX24
CDK5	ADNP2	SNX24
PPARA	ADNP2	SNX24
DRD2	ADNP2	SNX24
VGFR2	ADNP2	SNX24
CP1A2	ADNP2	SNX24
NGF	ADNP2	SNX24
GBRA6	ADNP2	SNX24
ACHA7	ADNP2	SNX24
CP2C9	ADNP2	SNX24
TBA1A	ADNP2	SNX24
IL2RA	ADNP2	SNX24
PPB1	ADNP2	SNX24
PD2R	ADNP2	SNX24
Q71TU5	ADNP2	SNX24
DCE1	ADNP2	SNX24
GBRG1	ADNP2	SNX24
FGFR2	ADNP2	SNX24
IMPA1	ADNP2	SNX24
ACM2	ADNP2	SNX24
IL8	ADNP2	SNX24
