source	destinations_disconnected_to
ACE	GLRA3
KAPCA	GLRA3
NTKL	GLRA3
CALM	GLRA3
ACHA4	GLRA3
ANXA2	GLRA3
AURKB	GLRA3
GNAT3	GLRA3
CA2D1	GLRA3
CAH4	GLRA3
AK1C1	GLRA3
ROCK1	GLRA3
CHLE	GLRA3
J3QK85	GLRA3
ZAP70	GLRA3
UD14	GLRA3
S12A2	GLRA3
EST1A	GLRA3
VKOR1	GLRA3
XDH	GLRA3
ACHB4	GLRA3
RLP24	GLRA3
EDN1	GLRA3
GBRB3	GLRA3
TKT	GLRA3
NEU2	GLRA3
3HAO	GLRA3
RL10L	GLRA3
ADA1D	GLRA3
CANB2	GLRA3
KAP3	GLRA3
PANX1	GLRA3
ST2A1	GLRA3
UPP2	GLRA3
AK1D1	GLRA3
CAC1A	GLRA3
CUBN	GLRA3
THA	GLRA3
TBB5	GLRA3
CATA	GLRA3
RL3	GLRA3
PA2GE	GLRA3
HRH2	GLRA3
ATTY	GLRA3
S29A2	GLRA3
GBRT	GLRA3
ACHA3	GLRA3
CDK6	GLRA3
5HT7R	GLRA3
ADRB1	GLRA3
CP11A	GLRA3
CSK	GLRA3
5HT3A	GLRA3
AT12A	GLRA3
IOD3	GLRA3
PGFRA	GLRA3
A1AG1	GLRA3
TNFA	GLRA3
NFAC2	GLRA3
NOS2	GLRA3
5HT2B	GLRA3
HS90A	GLRA3
LCK	GLRA3
ADCYA	GLRA3
HS90B	GLRA3
ADA2A	GLRA3
CACP	GLRA3
RARA	GLRA3
PYC	GLRA3
CATL1	GLRA3
ACHA9	GLRA3
NH2L1	GLRA3
AAKB2	GLRA3
DCXR	GLRA3
CXCL7	GLRA3
KCNE1	GLRA3
B3GT4	GLRA3
ACES	GLRA3
SCNNG	GLRA3
HASP	GLRA3
MMP3	GLRA3
MET	GLRA3
AA2BR	GLRA3
PDE8A	GLRA3
5HT2C	GLRA3
AK1C3	GLRA3
OSTCN	GLRA3
NMD3B	GLRA3
CDK5	GLRA3
PPARA	GLRA3
DRD2	GLRA3
VGFR2	GLRA3
CP1A2	GLRA3
NGF	GLRA3
GBRA6	GLRA3
ACHA7	GLRA3
CP2C9	GLRA3
TBA1A	GLRA3
IL2RA	GLRA3
PPB1	GLRA3
PD2R	GLRA3
Q71TU5	GLRA3
DCE1	GLRA3
GBRG1	GLRA3
FGFR2	GLRA3
IMPA1	GLRA3
ACM2	GLRA3
IL8	GLRA3
5HT6R	GLRA3
KPCT	GLRA3
AOC1	GLRA3
PCNA	GLRA3
KSYK	GLRA3
CAH9	GLRA3
RL11	GLRA3
CACB3	GLRA3
HMDH	GLRA3
GBRA4	GLRA3
KIT	GLRA3
AOFA	GLRA3
NEP	GLRA3
GLYC	GLRA3
NCOA2	GLRA3
5HT1E	GLRA3
TBA4A	GLRA3
METH	GLRA3
LDHA	GLRA3
MK08	GLRA3
IGHG4	GLRA3
CP2CJ	GLRA3
RXRA	GLRA3
PA2GA	GLRA3
CP131	GLRA3
ACACB	GLRA3
PTHY	GLRA3
IL10	GLRA3
CAH2	GLRA3
OPRD	GLRA3
AAPK1	GLRA3
PDPK1	GLRA3
ADRB3	GLRA3
C11B1	GLRA3
GBRP	GLRA3
ROCK2	GLRA3
RL8	GLRA3
ADCY2	GLRA3
PHOP2	GLRA3
CAH12	GLRA3
S10A4	GLRA3
GRIK1	GLRA3
CBG	GLRA3
PRGR	GLRA3
HCAR2	GLRA3
DNMT1	GLRA3
PGH2	GLRA3
CAC1F	GLRA3
ADA2C	GLRA3
S15A1	GLRA3
ADA1A	GLRA3
A1AG2	GLRA3
OX1R	GLRA3
KCMA1	GLRA3
NMDE3	GLRA3
HIBCH	GLRA3
IPKA	GLRA3
S22AI	GLRA3
S29A1	GLRA3
HDAC1	GLRA3
PNPH	GLRA3
ADA2B	GLRA3
TRFL	GLRA3
ALBU	GLRA3
FMO3	GLRA3
PLK1	GLRA3
SGMR1	GLRA3
GUAA	GLRA3
QOR	GLRA3
GCR	GLRA3
CATD	GLRA3
MIF	GLRA3
HPGDS	GLRA3
MKNK1	GLRA3
P2RY2	GLRA3
S12A4	GLRA3
EGFR	GLRA3
NFKB1	GLRA3
PGFRB	GLRA3
ANT3	GLRA3
GTR1	GLRA3
MK10	GLRA3
CAMLG	GLRA3
HEMH	GLRA3
MTRR	GLRA3
NQO1	GLRA3
ACH10	GLRA3
FMO4	GLRA3
DRD5	GLRA3
TRY1	GLRA3
SCNAA	GLRA3
GBRG3	GLRA3
PDE8B	GLRA3
KCNA2	GLRA3
IFNA2	GLRA3
AA1R	GLRA3
MAPK2	GLRA3
PK3CD	GLRA3
HRH4	GLRA3
GBRB1	GLRA3
HCN2	GLRA3
RL26L	GLRA3
DMTA2	GLRA3
6PGD	GLRA3
GRP78	GLRA3
PSIP1	GLRA3
AT1A4	GLRA3
GLR	GLRA3
OPRK	GLRA3
ATPB	GLRA3
STMN4	GLRA3
CACB2	GLRA3
NMDZ1	GLRA3
SC6A3	GLRA3
ST2B1	GLRA3
TBG1	GLRA3
ESR1	GLRA3
CREB1	GLRA3
5HT1B	GLRA3
ERBB2	GLRA3
HDAC7	GLRA3
KCC1B	GLRA3
TBD	GLRA3
TOP2B	GLRA3
3BHS1	GLRA3
ATP4A	GLRA3
LOX5	GLRA3
UD3A1	GLRA3
BDNF	GLRA3
GBRA1	GLRA3
FOS	GLRA3
SHBG	GLRA3
ODP2	GLRA3
ABCA1	GLRA3
DYR	GLRA3
P85A	GLRA3
SIR1	GLRA3
MTHR	GLRA3
ADCL2	GLRA3
IBP3	GLRA3
DDR1	GLRA3
CP46A	GLRA3
SCN2A	GLRA3
IL4	GLRA3
NPS	GLRA3
NMDE1	GLRA3
AOFB	GLRA3
RL13A	GLRA3
S22A2	GLRA3
CALY	GLRA3
S12A5	GLRA3
PK3CA	GLRA3
PDE4D	GLRA3
KIF11	GLRA3
NR1I2	GLRA3
NISCH	GLRA3
NFKB2	GLRA3
ITK	GLRA3
PPIA	GLRA3
MMAA	GLRA3
PA24A	GLRA3
HYES	GLRA3
CP2C8	GLRA3
CAC1D	GLRA3
SCNNA	GLRA3
DRD3	GLRA3
IOD1	GLRA3
AAKB1	GLRA3
ARY2	GLRA3
DOPO	GLRA3
PDE3A	GLRA3
TR10B	GLRA3
ADA1B	GLRA3
C9JK77	GLRA3
MYLK3	GLRA3
PDE1B	GLRA3
MYH9	GLRA3
TRI15	GLRA3
HPRT	GLRA3
ADRB2	GLRA3
LIPL	GLRA3
MDR1	GLRA3
5HT1A	GLRA3
CP19A	GLRA3
ARY1	GLRA3
5HT2A	GLRA3
G6PD	GLRA3
PYRD	GLRA3
GBRB2	GLRA3
IKBA	GLRA3
THRB	GLRA3
GPX1	GLRA3
TNNC2	GLRA3
S22AB	GLRA3
PDE5A	GLRA3
TGFB1	GLRA3
TOP2A	GLRA3
RL23	GLRA3
PDK3	GLRA3
EDNRA	GLRA3
TF65	GLRA3
KAP0	GLRA3
PPIF	GLRA3
RL15	GLRA3
KCNH2	GLRA3
PDE4C	GLRA3
ABCC8	GLRA3
J3KPA4	GLRA3
HDAC8	GLRA3
GBRD	GLRA3
CCKN	GLRA3
ADCY5	GLRA3
ATPA	GLRA3
ATPG	GLRA3
CAC1G	GLRA3
LDHB	GLRA3
JUN	GLRA3
CSF1R	GLRA3
UD19	GLRA3
ATF6A	GLRA3
RL19	GLRA3
ST17B	GLRA3
ABL1	GLRA3
PHOP1	GLRA3
SC6A4	GLRA3
S22A6	GLRA3
GRIK2	GLRA3
ACM3	GLRA3
RYR1	GLRA3
S23IP	GLRA3
CRBN	GLRA3
MUTA	GLRA3
ARGI1	GLRA3
AA3R	GLRA3
GBRA5	GLRA3
CAH6	GLRA3
FAK1	GLRA3
SCNND	GLRA3
CASP8	GLRA3
SYRC	GLRA3
CP3A4	GLRA3
A4	GLRA3
MRP1	GLRA3
KCNN4	GLRA3
PDE7A	GLRA3
SCN4A	GLRA3
CACB1	GLRA3
DHI1	GLRA3
PDIA1	GLRA3
LRP2	GLRA3
ESR2	GLRA3
SCNNB	GLRA3
NMDE4	GLRA3
TY3H	GLRA3
SOAT1	GLRA3
NMD3A	GLRA3
ASM	GLRA3
S12A1	GLRA3
CP1A1	GLRA3
INSR2	GLRA3
NCOA1	GLRA3
TBE	GLRA3
ITAL	GLRA3
PPARG	GLRA3
GSK3B	GLRA3
CAC1I	GLRA3
THB	GLRA3
KLK3	GLRA3
GBRA2	GLRA3
TBB4B	GLRA3
DRD4	GLRA3
CLIC1	GLRA3
GBRE	GLRA3
RHOA	GLRA3
TERT	GLRA3
RL23A	GLRA3
KITH	GLRA3
HIF1A	GLRA3
TEBP	GLRA3
PERM	GLRA3
TYSY	GLRA3
PAR10	GLRA3
NNMT	GLRA3
RARB	GLRA3
PK3CG	GLRA3
CAC1C	GLRA3
PLPL9	GLRA3
OPRM	GLRA3
PLMN	GLRA3
ADA	GLRA3
TNNC1	GLRA3
J3KN87	GLRA3
GBRG2	GLRA3
FAD1	GLRA3
PDE1A	GLRA3
GLUC	GLRA3
EST1	GLRA3
P2RX2	GLRA3
NOS3	GLRA3
GSTP1	GLRA3
CAH7	GLRA3
IL6	GLRA3
UD13	GLRA3
PDE4A	GLRA3
CBPB2	GLRA3
KCJ11	GLRA3
SCN5A	GLRA3
CP21A	GLRA3
CFTR	GLRA3
ACM1	GLRA3
GRIA2	GLRA3
CPT2	GLRA3
COMT	GLRA3
P53	GLRA3
CNGA1	GLRA3
HDAC9	GLRA3
KCNQ1	GLRA3
PGH1	GLRA3
CP2R1	GLRA3
CAC1H	GLRA3
CAB45	GLRA3
CDK2	GLRA3
SC6A2	GLRA3
AK1C2	GLRA3
CA2D2	GLRA3
S22A8	GLRA3
EBP	GLRA3
NADC	GLRA3
5HT5A	GLRA3
AHR	GLRA3
HDAC6	GLRA3
MRP2	GLRA3
PDE4B	GLRA3
AA2AR	GLRA3
PDE7B	GLRA3
FAK2	GLRA3
CASP3	GLRA3
CATB	GLRA3
CAC1S	GLRA3
TA2R	GLRA3
TPMT	GLRA3
5HT1D	GLRA3
PIM1	GLRA3
AT1A1	GLRA3
MMP9	GLRA3
RL37	GLRA3
PARP1	GLRA3
RENR	GLRA3
ENPL	GLRA3
NR1I3	GLRA3
CAH1	GLRA3
SL9A7	GLRA3
ACM4	GLRA3
TOP1	GLRA3
DHB8	GLRA3
FABP6	GLRA3
GABR1	GLRA3
LY66C	GLRA3
GLNA	GLRA3
SCN1A	GLRA3
HDAC3	GLRA3
RENI	GLRA3
