source	destinations_disconnected_to
ACE	TTC23	OVOL2
KAPCA	TTC23	OVOL2
NTKL	TTC23	OVOL2
CALM	TTC23	OVOL2
ACHA4	TTC23	OVOL2
ANXA2	TTC23	OVOL2
AURKB	TTC23	OVOL2
GNAT3	TTC23	OVOL2
CA2D1	TTC23	OVOL2
CAH4	TTC23	OVOL2
AK1C1	TTC23	OVOL2
ROCK1	TTC23	OVOL2
CHLE	TTC23	OVOL2
J3QK85	TTC23	OVOL2
ZAP70	TTC23	OVOL2
UD14	TTC23	OVOL2
S12A2	TTC23	OVOL2
EST1A	TTC23	OVOL2
VKOR1	TTC23	OVOL2
XDH	TTC23	OVOL2
ACHB4	TTC23	OVOL2
RLP24	TTC23	OVOL2
EDN1	TTC23	OVOL2
GBRB3	TTC23	OVOL2
TKT	TTC23	OVOL2
NEU2	TTC23	OVOL2
3HAO	TTC23	OVOL2
RL10L	TTC23	OVOL2
ADA1D	TTC23	OVOL2
CANB2	TTC23	OVOL2
KAP3	TTC23	OVOL2
PANX1	TTC23	OVOL2
ST2A1	TTC23	OVOL2
UPP2	TTC23	OVOL2
AK1D1	TTC23	OVOL2
CAC1A	TTC23	OVOL2
CUBN	TTC23	OVOL2
THA	TTC23	OVOL2
TBB5	TTC23	OVOL2
CATA	TTC23	OVOL2
RL3	TTC23	OVOL2
PA2GE	TTC23	OVOL2
HRH2	TTC23	OVOL2
ATTY	TTC23	OVOL2
S29A2	TTC23	OVOL2
GBRT	TTC23	OVOL2
ACHA3	TTC23	OVOL2
CDK6	TTC23	OVOL2
5HT7R	TTC23	OVOL2
ADRB1	TTC23	OVOL2
CP11A	TTC23	OVOL2
CSK	TTC23	OVOL2
5HT3A	TTC23	OVOL2
AT12A	TTC23	OVOL2
IOD3	TTC23	OVOL2
PGFRA	TTC23	OVOL2
A1AG1	TTC23	OVOL2
TNFA	TTC23	OVOL2
NFAC2	TTC23	OVOL2
NOS2	TTC23	OVOL2
5HT2B	TTC23	OVOL2
HS90A	TTC23	OVOL2
LCK	TTC23	OVOL2
ADCYA	TTC23	OVOL2
HS90B	TTC23	OVOL2
ADA2A	TTC23	OVOL2
CACP	TTC23	OVOL2
RARA	TTC23	OVOL2
PYC	TTC23	OVOL2
CATL1	TTC23	OVOL2
ACHA9	TTC23	OVOL2
NH2L1	TTC23	OVOL2
AAKB2	TTC23	OVOL2
DCXR	TTC23	OVOL2
CXCL7	TTC23	OVOL2
KCNE1	TTC23	OVOL2
B3GT4	TTC23	OVOL2
ACES	TTC23	OVOL2
SCNNG	TTC23	OVOL2
HASP	TTC23	OVOL2
MMP3	TTC23	OVOL2
MET	TTC23	OVOL2
AA2BR	TTC23	OVOL2
PDE8A	TTC23	OVOL2
5HT2C	TTC23	OVOL2
AK1C3	TTC23	OVOL2
OSTCN	TTC23	OVOL2
NMD3B	TTC23	OVOL2
CDK5	TTC23	OVOL2
PPARA	TTC23	OVOL2
DRD2	TTC23	OVOL2
VGFR2	TTC23	OVOL2
CP1A2	TTC23	OVOL2
NGF	TTC23	OVOL2
GBRA6	TTC23	OVOL2
ACHA7	TTC23	OVOL2
CP2C9	TTC23	OVOL2
TBA1A	TTC23	OVOL2
IL2RA	TTC23	OVOL2
PPB1	TTC23	OVOL2
PD2R	TTC23	OVOL2
Q71TU5	TTC23	OVOL2
DCE1	TTC23	OVOL2
GBRG1	TTC23	OVOL2
FGFR2	TTC23	OVOL2
IMPA1	TTC23	OVOL2
ACM2	TTC23	OVOL2
IL8	TTC23	OVOL2
5HT6R	TTC23	OVOL2
KPCT	TTC23	OVOL2
AOC1	TTC23	OVOL2
PCNA	TTC23	OVOL2
KSYK	TTC23	OVOL2
CAH9	TTC23	OVOL2
RL11	TTC23	OVOL2
CACB3	TTC23	OVOL2
HMDH	TTC23	OVOL2
GBRA4	TTC23	OVOL2
KIT	TTC23	OVOL2
AOFA	TTC23	OVOL2
NEP	TTC23	OVOL2
GLYC	TTC23	OVOL2
NCOA2	TTC23	OVOL2
5HT1E	TTC23	OVOL2
TBA4A	TTC23	OVOL2
METH	TTC23	OVOL2
LDHA	TTC23	OVOL2
MK08	TTC23	OVOL2
IGHG4	TTC23	OVOL2
CP2CJ	TTC23	OVOL2
RXRA	TTC23	OVOL2
PA2GA	TTC23	OVOL2
CP131	TTC23	OVOL2
ACACB	TTC23	OVOL2
PTHY	TTC23	OVOL2
IL10	TTC23	OVOL2
CAH2	TTC23	OVOL2
OPRD	TTC23	OVOL2
AAPK1	TTC23	OVOL2
PDPK1	TTC23	OVOL2
ADRB3	TTC23	OVOL2
C11B1	TTC23	OVOL2
GBRP	TTC23	OVOL2
ROCK2	TTC23	OVOL2
RL8	TTC23	OVOL2
ADCY2	TTC23	OVOL2
PHOP2	TTC23	OVOL2
CAH12	TTC23	OVOL2
S10A4	TTC23	OVOL2
GRIK1	TTC23	OVOL2
CBG	TTC23	OVOL2
PRGR	TTC23	OVOL2
HCAR2	TTC23	OVOL2
DNMT1	TTC23	OVOL2
PGH2	TTC23	OVOL2
CAC1F	TTC23	OVOL2
ADA2C	TTC23	OVOL2
S15A1	TTC23	OVOL2
ADA1A	TTC23	OVOL2
A1AG2	TTC23	OVOL2
OX1R	TTC23	OVOL2
KCMA1	TTC23	OVOL2
NMDE3	TTC23	OVOL2
HIBCH	TTC23	OVOL2
IPKA	TTC23	OVOL2
S22AI	TTC23	OVOL2
S29A1	TTC23	OVOL2
HDAC1	TTC23	OVOL2
PNPH	TTC23	OVOL2
ADA2B	TTC23	OVOL2
TRFL	TTC23	OVOL2
ALBU	TTC23	OVOL2
FMO3	TTC23	OVOL2
PLK1	TTC23	OVOL2
SGMR1	TTC23	OVOL2
GUAA	TTC23	OVOL2
QOR	TTC23	OVOL2
GCR	TTC23	OVOL2
CATD	TTC23	OVOL2
MIF	TTC23	OVOL2
HPGDS	TTC23	OVOL2
MKNK1	TTC23	OVOL2
P2RY2	TTC23	OVOL2
S12A4	TTC23	OVOL2
EGFR	TTC23	OVOL2
NFKB1	TTC23	OVOL2
PGFRB	TTC23	OVOL2
ANT3	TTC23	OVOL2
GTR1	TTC23	OVOL2
MK10	TTC23	OVOL2
CAMLG	TTC23	OVOL2
HEMH	TTC23	OVOL2
MTRR	TTC23	OVOL2
NQO1	TTC23	OVOL2
ACH10	TTC23	OVOL2
FMO4	TTC23	OVOL2
DRD5	TTC23	OVOL2
TRY1	TTC23	OVOL2
SCNAA	TTC23	OVOL2
GBRG3	TTC23	OVOL2
PDE8B	TTC23	OVOL2
KCNA2	TTC23	OVOL2
IFNA2	TTC23	OVOL2
AA1R	TTC23	OVOL2
MAPK2	TTC23	OVOL2
PK3CD	TTC23	OVOL2
HRH4	TTC23	OVOL2
GBRB1	TTC23	OVOL2
HCN2	TTC23	OVOL2
RL26L	TTC23	OVOL2
DMTA2	TTC23	OVOL2
6PGD	TTC23	OVOL2
GRP78	TTC23	OVOL2
PSIP1	TTC23	OVOL2
AT1A4	TTC23	OVOL2
GLR	TTC23	OVOL2
OPRK	TTC23	OVOL2
ATPB	TTC23	OVOL2
STMN4	TTC23	OVOL2
CACB2	TTC23	OVOL2
NMDZ1	TTC23	OVOL2
SC6A3	TTC23	OVOL2
ST2B1	TTC23	OVOL2
TBG1	TTC23	OVOL2
ESR1	TTC23	OVOL2
CREB1	TTC23	OVOL2
