source	destinations_disconnected_to
ACE	MOBP
KAPCA	MOBP
NTKL	MOBP
CALM	MOBP
ACHA4	MOBP
ANXA2	MOBP
AURKB	MOBP
GNAT3	MOBP
CA2D1	MOBP
CAH4	MOBP
AK1C1	MOBP
ROCK1	MOBP
CHLE	MOBP
J3QK85	MOBP
ZAP70	MOBP
UD14	MOBP
S12A2	MOBP
EST1A	MOBP
VKOR1	MOBP
XDH	MOBP
ACHB4	MOBP
RLP24	MOBP
EDN1	MOBP
GBRB3	MOBP
TKT	MOBP
NEU2	MOBP
3HAO	MOBP
RL10L	MOBP
ADA1D	MOBP
CANB2	MOBP
KAP3	MOBP
PANX1	MOBP
ST2A1	MOBP
UPP2	MOBP
AK1D1	MOBP
CAC1A	MOBP
CUBN	MOBP
THA	MOBP
TBB5	MOBP
CATA	MOBP
RL3	MOBP
PA2GE	MOBP
HRH2	MOBP
ATTY	MOBP
S29A2	MOBP
GBRT	MOBP
ACHA3	MOBP
CDK6	MOBP
5HT7R	MOBP
ADRB1	MOBP
CP11A	MOBP
CSK	MOBP
5HT3A	MOBP
AT12A	MOBP
IOD3	MOBP
PGFRA	MOBP
A1AG1	MOBP
TNFA	MOBP
NFAC2	MOBP
NOS2	MOBP
5HT2B	MOBP
HS90A	MOBP
LCK	MOBP
ADCYA	MOBP
HS90B	MOBP
ADA2A	MOBP
CACP	MOBP
RARA	MOBP
PYC	MOBP
CATL1	MOBP
ACHA9	MOBP
NH2L1	MOBP
AAKB2	MOBP
DCXR	MOBP
CXCL7	MOBP
KCNE1	MOBP
B3GT4	MOBP
ACES	MOBP
SCNNG	MOBP
HASP	MOBP
MMP3	MOBP
MET	MOBP
AA2BR	MOBP
PDE8A	MOBP
5HT2C	MOBP
AK1C3	MOBP
OSTCN	MOBP
NMD3B	MOBP
CDK5	MOBP
PPARA	MOBP
DRD2	MOBP
VGFR2	MOBP
CP1A2	MOBP
NGF	MOBP
GBRA6	MOBP
ACHA7	MOBP
CP2C9	MOBP
TBA1A	MOBP
IL2RA	MOBP
PPB1	MOBP
PD2R	MOBP
Q71TU5	MOBP
DCE1	MOBP
GBRG1	MOBP
FGFR2	MOBP
IMPA1	MOBP
ACM2	MOBP
IL8	MOBP
5HT6R	MOBP
KPCT	MOBP
AOC1	MOBP
PCNA	MOBP
KSYK	MOBP
CAH9	MOBP
RL11	MOBP
CACB3	MOBP
HMDH	MOBP
GBRA4	MOBP
KIT	MOBP
AOFA	MOBP
NEP	MOBP
GLYC	MOBP
NCOA2	MOBP
5HT1E	MOBP
TBA4A	MOBP
METH	MOBP
LDHA	MOBP
MK08	MOBP
IGHG4	MOBP
CP2CJ	MOBP
RXRA	MOBP
PA2GA	MOBP
CP131	MOBP
ACACB	MOBP
PTHY	MOBP
IL10	MOBP
CAH2	MOBP
OPRD	MOBP
AAPK1	MOBP
PDPK1	MOBP
ADRB3	MOBP
C11B1	MOBP
GBRP	MOBP
ROCK2	MOBP
RL8	MOBP
ADCY2	MOBP
PHOP2	MOBP
CAH12	MOBP
S10A4	MOBP
GRIK1	MOBP
CBG	MOBP
PRGR	MOBP
HCAR2	MOBP
DNMT1	MOBP
PGH2	MOBP
CAC1F	MOBP
ADA2C	MOBP
S15A1	MOBP
ADA1A	MOBP
A1AG2	MOBP
OX1R	MOBP
KCMA1	MOBP
NMDE3	MOBP
HIBCH	MOBP
IPKA	MOBP
S22AI	MOBP
S29A1	MOBP
HDAC1	MOBP
PNPH	MOBP
ADA2B	MOBP
TRFL	MOBP
ALBU	MOBP
FMO3	MOBP
PLK1	MOBP
SGMR1	MOBP
GUAA	MOBP
QOR	MOBP
GCR	MOBP
CATD	MOBP
MIF	MOBP
HPGDS	MOBP
MKNK1	MOBP
P2RY2	MOBP
S12A4	MOBP
EGFR	MOBP
NFKB1	MOBP
PGFRB	MOBP
ANT3	MOBP
GTR1	MOBP
MK10	MOBP
CAMLG	MOBP
HEMH	MOBP
MTRR	MOBP
NQO1	MOBP
ACH10	MOBP
FMO4	MOBP
DRD5	MOBP
TRY1	MOBP
SCNAA	MOBP
GBRG3	MOBP
PDE8B	MOBP
KCNA2	MOBP
IFNA2	MOBP
AA1R	MOBP
MAPK2	MOBP
PK3CD	MOBP
HRH4	MOBP
GBRB1	MOBP
HCN2	MOBP
RL26L	MOBP
DMTA2	MOBP
6PGD	MOBP
GRP78	MOBP
PSIP1	MOBP
AT1A4	MOBP
GLR	MOBP
OPRK	MOBP
ATPB	MOBP
STMN4	MOBP
CACB2	MOBP
NMDZ1	MOBP
SC6A3	MOBP
ST2B1	MOBP
TBG1	MOBP
ESR1	MOBP
CREB1	MOBP
5HT1B	MOBP
ERBB2	MOBP
HDAC7	MOBP
KCC1B	MOBP
TBD	MOBP
TOP2B	MOBP
3BHS1	MOBP
ATP4A	MOBP
LOX5	MOBP
UD3A1	MOBP
BDNF	MOBP
GBRA1	MOBP
FOS	MOBP
SHBG	MOBP
ODP2	MOBP
ABCA1	MOBP
DYR	MOBP
P85A	MOBP
SIR1	MOBP
MTHR	MOBP
ADCL2	MOBP
IBP3	MOBP
DDR1	MOBP
CP46A	MOBP
SCN2A	MOBP
IL4	MOBP
NPS	MOBP
NMDE1	MOBP
AOFB	MOBP
RL13A	MOBP
S22A2	MOBP
CALY	MOBP
S12A5	MOBP
PK3CA	MOBP
PDE4D	MOBP
KIF11	MOBP
NR1I2	MOBP
NISCH	MOBP
NFKB2	MOBP
ITK	MOBP
PPIA	MOBP
MMAA	MOBP
PA24A	MOBP
HYES	MOBP
CP2C8	MOBP
CAC1D	MOBP
SCNNA	MOBP
DRD3	MOBP
IOD1	MOBP
AAKB1	MOBP
ARY2	MOBP
DOPO	MOBP
PDE3A	MOBP
TR10B	MOBP
ADA1B	MOBP
C9JK77	MOBP
MYLK3	MOBP
PDE1B	MOBP
MYH9	MOBP
TRI15	MOBP
HPRT	MOBP
ADRB2	MOBP
LIPL	MOBP
MDR1	MOBP
5HT1A	MOBP
CP19A	MOBP
ARY1	MOBP
5HT2A	MOBP
G6PD	MOBP
PYRD	MOBP
GBRB2	MOBP
IKBA	MOBP
THRB	MOBP
GPX1	MOBP
TNNC2	MOBP
S22AB	MOBP
PDE5A	MOBP
TGFB1	MOBP
TOP2A	MOBP
RL23	MOBP
PDK3	MOBP
EDNRA	MOBP
TF65	MOBP
KAP0	MOBP
PPIF	MOBP
RL15	MOBP
KCNH2	MOBP
PDE4C	MOBP
ABCC8	MOBP
J3KPA4	MOBP
HDAC8	MOBP
GBRD	MOBP
CCKN	MOBP
ADCY5	MOBP
ATPA	MOBP
ATPG	MOBP
CAC1G	MOBP
LDHB	MOBP
JUN	MOBP
CSF1R	MOBP
UD19	MOBP
ATF6A	MOBP
RL19	MOBP
ST17B	MOBP
ABL1	MOBP
PHOP1	MOBP
SC6A4	MOBP
S22A6	MOBP
GRIK2	MOBP
ACM3	MOBP
RYR1	MOBP
S23IP	MOBP
CRBN	MOBP
MUTA	MOBP
ARGI1	MOBP
AA3R	MOBP
GBRA5	MOBP
CAH6	MOBP
FAK1	MOBP
SCNND	MOBP
CASP8	MOBP
SYRC	MOBP
CP3A4	MOBP
A4	MOBP
MRP1	MOBP
KCNN4	MOBP
PDE7A	MOBP
SCN4A	MOBP
CACB1	MOBP
DHI1	MOBP
PDIA1	MOBP
LRP2	MOBP
ESR2	MOBP
SCNNB	MOBP
NMDE4	MOBP
TY3H	MOBP
SOAT1	MOBP
NMD3A	MOBP
ASM	MOBP
S12A1	MOBP
CP1A1	MOBP
INSR2	MOBP
NCOA1	MOBP
TBE	MOBP
ITAL	MOBP
PPARG	MOBP
GSK3B	MOBP
CAC1I	MOBP
THB	MOBP
KLK3	MOBP
GBRA2	MOBP
TBB4B	MOBP
DRD4	MOBP
CLIC1	MOBP
GBRE	MOBP
RHOA	MOBP
TERT	MOBP
RL23A	MOBP
KITH	MOBP
HIF1A	MOBP
TEBP	MOBP
PERM	MOBP
TYSY	MOBP
PAR10	MOBP
NNMT	MOBP
RARB	MOBP
PK3CG	MOBP
CAC1C	MOBP
PLPL9	MOBP
OPRM	MOBP
PLMN	MOBP
ADA	MOBP
TNNC1	MOBP
J3KN87	MOBP
GBRG2	MOBP
FAD1	MOBP
PDE1A	MOBP
GLUC	MOBP
EST1	MOBP
P2RX2	MOBP
NOS3	MOBP
GSTP1	MOBP
CAH7	MOBP
IL6	MOBP
UD13	MOBP
PDE4A	MOBP
CBPB2	MOBP
KCJ11	MOBP
SCN5A	MOBP
CP21A	MOBP
CFTR	MOBP
ACM1	MOBP
GRIA2	MOBP
CPT2	MOBP
COMT	MOBP
P53	MOBP
CNGA1	MOBP
HDAC9	MOBP
KCNQ1	MOBP
PGH1	MOBP
CP2R1	MOBP
CAC1H	MOBP
CAB45	MOBP
CDK2	MOBP
SC6A2	MOBP
AK1C2	MOBP
CA2D2	MOBP
S22A8	MOBP
EBP	MOBP
NADC	MOBP
5HT5A	MOBP
AHR	MOBP
HDAC6	MOBP
MRP2	MOBP
PDE4B	MOBP
AA2AR	MOBP
PDE7B	MOBP
FAK2	MOBP
CASP3	MOBP
CATB	MOBP
CAC1S	MOBP
TA2R	MOBP
TPMT	MOBP
5HT1D	MOBP
PIM1	MOBP
AT1A1	MOBP
MMP9	MOBP
RL37	MOBP
PARP1	MOBP
RENR	MOBP
ENPL	MOBP
NR1I3	MOBP
CAH1	MOBP
SL9A7	MOBP
ACM4	MOBP
TOP1	MOBP
DHB8	MOBP
FABP6	MOBP
GABR1	MOBP
LY66C	MOBP
GLNA	MOBP
SCN1A	MOBP
HDAC3	MOBP
RENI	MOBP
