source	destinations_disconnected_to
ACE	AFF3
KAPCA	AFF3
NTKL	AFF3
CALM	AFF3
ACHA4	AFF3
ANXA2	AFF3
AURKB	AFF3
GNAT3	AFF3
CA2D1	AFF3
CAH4	AFF3
AK1C1	AFF3
ROCK1	AFF3
CHLE	AFF3
J3QK85	AFF3
ZAP70	AFF3
UD14	AFF3
S12A2	AFF3
EST1A	AFF3
VKOR1	AFF3
XDH	AFF3
ACHB4	AFF3
RLP24	AFF3
EDN1	AFF3
GBRB3	AFF3
TKT	AFF3
NEU2	AFF3
3HAO	AFF3
RL10L	AFF3
ADA1D	AFF3
CANB2	AFF3
KAP3	AFF3
PANX1	AFF3
ST2A1	AFF3
UPP2	AFF3
AK1D1	AFF3
CAC1A	AFF3
CUBN	AFF3
THA	AFF3
TBB5	AFF3
CATA	AFF3
RL3	AFF3
PA2GE	AFF3
HRH2	AFF3
ATTY	AFF3
S29A2	AFF3
GBRT	AFF3
ACHA3	AFF3
CDK6	AFF3
5HT7R	AFF3
ADRB1	AFF3
CP11A	AFF3
CSK	AFF3
5HT3A	AFF3
AT12A	AFF3
IOD3	AFF3
PGFRA	AFF3
A1AG1	AFF3
TNFA	AFF3
NFAC2	AFF3
NOS2	AFF3
5HT2B	AFF3
HS90A	AFF3
LCK	AFF3
ADCYA	AFF3
HS90B	AFF3
ADA2A	AFF3
CACP	AFF3
RARA	AFF3
PYC	AFF3
CATL1	AFF3
ACHA9	AFF3
NH2L1	AFF3
AAKB2	AFF3
DCXR	AFF3
CXCL7	AFF3
KCNE1	AFF3
B3GT4	AFF3
ACES	AFF3
SCNNG	AFF3
HASP	AFF3
MMP3	AFF3
MET	AFF3
AA2BR	AFF3
PDE8A	AFF3
5HT2C	AFF3
AK1C3	AFF3
OSTCN	AFF3
NMD3B	AFF3
CDK5	AFF3
PPARA	AFF3
DRD2	AFF3
VGFR2	AFF3
CP1A2	AFF3
NGF	AFF3
GBRA6	AFF3
ACHA7	AFF3
CP2C9	AFF3
TBA1A	AFF3
