source	dest	edges	cum_dist	avg_dist_per_edge
ACE	SIAH2	4	0.26	0.065
ACE	GFRA4	4	0.924	0.231
ACE	CTNS	4	0.289	0.07225
ACE	CNOT1	5	0.466	0.0932
ACE	FGF1	1	0.134	0.134
ACE	TRA2B	3	0.38	0.126666666666667
ACE	GCC2	4	0.2	0.05
ACE	PLD1	6	0.096	0.016
ACE	GFRA3	4	0.259	0.06475
ACE	DPP3	5	0.49	0.098
ACE	WASL	6	0.105	0.0175
ACE	KIFC1	7	0.857	0.122428571428571
ACE	KCNQ2	4	0.342	0.0855
ACE	PAK1	6	0.09	0.015
ACE	C1RL	4	0.593	0.14825
ACE	LPHN2	6	0.767	0.127833333333333
ACE	LMF1	5	0.526	0.1052
ACE	PKD1	6	0.153	0.0255
ACE	ZP2	3	0.577	0.192333333333333
ACE	HAND1	3	0.613	0.204333333333333
ACE	KIF2C	6	0.079	0.0131666666666667
KAPCA	SIAH2	4	0.245	0.06125
KAPCA	GFRA4	4	0.949	0.23725
KAPCA	CTNS	6	0.374	0.0623333333333333
KAPCA	CNOT1	6	0.458	0.0763333333333333
KAPCA	FGF1	4	0.163	0.04075
KAPCA	TRA2B	6	0.863	0.143833333333333
KAPCA	GCC2	5	0.198	0.0396
KAPCA	PLD1	2	0.084	0.042
KAPCA	GFRA3	3	0.261	0.087
KAPCA	DPP3	5	0.475	0.095
KAPCA	WASL	4	0.102	0.0255
KAPCA	KIFC1	6	0.612	0.102
KAPCA	KCNQ2	4	0.295	0.07375
KAPCA	PAK1	7	0.088	0.0125714285714286
KAPCA	C1RL	6	0.678	0.113
KAPCA	LPHN2	5	0.81	0.162
KAPCA	LMF1	6	0.524	0.0873333333333333
KAPCA	PKD1	3	0.161	0.0536666666666667
KAPCA	ZP2	4	0.721	0.18025
KAPCA	HAND1	1	0.381	0.381
KAPCA	KIF2C	4	0.065	0.01625
NTKL	SIAH2	5	0.357	0.0714
NTKL	GFRA4	7	0.742	0.106
NTKL	CTNS	5	0.463	0.0926
NTKL	CNOT1	6	0.447	0.0745
NTKL	FGF1	5	0.214	0.0428
NTKL	TRA2B	6	0.822	0.137
NTKL	GCC2	5	0.331	0.0662
NTKL	PLD1	6	0.224	0.0373333333333333
NTKL	GFRA3	6	0.343	0.0571666666666667
NTKL	DPP3	6	0.587	0.0978333333333333
NTKL	WASL	4	0.204	0.051
NTKL	KIFC1	8	0.621	0.077625
NTKL	KCNQ2	6	0.424	0.0706666666666667
NTKL	PAK1	4	0.206	0.0515
NTKL	C1RL	6	0.698	0.116333333333333
NTKL	LPHN2	9	0.957	0.106333333333333
NTKL	LMF1	6	0.657	0.1095
NTKL	PKD1	4	0.292	0.073
NTKL	ZP2	5	0.71	0.142
NTKL	HAND1	6	0.777	0.1295
NTKL	KIF2C	9	0.222	0.0246666666666667
CALM	SIAH2	4	0.237	0.05925
CALM	GFRA4	4	0.914	0.2285
CALM	CTNS	4	0.31	0.0775
CALM	CNOT1	5	0.327	0.0654
CALM	FGF1	2	0.1	0.05
CALM	TRA2B	5	0.805	0.161
CALM	GCC2	4	0.19	0.0475
CALM	PLD1	4	0.059	0.01475
CALM	GFRA3	4	0.224	0.056
CALM	DPP3	5	0.467	0.0934
CALM	WASL	4	0.068	0.017
CALM	KIFC1	2	0.492	0.246
CALM	KCNQ2	1	0.154	0.154
CALM	PAK1	4	0.053	0.01325
CALM	C1RL	4	0.614	0.1535
CALM	LPHN2	6	0.788	0.131333333333333
CALM	LMF1	5	0.505	0.101
CALM	PKD1	4	0.15	0.0375
CALM	ZP2	4	0.59	0.1475
CALM	HAND1	4	0.605	0.15125
CALM	KIF2C	6	0.069	0.0115
ACHA4	SIAH2	6	0.334	0.0556666666666667
ACHA4	GFRA4	4	0.687	0.17175
ACHA4	CTNS	5	0.441	0.0882
ACHA4	CNOT1	6	0.43	0.0716666666666667
ACHA4	FGF1	4	0.194	0.0485
ACHA4	TRA2B	6	0.806	0.134333333333333
ACHA4	GCC2	5	0.291	0.0582
ACHA4	PLD1	7	0.187	0.0267142857142857
ACHA4	GFRA3	4	0.316	0.079
ACHA4	DPP3	7	0.564	0.0805714285714286
ACHA4	WASL	4	0.184	0.046
ACHA4	KIFC1	8	0.757	0.094625
ACHA4	KCNQ2	1	0.323	0.323
ACHA4	PAK1	7	0.181	0.0258571428571429
ACHA4	C1RL	7	0.757	0.108142857142857
ACHA4	LPHN2	4	0.908	0.227
ACHA4	LMF1	6	0.617	0.102833333333333
ACHA4	PKD1	4	0.265	0.06625
ACHA4	ZP2	5	0.688	0.1376
ACHA4	HAND1	2	0.627	0.3135
ACHA4	KIF2C	6	0.189	0.0315
ANXA2	SIAH2	3	0.294	0.098
ANXA2	GFRA4	4	0.995	0.24875
ANXA2	CTNS	3	0.347	0.115666666666667
ANXA2	CNOT1	3	0.441	0.147
ANXA2	FGF1	2	0.148	0.074
ANXA2	TRA2B	4	0.91	0.2275
ANXA2	GCC2	4	0.227	0.05675
ANXA2	PLD1	4	0.071	0.01775
ANXA2	GFRA3	3	0.34	0.113333333333333
ANXA2	DPP3	4	0.524	0.131
ANXA2	WASL	2	0.051	0.0255
ANXA2	KIFC1	6	0.697	0.116166666666667
ANXA2	KCNQ2	4	0.446	0.1115
ANXA2	PAK1	2	0.051	0.0255
ANXA2	C1RL	6	0.486	0.081
ANXA2	LPHN2	5	0.825	0.165
ANXA2	LMF1	5	0.553	0.1106
ANXA2	PKD1	4	0.162	0.0405
